スレ数,ID,コメント,投稿時刻
395,ID:9EWrShP30,成れ果てる前のエンベリーツさんが見たい,2019/03/07 1:49:59
396,ID:gF1epxXm0,ナナチはアゴの下とか耳の付け根とか擦るとヨダレ垂らして悦ぶんだ  俺は詳しいんだ,2019/03/07 1:50:18
397,ID:9E9u73MSd,エンベリーツさんの声優は誰々が良いという話題はなぜ出ないのですか,2019/03/07 2:03:01
398,ID:ulQLvoaw0,>>393  2000年毎に島民が全て消滅するだけでループ物ではないだろ  6000前のお祈り骸骨まで見つかってるんだし、その時点でループの根拠は崩れてる,2019/03/07 3:22:02
399,ID:dsKEZ3H2a,ルドラの秘宝みたいな定期リセットなのかな  あれは4人の戦士が自分たちが勝てなかった連中を倒すために  4000年ごとに地球をリセットして強い種族を作ってたが,2019/03/07 3:34:49
400,ID:8Awbh3N+M,ほんとにムビチケ発売告知きてた  これなら、遅くとも夏には新作みれんじゃね？   それもうれしいけど、まずは、10日に新作はよ！,2019/03/07 8:28:47
401,ID:Qc/5qvNGp,ムーギィさんが成り果てる前は  簡単に想像できるな,2019/03/07 8:53:18
402,ID:HodJF4ALK,>>361  まるでナナチが意図的に不味くしようとしてるみたいそす,2019/03/07 8:53:23
403,ID:T8oEomSJa,ナウシカに似てる,2019/03/07 9:19:59
404,ID:yFRLHStJr,ねえナナチ…ナナチはどうしてかわいいの？,2019/03/07 9:25:18
405,ID:HsSe9YcGa,それはレグを誘惑するためそす  なんて悪女（？）そす,2019/03/07 9:34:05
406,ID:dsKEZ3H2a,虎はなぜ強いと思う？  虎だからよ,2019/03/07 9:40:52
407,ID:JN7J3sj6a,読み返したがリコナナチと違ってレグはほとんど村と絡んでないな  逆にリコナナチもファプタ方面に一切絡んでないし、これはワンチャン隊内衝突になるのでは,2019/03/07 10:01:55
408,ID:T6Aaekdw0,リコさんのアビスとレグ棒が胎内衝突だって？,2019/03/07 10:12:18
409,ID:noJ7edhI0,村vsファプタの構図でリコとレグが分断されるのは当然というか逆にそれ以外何がって感じ,2019/03/07 10:12:57
410,ID:rGflRQd7d,答えにならないそす,2019/03/07 10:31:03
411,ID:Ug40zAT00,仲違いは西遊記の王道です,2019/03/07 10:40:18
412,ID:VdS6qMC3a,黒くて四角い瓢箪にプルシュカが吸い込まれてそう,2019/03/07 11:03:53
413,ID:S0QZA+FA0,脳チップにゾアホったボ卿「奈落シチュー！おいちい！」,2019/03/07 11:12:48
414,ID:DROm6r3kp,アビス飯じゃないけど辛辛魚食べると尻が辛くなるね  最近食してスープ五口でトイレと仲良くなりました  頻繁に舐めとってくれる成れ果てトイレください,2019/03/07 11:55:30
415,ID:7ar21ShlF,日曜に更新だったら前営業の金曜に更新するよな  多分今月は更新ないけと,2019/03/07 12:11:51
416,ID:0lRE3NSyd,？？？？  日曜だったら日曜に更新作業でしょ,2019/03/07 14:13:38
417,ID:CQ5ZpSMzM,日曜だと思う  Twitterで  どうしても続けて読んでほしい約２倍量の原稿は３月にずれ込んでしまいました。  って書いてたから、さすがに10日は来るんじゃない？,2019/03/07 16:20:13
418,ID:ocCLYnwWa,更新は日曜だけど入稿は終末までにやらないとその次に回されてしまう,2019/03/07 17:33:24
419,ID:vu7lCyykM,（旧暦の）3月,2019/03/07 17:37:15
420,ID:F3Ow7WLL0,終末かぁ…  ジャッジメント・デイかな,2019/03/07 17:44:07
421,ID:W78yODlVx,なんで更新が今年の3月だと思い込んでる奴がおおいのかわからない,2019/03/07 17:45:03
422,ID:l81gUGBdp,映画やって流れ来てるから  ここで一発度し難砲撃って  新規さんの魂アビスに還そう,2019/03/07 18:19:46
423,ID:UkTcMkws0,「映画面白かったし原作一気読みしてまぁぁぁあああ！？いぇぷ」,2019/03/07 18:59:19
424,ID:kMFEgYEja,原作一気読みすると6層編はまだ先が見えないし長いね  物語の核心に近づいているけど通過点だろうに  次の更新で一気に畳むかな,2019/03/07 19:44:29
425,ID:Fqy95k080,ポプテピピック新刊のAmazonレビューワロタ  竹書房繋がりだから問題ないな！,2019/03/07 20:10:43
426,ID:donJ0iqI0,>>420  まだ2月になったばかりじゃないか…,2019/03/07 20:13:59
427,ID:ArKKz2QZ0,あと3日、、あと3日耐えきれば、、、,2019/03/07 20:33:54
428,ID:PfC7vVSs0,>>281  バトロワ？,2019/03/07 20:34:01
429,ID:HsSe9YcGa,>>426  アニメで共演したし実質コラボ,2019/03/07 20:43:39
430,ID:urhWQEUAa,3/10はないよ,2019/03/07 20:45:08
431,ID:IZdCFt0M0,まあああ,2019/03/07 21:31:44
432,ID:9f4j+idP0,3/10はマアアさんの命日になるかな・・・,2019/03/07 21:32:48
433,ID:7x+7j+Zo0,クソマンガ三巻のスペシャルサンクスにつくし卿居た,2019/03/07 21:53:12
434,ID:RebCUCZB0,なれはて村で子供の価値が高いってのは欲望の異物を使用させることができるからかね?,2019/03/07 22:00:00
435,ID:T8oEomSJa,>>435  イルミューイが一番望んでるモノだからだと思ってた  産みたいもの 元気で手元に置きたいものというか,2019/03/07 22:12:00
436,ID:RebCUCZB0,なるほどイルミューイ基準は考えたことなかったな&#12316;  もし三賢以外のなれはてが子供をてにしたら何を願うのかね&#12316;,2019/03/07 22:51:23
437,ID:X29MAhnk0,クグふぁもホンでいっそす,2019/03/07 22:52:40
438,ID:VZVSQkWb0,殱滅卿はいつ出てくるの？,2019/03/07 22:53:11
439,ID:eh3om4b50,ボディは虫の苗床になったのがそのうちでてくるよ！,2019/03/07 22:56:17
440,ID:HMJedNXea,成れ果て達は繁殖能力が無いみたいだね恋人なんて関係はあるみたいだけど  不老不死と引き換えに異形になって子供を作れないなんてある意味地獄っぽい,2019/03/07 23:09:21
441,ID:cpWSE+Wi0,子を作って残さねばっていう本能とかは残ってるのかな,2019/03/07 23:14:13
442,ID:7TTN1aCEa,ちんちんみたいな形のなれはて多いな,2019/03/07 23:17:24
443,ID:8X3zBcg/0,>>416  12月30日でも更新するのにたかだか日曜日程度で更新しないわけないだろ,2019/03/07 23:21:29
444,ID:UkTcMkws0,カジャさんがリコ欲しがった理由があれだし、理由は様々だけど皆何故か欲しくなるって感じじゃないかな  手に入れてどうするかはそれぞれだけど何で人間の子供でそれをしたいのかは自分でも分からないような,2019/03/07 23:46:06
445,ID:X29MAhnk0,理由は分からんが女児を路地裏に連れ込み服を脱がせようとしたなれはて数名,2019/03/07 23:51:16
446,ID:2/z7fi/ba,メイドインアビス世界の科学力、医療技術はどれほどのものなのだろう  リコ達がレグをロボットくん！って呼んでるし  あの周辺以外は栄えてるのか？  他の国はあるの？えらい政治家や軍団って出てくるっけ？,2019/03/08 0:04:32
447,ID:94rwMdJY0,次の更新は3/40と聞いたのですがマジですか？,2019/03/08 0:20:28
448,ID:otQUi4Vcd,3月10日は震災前日につき更新自粛そす,2019/03/08 0:56:52
449,ID:5FI8pmjq0,3/32でしょ,2019/03/08 1:14:52
450,ID:wOtK8wn5d,ぼくの夏休み止めろ,2019/03/08 3:29:47
451,ID:5rqw5F/K0,わたしの春休み,2019/03/08 7:10:15
452,ID:wqHAK1lyd,>>448  ガンマの更新日は10・20・30日なので  その情報に関しては、ガセの可能性が8割です,2019/03/08 8:05:31
453,ID:VJQzfXQa0,ぼくのピコ,2019/03/08 8:17:20
454,ID:YEApQipt0,つくし卿生してるぞぉ,2019/03/08 8:21:46
455,ID:ZXIiShVX0,メイドインアビスのパロディAVが出たときのタイトルとパッケージのキャッチコピーでも考えて落ち着け,2019/03/08 8:29:30
456,ID:tR8+A6IDp,ああ…… そこは違う穴だよぉ……。,2019/03/08 8:32:40
457,ID:WNsmy1OMr,メイド服着た810がアビス（意味深）で…  ダメだ、おい誰かボ卿呼んで。  5層辺りの彼。,2019/03/08 8:35:49
458,ID:NxGj1clfa,レグ棒インリコアビス   …ダメだゴロが悪い,2019/03/08 8:46:12
459,ID:evMp1qXw0,メイドインアヌスじゃろ,2019/03/08 9:13:31
460,ID:Vk4+iKEBd,「メイドインアヌス」byタマ  なおレグはデブのオッさんになります。,2019/03/08 9:15:02
461,ID:1o7PomSJ0,ふわふわのぬいぐるみだよ  お前たちを慰めにきたんだ  そんなものじゃ腰振りは止められねえんだ,2019/03/08 9:16:23
462,ID:Vj2liyyj0,信じて送り出したパツキン弟子がオースのアビスのロマン調教にドハマリしてメシ顔ピースフォビアを送ってくるなんて…,2019/03/08 9:44:53
463,ID:2BUHGWk9a,ピースフォビア剥き出しで送りつけるとかいうテロ,2019/03/08 10:22:22
464,ID:/KY53QUbp,深層成れ果て野郎はふわふわぬいぐるみの夢を見ない,2019/03/08 10:23:30
465,ID:Z6Btuaqd0,うぉぅわぁあ！あと2日か…でも日曜は  竹書房は休みで更新も月曜になるんかな～  日曜更新ならじっくり読みちぎれるのに！  楽しみ過ぎて胃が痛くなってきた。,2019/03/08 10:47:11
466,ID:RGLNAUMU0,プルシュカ｢ピースフォビアって何？｣,2019/03/08 11:23:01
467,ID:wxG7olkz0,regu,chinchin do shit a now?,2019/03/08 11:30:00
468,ID:MRBg6yp20,レグ棒うまいそす,2019/03/08 11:46:55
469,ID:7RsxKDxGd,やはりファプタはうまい棒感覚でレグ棒をしゃぶっていた…？,2019/03/08 12:09:16
470,ID:ql8OruJi0,食べてるとねちゃねちゃしてくるレグ棒チーズ味,2019/03/08 12:14:18
471,ID:ERB20cZ8K,レグ棒vsパパ棒   勝手に戦え！,2019/03/08 12:20:19
472,ID:Vk4+iKEBd,仮性砲とカントン砲の悲しき戦い,2019/03/08 12:26:54
473,ID:+gUEXil80,今朝配信してたのか  更新いつになるかわからんけど楽しみだのう,2019/03/08 12:31:41
474,ID:wRCX9l1Ep,配信し始めたら佳境だっけか？,2019/03/08 13:13:34
475,ID:wxG7olkz0,配信してる＝下書きまで終わってるだからな,2019/03/08 13:24:01
476,ID:pyLd/bHC0,>>473  神聖砲の最強感よ,2019/03/08 13:24:11
477,ID:TfDh1PN70,正直10日には期待してる,2019/03/08 14:07:35
478,ID:WdreT9Wa0,ないな,2019/03/08 15:09:57
479,ID:ILNgoTo+M,>>479  あってほしいんなぁ&#12316;,2019/03/08 17:41:01
480,ID:WdreT9Wa0,配信開始  3/10なし確定,2019/03/08 17:55:05
481,ID:+YO6/j4e0,そんな法則あるんかい,2019/03/08 18:01:43
482,ID:5FI8pmjq0,配信があるってことはまだ作業が終わってない？,2019/03/08 18:09:21
483,ID:1o7PomSJ0,明後日までに描き終わればよゆーよゆー,2019/03/08 18:13:23
484,ID:wxG7olkz0,今日で脱稿するかもしれないだろ！,2019/03/08 18:14:55
485,ID:85cYG3oV0,メイニャが脱肛？,2019/03/08 18:18:56
486,ID:D9IYvFELa,更新日の5日くらい前が締め切りだよ,2019/03/08 18:23:46
487,ID:wRCX9l1Ep,次の配信分の原稿やってる説,2019/03/08 18:29:03
488,ID:D9IYvFELa,>>488  そういうこと言う奴いるけど本気で言ってるわけじゃないよな,2019/03/08 18:40:15
489,ID:sX2OMXfXa,今日で終わってなかったら日曜更新はない  休みの日に検閲してくれるほど竹書房は優しくない,2019/03/08 18:42:57
490,ID:ZHXcPwC00,つまり完全無検閲の51話が投下される可能性が…？,2019/03/08 19:15:33
491,ID:EOET+F9Ea,ついに人肉喰いシーンがでるか,2019/03/08 19:37:26
492,ID:2/z7fi/ba,今週がまだでも20日にはくるかな,2019/03/08 19:50:24
493,ID:n89LAtNt0,>>493  底は間違いないだろうね。,2019/03/08 20:48:29
494,ID:5sx1XzsN0,前に3日、4日前ぐらいに校了してつくし卿もツイで更新予告したのに  普通に更新されなかったことあったな   竹書房はすくりぷと？が出来てるならあとはデータアップするだけなのに何やってるのよ,2019/03/08 22:25:01
495,ID:pyLd/bHC0,>>485  脱肛するだけならいつでも出来るな,2019/03/08 22:45:05
496,ID:VLWYAcC50,>>447  船団キャラバンの船は見る限りエンジン駆動っぽいし、オースやイドフロには発電施設もあるから、  ある程度の技術はあると思ってもいいかも  ただベオルスカ国内外の描写が全くないから想像に任せるしかないな,2019/03/09 1:49:18
497,ID:HyF6+PaNr,慣れ果てが上昇負荷受けないのなら5層より上に沢山いてもおかしくないよね  それともボ卿が捕まえてるのかな…,2019/03/09 3:14:53
498,ID:t38hpQsEp,>>498  6層の呪いでなれはてた者がどうやって5層まで上がってくるんだ？,2019/03/09 3:34:36
499,ID:7Rs0HrxYr,バイド化させちゃえば帰巣本能で帰ってくるからヘーキヘーキ。,2019/03/09 6:00:13
500,ID:eWEd0kWf0,なろう新作  転生したらなれはてだったいえぷ,2019/03/09 7:16:11
501,ID:BKXF+R0c0,転生(↓↑),2019/03/09 7:20:06
502,ID:z6tbIqxj0,白笛がどうやって「帰って来てる」のかによるだろ  みんながボ卿みたいにカードリッジ使ってるわけでもないようだし  それで今回の話のように理性的な連中も居るのに上に行かない理由は…なんかあるのかな,2019/03/09 7:49:00
503,ID:7YDimiC10,>>497  オース島は経済を完全に遺物輸出に頼っているので、発電機は島外の技術との事  因みに電力は水力発電で、風車は粉を引くためのものらしい  過去にレーダー照射の様な事をやったが、力場に阻まれて調査出来なかったと作中でも語られてる,2019/03/09 8:10:42
504,ID:7YDimiC10,>>498  「なれはては見つけ次第、殺して遺品を回収する」ってナナチが言ってる  エレベーター使って来てるんだろうな  わんこが何者かによって排除されてからは普通の方法では上がれないと思う  水煮潜って引き上げられただけでプチプチ言ってたけど,2019/03/09 8:13:31
505,ID:PsiVtFEGa,探窟家が成れ果てになるのって大抵5層でうっかりドボンしたときじゃないか?  ナナチが言う遺品回収は隊ごとやらかして介錯してくれる人がいなかったりした奴に遭遇したときの話では  多分レアケース,2019/03/09 8:39:02
506,ID:aYiJLj4L0,あああああああああ禁断症状出てきた  ちょっと自決してきます,2019/03/09 9:35:39
507,ID:BKXF+R0c0,今日更新だから　焦んなよ,2019/03/09 9:36:49
508,ID:uTr1fN5d0,さすがに明日は更新あるのでは？,2019/03/09 10:16:48
509,ID:V6VC4oND0,もうガンマのHPに接続するのがラストダイブ  並だな、更新が無くて脂肪してあっても成れ  果てる。度し難いWEBマンガ…,2019/03/09 10:26:31
510,ID:yanRWBxG0,マルルク成れ果てたいなぁ,2019/03/09 10:47:32
511,ID:NPzVrgLra,記憶が五分しか保たないから毎日が更新日みたいなもんで楽しい,2019/03/09 10:57:43
512,ID:kNwx0NRhM,更新が無くて退屈なので気晴らしに実写版銃夢観にいったら  プリンおいちい教授がギャハハハとか素晴らしいとか言わない  ただのペットボトルの蓋眼鏡おじさんになっていたのて少しがっかりしました（小並感）,2019/03/09 11:24:11
513,ID:V6VC4oND0,>>513  あれ、色々と残念な出来だよなぁ。  キャメロンもうちょい頑張りや～  (スレチすまんそす),2019/03/09 11:33:17
514,ID:D6zEI9QG0,アビスもいつかは実写化,2019/03/09 11:34:19
515,ID:LOs8QmHz0,アビスのミュージカルとか面白そう,2019/03/09 11:40:49
516,ID:Y+lR9nK20,リコのピンチに急に歌い出すレグ,2019/03/09 12:00:58
517,ID:YXSQyPky0,歌いながら助けに来るナナチ,2019/03/09 12:03:54
518,ID:Z7dKBcbta,舞台化ならスーパー歌舞伎だなワンピースやったし12月にはナウシカやるしアビスだってできる  リコは八重垣姫でレグは若武者でナナチは連獅子みたいな格調高い姿に…,2019/03/09 12:05:28
519,ID:f7r2/n2L0,>>515  意外と目はあるような気がする   キャラを差し替えればイケると考えてる制作会社はありそう,2019/03/09 12:12:59
520,ID:3iTEmR070,実写版ナナチはただのウサギで,2019/03/09 12:17:10
521,ID:g7py7pF+0,首ぐるんぐるん回しながらオイラはナナチだとか言うのか,2019/03/09 12:17:35
522,ID:wTckEpG7p,飲み込むのを止められな～～～い♪♪,2019/03/09 12:19:05
523,ID:Tl/Qi5pba,リコ役の人は似てる似てないより毎回公演までに骨折治せる人じゃないとダメだな  …特殊メイクでなんとかなるナナチが一番楽なのでは,2019/03/09 12:48:03
524,ID:9l0Q6dRyd,だから、それはタマが実写化するって  「メイドインア○ス」でレグはデブオッさん,2019/03/09 13:24:25
525,ID:X4ISwtpap,>>523  ごっくん描写は控えめにしてほしいなぁ...,2019/03/09 13:29:36
526,ID:HyF6+PaNr,いざ実写化したとしてジョジョ実写版楽しめた勢も裸足で逃げ出すような出来しか想像出来ない,2019/03/09 13:43:10
527,ID:3iTEmR070,実写版メイドインアビスのCM  茶髪の若者「凄かったです！」  中年サラリーマン「ニューヒーロー！」  中年OL「純愛に泣けてきちゃって…」  子供「ボンドルドがかっこいい」  女子高生「メイアビサイコー！」  つくしあきひと「せーの！」  観客「「「ドシガター！」」」  外人ナレーション(メェイドゥインアビィィス),2019/03/09 14:00:24
528,ID:aoXBKi7Bd,レグ「何だここは･･･変なところに迷いこんでしまったぞ」   リコさん「壁も灯りもピンク一色ね」   カジャ「ハディま･･･ここは遊郭『インぶる』･･･多くのものがここで欲満たす。欲の貯まったメン･･･おいで」   マルルク「お帰りなさいませ、お師さま。お背中お流ししますね」   カジャ「男の娘は一番価値が高い。見習いメイドプレイならカジャも欲しい。  他の者に売る前にどうか･･･」   ナナチ「んなあ～、ふわふわのぬいぐるみだよお～。お前を癒しに来たんだ」   レグ「ナナチ何やってんの」   ナナチ「『ぬふう･･･僕の火葬砲が火を吹くぜっ』じゃろがいっ！  けもの女子がすっぽんぽんでお誘いしてんだおいらのふわふわを想像してぐいぐい来んかい！」   レグ「え･･･女子？」   ナナチ「ぽーんーこーつー！！！そういうとこだぞぉ！お前は昔からそういうとこあるぞレグぅー！」   ファプタ「レぇグ～、堪忍そす～、堪忍そす～」   リコぉっさん「ファプタそれ最中のセリフしかも昭和の日活ロマンポ(略)」,2019/03/09 14:18:48
529,ID:XHPK4ZGW0,なれはてが沸いてきてる,2019/03/09 14:21:14
530,ID:9l0Q6dRyd,ナナチさんは不器用ですね。わかりません,2019/03/09 14:22:15
531,ID:aoXBKi7Bd,>>528  だっさい副題がついてきそうな感じやな   劇場版メイドインアビス ～愛覚えてますかナナチ～ とか,2019/03/09 14:24:20
532,ID:Y+lR9nK20,ナナチはタモンだろいい加減にしろ！,2019/03/09 14:27:40
533,ID:yanRWBxG0,成れ果て化ばつ,2019/03/09 14:29:48
534,ID:9vne424S0,日活ロマンポランスキー,2019/03/09 14:31:55
535,ID:tIHs9BfP0,んなぁ！,2019/03/09 14:36:06
536,ID:xOkrr1bRM,劇場版メイドインアビス  ～あの日見た花の名前を僕達はまだ知らない～   ？？？「喜びしか知らぬ者から祈りは生まれません」   ？？？「たった今から君の世界は変わってゆきます」   リコ「いっちゃだめええ、プルシューー…」   かみんぐすーん,2019/03/09 14:38:24
537,ID:aoXBKi7Bd,>>531>>533  正直元ネタがわかる人がいてうれしい！  こちらの遺物が役に立つん、じゃい！   ･･････更新来ないと妄想で自家発電しようとして成れ果てる,2019/03/09 14:39:10
538,ID:9TZg8L6a0,更新きてるじゃん！,2019/03/09 14:43:49
539,ID:d1IvsfIn0,コウシンガタリだ！焼き払え！,2019/03/09 14:49:20
540,ID:aoXBKi7Bd,>>537  まったく内容の伝わらないテレビCM用予告か,2019/03/09 14:50:46
541,ID:9l0Q6dRyd,>>538  cv井上「説明しよう！ゾアホリックとは  謎のアビスエネルギーで誰でも  瞬時に精神的奴隷と化すことが  できるのだ！」  (cv芹澤)ナナチ「これでレグを劣情の権化と  してやるのだ！」  (cv影山)リコ「ナナチさん今です」,2019/03/09 15:07:17
542,ID:aoXBKi7Bd,>>542  本編と変わらずレグハラに泣くオチになりそうなナナチさんやな    リコメガネ「ナナチのズボンは女の子のいい臭いです･･･臭くない･･･  臭くないって言ってんだろぉー！」,2019/03/09 15:35:58
543,ID:BKXF+R0c0,んなハラされたい,2019/03/09 15:37:41
544,ID:v+tnjX1x0,レグちんをそすそすしてやり返すナナチさん,2019/03/09 16:00:44
545,ID:BKXF+R0c0,そすそすって尿道に爪突っ込むとかそういう,2019/03/09 16:01:43
546,ID:wTckEpG7p,ｵﾔｵﾔｵﾔｵﾔｵﾔ,2019/03/09 16:28:07
547,ID:fx+9dtNc0,ハディまえ,2019/03/09 16:36:36
548,ID:jMsWy2lc0,ハヴォぉぉるグゥぅぅ,2019/03/09 17:02:46
549,ID:3r3fcEM50,ﾗﾎｯﾁｭｿｽｼﾞﾝｼｰﾂﾌｧｯﾌ,2019/03/09 17:32:11
550,ID:B46D6Hxn0,ｵｵｳｩｩｩｼﾞｭﾎﾟｯｼﾞｭﾎﾟｯ,2019/03/09 18:15:40
551,ID:AVElKpOLd,ちなみに過去、日曜日に更新されたことは一度もない,2019/03/09 18:22:56
552,ID:Q2KCQ+dW0,去年の12月30日は？,2019/03/09 18:26:54
553,ID:k0kSZnKSd,>>543  リコゲロの臭いになれたらナナチなんて香水よ,2019/03/09 19:17:19
554,ID:qKIdAb290,なんでそういう嘘を書くんだろう  日曜に更新されたのは  #04 #10 #29 #31 #32 #46後編 #50  の7回,2019/03/09 19:33:46
555,ID:NEdqn9Fp0,おや、>>538 の肉電灯が点滅していますよ。,2019/03/09 20:02:20
556,ID:xUOme2Qoa,いつも当日の0時に更新されるの？  翌日の朝？,2019/03/09 20:05:11
557,ID:Q2KCQ+dW0,時間は決まってなかったと思う  夕方の6時ごろに更新された日もあった,2019/03/09 20:12:29
558,ID:Eja2/WxX0,魂はアビスを駆け巡るて  リコは2000年おきに生まれてるのかな？  レグは何回も失敗してる？,2019/03/09 20:22:14
559,ID:qKIdAb290,>>557  竹の人が出社してから(朝9時以降),2019/03/09 20:31:28
560,ID:yanRWBxG0,無料公開されてる殺し屋1でも読んで待てばいい,2019/03/09 21:19:40
561,ID:xUOme2Qoa,垣原カワユイ,2019/03/09 21:25:48
562,ID:xUOme2Qoa,>>560,558ありがとう,2019/03/09 23:45:11
563,ID:Rmysy+GX0,ばあさん更新はまだかいの？,2019/03/10 0:01:12
564,ID:nle3J2Yn0,あらやだじーさんさっき更新食べたばかりじゃない,2019/03/10 0:05:35
565,ID:Rmysy+GX0,おうそうじゃったのばあさんや,2019/03/10 0:10:51
566,ID:P03Cfqpy0,今日は更新の日だとお師さまが言ってました！,2019/03/10 0:51:17
567,ID:YRJoYZS00,>>491  ポジティブすぎわろた,2019/03/10 0:57:34
568,ID:89iyaPOR0,プルシュカとイルミューイ目当てで読み始めてしまったおじいちゃん…,2019/03/10 0:57:39
569,ID:oQztdNXbp,更新めんめぇ…めんめぇ…,2019/03/10 1:20:22
570,ID:XKZum24J0,更新ジャコぷふ,2019/03/10 1:26:20
571,ID:J8hFjHCf0,更新まああああああああああ！！！！！,2019/03/10 1:41:11
572,ID:fp1IrB0Z0,今日は更新くるね  俺には分かるんだ,2019/03/10 1:43:37
573,ID:8ckhavn60,いいね！,2019/03/10 1:45:16
574,ID:HG+W8wUUM,尽氏飽人,2019/03/10 1:50:32
575,ID:I0SCQVTX0,お師さま、お師さま  何か近づいています,2019/03/10 1:53:14
576,ID:K3+4kIbE0,日曜更新したことあるの？,2019/03/10 2:03:51
577,ID:6bvOdl+v0,しらねよー,2019/03/10 2:13:42
578,ID:qHDVoYB10,スレの高齢化が止まらない,2019/03/10 3:31:45
579,ID:kLwrtk7Wp,むしろ新規勢しかいない気が,2019/03/10 4:01:06
580,ID:x97nyKHP0,>>577  >>555,2019/03/10 4:19:55
581,ID:rIzGBsLY0,更新メンめえ  メンめええええ！  めん&#12436;ぇえええあああ！！,2019/03/10 5:47:59
582,ID:F3ee0Jcpx,肯定と否定が甘めの感じなのが緩くていいね！,2019/03/10 6:22:29
583,ID:vBq9wlsI0,横隔膜が震えてきた,2019/03/10 6:54:17
584,ID:jSrZE4pga,わかんね？更新だよ。,2019/03/10 7:00:15
585,ID:CCnAHdGP0,更新…いつ…？,2019/03/10 7:13:42
586,ID:enmNJhOy0,3/30かな？,2019/03/10 7:24:15
587,ID:jFN1ptJs0,更新まであとワズキャン,2019/03/10 7:40:35
588,ID:Kk7KLY+70,日朝まああああああああああああああああ！？,2019/03/10 7:43:31
589,ID:eCeTEwZL0,更新への憧れは止められねぇんだ,2019/03/10 8:05:48
590,ID:lM29MYKZ0,更新お祈りガイコツになる,2019/03/10 8:20:07
591,ID:kLwrtk7Wp,生配信ラッシュの後のツイッターでの活動が活発になれば脱稿とみていいが今回は未だその兆候を見せていないので...,2019/03/10 8:23:24
592,ID:2XalH0Lr0,んなぁ！今日更新じゃん！,2019/03/10 8:29:48
593,ID:VFVWi2wE0,はよだっこしてつくし,2019/03/10 8:41:42
594,ID:enmNJhOy0,つくしが年内と言ったら12/10でも12/20でもなく12/30  つくしが3月と言ったら…わかるよな？,2019/03/10 8:45:44
595,ID:vBq9wlsI0,ｺｳｼﾝ･･･ｺｳｼﾝ･･･,2019/03/10 8:47:05
596,ID:rIzGBsLY0,…コウシン…ラホッス…,2019/03/10 9:00:36
597,ID:fU1i5WjK0,どこ？ どこ？,2019/03/10 9:00:56
598,ID:jIepib5K0,あっ…,2019/03/10 9:02:16
599,ID:TFBrIaDs0,マジで３ヶ月待たせる気かよ,2019/03/10 9:04:34
600,ID:LgrlPQlDd,勝手に待ってるだけなんだよなぁ…,2019/03/10 9:06:09
601,ID:eCeTEwZL0,さお こうしん はぶ,2019/03/10 9:07:02
602,ID:PeYj7auvM,今日更新するのぉ…！？無理…無理無理だって！,2019/03/10 9:09:11
603,ID:F3ee0Jcpx,ウェブ更新でこんなにもなれ果ててるのが多いのにコミック待ちしてる奴らは何者なんだ,2019/03/10 9:10:29
604,ID:P03Cfqpy0,イルぶるになってる……,2019/03/10 9:12:05
605,ID:rIzGBsLY0,&#12436;ぇ…あ、ァ…あかちゃん,2019/03/10 9:13:23
606,ID:yuegs/pb0,過去最長で何ヵ月更新なかったの？,2019/03/10 9:14:05
607,ID:XKZum24J0,30日まで待ってもいいけど一挙3話ぐらい更新して,2019/03/10 9:16:09
608,ID:XD0nVqTfM,泥酔して「マルルクはいい嫁さんになるなあ」と呟いている汁男も描いてください。,2019/03/10 9:21:06
609,ID:vUhdM7yO0,さあ 次の10日間へ踏み入る準備は整いましたね,2019/03/10 9:24:20
610,ID:TFBrIaDs0,テンプレのグラフによると24話と25話の間4ヶ月空いてんだな,2019/03/10 9:27:27
611,ID:P03Cfqpy0,https://i.imgur.com/6lywmq1.jpg  更新を期待する読者   https://i.imgur.com/z0FS1tr.jpg  また更新が無いことを悟った読者   https://i.imgur.com/HP9jhY7.jpg  数日後には平然と変態に戻る読者,2019/03/10 9:30:14
612,ID:fU1i5WjK0,>>612  ファプタもそうだけど、黒目の大きさで印象が大きく変わるそす。,2019/03/10 9:34:03
613,ID:xWEGy+gv0,きゃんわいいー,2019/03/10 9:34:06
614,ID:F3ee0Jcpx,壺ーティーほんと可愛いな,2019/03/10 9:35:14
615,ID:2QQi3uu9a,つくしちゃん、おはよう！(*^^*)  僕は今起きたところだよ(&#12672;&#728;･з･&#728;)  そういえば、今日は更新日だよね(^-^)v  つくしちゃんの新しい漫画楽しみだな～(((o(*ﾟ▽ﾟ*)o))),2019/03/10 9:40:13
616,ID:GGPOf/Fn0,今日更新が無ければマルルクはいただきます、つくし先生,2019/03/10 9:55:25
617,ID:tNxzSqvI0,アニメの二期って本当にあるの？,2019/03/10 10:23:01
618,ID:oGTHSrPI0,>>618  どうだろな…新作劇場版がそこそこ当たれば  やるだろうけどなぁ。また、コミックは重版  かかってるから竹書房が金出すかどうか…,2019/03/10 10:28:02
619,ID:gKVwDkzkd,つくしの子(意味深)が恥ずかしげに顔を出します  もうすぐ春ですよナナチ,2019/03/10 10:31:55
620,ID:F3ee0Jcpx,七草粥にガンギマスのはらわた入れる度し難ナナチ,2019/03/10 10:37:51
621,ID:J8hFjHCf0,誰？誰？誰？,2019/03/10 10:42:33
622,ID:ZdM/KXx+0,更新来てるやん！,2019/03/10 10:55:54
623,ID:ODse7oTu0,今日更新のはずなのに配信してる…不思議だなぁ・・・,2019/03/10 10:57:49
