スレ数,ID,コメント,投稿時刻
343,ID:DPsD7pjqa,いうて同人ではメスナナチで一貫してるけどな  今年の冬コミのは知らんがまだオスナナチやふたナナチは未確認,2019/01/06 8:38:27
344,ID:DPsD7pjqa,今年ってかもう去年か,2019/01/06 8:38:51
345,ID:qZnvhP5H0,>>331  俺も女だと思うけど前はスレでそれ言うと速攻で食い付く人がたくさんいて議論になった  あとナナチは男でも女でもない、ナナチはナナチだよと主張する人も必ずいた   つくし卿はナナチの性別について「成れ果て前には性別はありました。今はわからない」とコメント   俺はナナチは女性で、レグはナナチを男だと勘違いしていた、  と読むのが二人のやりとりが一番味わい深くなると思ってる,2019/01/06 8:44:41
346,ID:iD4ZokG40,メスのナナチはンナフワーナに進化するらしい  つまりオスのナナチは別のポケモンに進化すると思う,2019/01/06 8:45:04
347,ID:IyQNL2tza,色紙マルルクきゅんとオーゼンさんとミニマルルクきゅんだった  愛されてる,2019/01/06 8:45:14
348,ID:DPsD7pjqa,>>348  オーゼンさんは保護者として着いてきたのか,2019/01/06 8:47:26
349,ID:wM70ufP70,ナナチの性別も気になるけど7巻読み直すと  成れ果てべラフがやっぱり女にしか見えない  イケメンべラフは男装の麗人で  慣れ果て後は抑圧してた女性性ダダ漏れあるんじゃ,2019/01/06 9:23:48
350,ID:jQL7xstA0,下層に行くほど  そういう区別が曖昧になっていく  性別も人としての形も生死すらも,2019/01/06 9:24:55
351,ID:FwitEmCAM,地上と下層で時の早さが違うなら、7層でリコのピンチに颯爽と青年ナットが参上とか楽しそう  ちょっと安直すぎるか,2019/01/06 9:26:46
352,ID:DPsD7pjqa,>>352  つくし卿はそういうストレートなのはやらないと思う  やるとしたらボンドルド並みに度し難くなってリコさんが「本当にナットなの…？」って言うぐらいので,2019/01/06 9:33:00
353,ID:i3UhEcws0,>>328  孤児院にいたような...,2019/01/06 9:36:02
354,ID:gjikxWMvd,>>352  来るかもしれないが爺さんかもな  7層って白笛手にしてるってことだし度し難くなってそう,2019/01/06 9:53:14
355,ID:OJQ7s9e4r,良いじゃねーかロマンじゃねーか  そんな展開来たら泣くわ  エグい展開セットにはなるだろうけど,2019/01/06 10:00:37
356,ID:BBq7IvVn0,何かの集合絵でナットがマルルクに惚れてたし、マルルクの白笛になって再会するよ,2019/01/06 10:04:26
357,ID:9DsjVjUF0,>>352  そこはキユイやろがい！,2019/01/06 10:04:27
358,ID:gjikxWMvd,だが、爺さんナット目線だと度し難いのはあの頃のままのリコのほうか,2019/01/06 10:05:07
359,ID:nNR3Ytmx0,千人楔で武装したマルルクが助けに来るよ  まあ現実的にナットやマルルクに白笛たりうる度し難メンタリティがあるとは思えないけど,2019/01/06 10:05:10
360,ID:9DsjVjUF0,ナットかとおもったらナットの孫だったとかはありそう,2019/01/06 10:05:53
361,ID:LOsHAn0N0,マルルクは成長しないでそのまま千人楔埋めた体で来てほしい,2019/01/06 10:07:12
362,ID:ApFtjiXE0,マルルクに惚れる奴多すぎて白笛5個くらい下げてそう,2019/01/06 10:14:21
363,ID:LOsHAn0N0,ナットも白笛になってそう,2019/01/06 10:15:52
364,ID:mI6jLNJl0,？？？「ナット？オレの名前はノットだ そういやオレの爺さんのそのまた爺さんがそんな名前だったな,2019/01/06 10:18:06
365,ID:SEaxCsQd0,「劇場版メイドインアビス 深き魂の黎明」  原作読まないアニメファンA「あぁ？テレビでやんねえのか？調子こいてんじゃねえぞコラ」  原作読んでるファンB「まあ劇場版が妥当だわな」  そして５０話まで読んだA「すいません！おれが間違ってました！」,2019/01/06 10:28:24
366,ID:VZldd3AXa,プルシュカの声は結局誰なんだろう。釘宮でもいいし、丹下は可憐過ぎるか。  劇場でヌルヌル動くレグが早く見たいぞ。ラストダイブするとこで締めるんだろうなぁ,2019/01/06 10:33:15
367,ID:SHl0R9uga,悠木碧のような気がしてならない,2019/01/06 10:35:15
368,ID:IAkswO07d,スピンオフ マルルク1/2  訪問者ナットに一目惚れだと告白されるマルルク  しかし、マルルクは男だった  が、ひょんなことから遺物で女体化する体質になってしまった！  オーゼンとナットの間で揺れ動くマルルク(心と身体),2019/01/06 10:35:53
369,ID:latEw2kM0,（θωθ）んなぁ～そろそろ発声練習しとくかな後編のために…,2019/01/06 10:44:30
370,ID:U/K6YrOR0,「このゲス外道っ！」  「もっと憎しみと絶望と愛をこめて」  「？・・この・・ゲス・・外道ッ・・！」  「いいよいいよ～」,2019/01/06 10:47:45
371,ID:vnf6RT5n0,次のボンボルド編はナナチの憎悪が込められたボイスも聞けるし  レグに抱きつかれてまた赤面困惑するエッチなボイスも聞けるから絶対見る,2019/01/06 11:11:29
372,ID:H/zAAdJQr,>>369  なんで女になる必要があるんだよ馬鹿なの？,2019/01/06 11:14:18
373,ID:FeE8i2w+0,映画  総集編→ボ卿　だと思ったら  総集編　→　総集編　→　ボ卿　か   総集編？ｗ   しかも角川でやらないのか、近所なのに,2019/01/06 11:19:48
374,ID:latEw2kM0,＃８まで総集編で纏めて100分位かな60位かな削られたの,2019/01/06 11:26:03
375,ID:S6kyXQh+0,ナットをメスにすればいいだけの話,2019/01/06 11:39:06
376,ID:yUmq9KDk0,シギーのこともたまには思い出してあげてください,2019/01/06 11:40:11
377,ID:KnAWKPDnr,この漫画嘔吐多いけどナットが吐いてるのが一番かわいかったと未だに思ってる,2019/01/06 11:42:14
378,ID:BBq7IvVn0,つわりかな？,2019/01/06 11:43:11
379,ID:FeE8i2w+0,ナット可愛いよね  エロい意味で,2019/01/06 11:43:57
380,ID:fCgO8yMId,ここの住民もなかなか度し難いな,2019/01/06 11:45:05
381,ID:OJQ7s9e4r,ナットの正統派っぷりは素晴らしいぞ,2019/01/06 11:47:05
382,ID:6gZIBY6IM,穴があるやつはみんなメスになれるんだよ,2019/01/06 11:47:06
383,ID:fCgO8yMId,でもナットくんはリコにお熱だぞ,2019/01/06 11:55:01
384,ID:BwFtsVOd0,六層入ってから展開遅すぎないか？何か目的も分からなくなってきた。  他の白笛とかちゃんと出てくるのか？まあ出てこなくてもいいけど。,2019/01/06 11:55:31
385,ID:CLct9Pwe0,ナットに俺のボルトを…,2019/01/06 11:57:21
386,ID:Anpb5U2P0,六層からは（ほぼ）未踏の地だからな,2019/01/06 11:59:29
387,ID:FeE8i2w+0,>>384  すばらしい,2019/01/06 12:01:17
388,ID:FeE8i2w+0,>>385  ストーリーの構造的に、層が深くなるほどヤバさが強くならなきゃいけないからな  5層で既に度がたかったから、6層はあれを超えなきゃならない  するとかなり難しくなって長くなっちゃう  度し難さのインフレ,2019/01/06 12:06:20
389,ID:nNR3Ytmx0,マルルクみたいな女の子としても通用しそうなショタが好きな探窟家は赤笛  ナットみたいなガッツリ男の子なショタが好きな探窟家は黒笛だと勝手に思ってる   僕は赤笛です,2019/01/06 12:09:02
390,ID:pW7qPK+R0,結局上昇呪いってなんなの？,2019/01/06 12:17:22
391,ID:pW7qPK+R0,AIロボット作れるぐらいの科学力を人類が持ったらアビスとか普通に解明されちゃうよね,2019/01/06 12:18:08
392,ID:F7pNYEwN0,>>361  ナットかと思ったらボルトだった,2019/01/06 12:20:23
393,ID:pW7qPK+R0,時間差的に  ママと再会してもママ自身は７層に入った直後ぐらいの感覚だよね,2019/01/06 12:21:53
394,ID:D68xmfoKd,>>373  なんとなく「ボクガール」って漫画が頭にありまして  ボクガールが頭にありまして,2019/01/06 12:22:56
395,ID:6A13YJP1r,かしまし boy meets girls…が浮かんだぜ。,2019/01/06 12:27:03
396,ID:FeE8i2w+0,>>392  ミサイルで一気に降下すれば行けそう   と思うけど生態系傷つけそう,2019/01/06 12:40:09
397,ID:rJhlXCou0,マルルクはLGBTだろうか,2019/01/06 12:45:05
398,ID:LJrw723ga,>>243  うちの孫はタロー言うでな,2019/01/06 12:50:30
399,ID:6gZIBY6IM,たぶん文明の利器を使っても力場先輩の迫真の妨害であんまり役に立たなそう ドローンとか階層跨いだら操作出来なさそう,2019/01/06 12:53:03
400,ID:CysOeoYU0,明日の上映の席予約してきたけどガラガラだぜ  大丈夫なのか  赤字で続編中止とかないだろうな  みんな見に行こうず,2019/01/06 13:02:27
401,ID:fCgO8yMId,仕事がね、あるのよ,2019/01/06 13:03:32
402,ID:tkHUTvsi0,>>374  総集編だもの,2019/01/06 13:05:17
403,ID:iIyVQaWT0,総集編は基本見に行かないな  アニメ1回しか見てないからほどよく記憶が薄れてて楽しめるかもしれんが,2019/01/06 13:14:07
404,ID:TOLjD9ZN0,地上波・BD・一挙と3回は見たから総編集ならもう見なくてもいいかなって…,2019/01/06 13:22:44
405,ID:7gmFOt0l0,>>401  昨日行った時はけっこう埋まってたぞ  ていうか明日月曜日なんだが...,2019/01/06 13:31:49
406,ID:RjSyJEXH0,新作なら見に行くが総集編は追加シーンかあってもいいかなって思ってしまう,2019/01/06 13:35:50
407,ID:fJVrfM/Ja,イルぶる編は映像化できるかな,2019/01/06 13:38:19
408,ID:tkHUTvsi0,>>406  まだ冬休みのところもあるんで…,2019/01/06 13:42:01
409,ID:BBq7IvVn0,イルぶる編はいかがわしい形が多すぎてそこら中にモザイクかかりそう,2019/01/06 13:42:08
410,ID:kBdn7yWn0,回想って悲劇を限定するセーフティーネットとして優秀なんだけどダレる原因でもあるからねえ  新しい登場キャラ出るたびにがっつり回想挟んで来る作品あったけど  世界観好きだったんだけどかなり胃もたれしたわ,2019/01/06 13:46:01
411,ID:SmKfVhKod,>>398  言葉はちゃんと調べてから使わないと恥かくぞ,2019/01/06 13:58:38
412,ID:gWxdIH290,「スパラグモス！スパラグモス！スパラグモス！ああ、私は可愛いですね。スパラグモス！」  「ミィィイイイ！」  「おやミーティそんなところにいまし…おやおやおや目の傷が治りませんねこれはナナチに自慢しなければ」,2019/01/06 13:59:08
413,ID:tGncQC3G0,>>383  ロキタンスキー症候群の人に謝れ,2019/01/06 14:08:33
414,ID:YV8QTny20,>>398  上司からのパワハラじゃないかあれは,2019/01/06 14:09:58
415,ID:R1ukTNud0,ナットの孫が笛になったナットを携えて助けにくる展開か,2019/01/06 14:17:15
416,ID:tkHUTvsi0,>>410  モザイクかけたらエロくなるよ  >>416  度し難いな,2019/01/06 14:29:06
417,ID:z0py6DsC0,アビスのせいで変な知識が増え続ける,2019/01/06 14:41:41
418,ID:Qg7NmysW0,「怖くない、怖くないから…」  タマウガチｸﾞｻｰ  「…ね？怖くないから…」,2019/01/06 14:50:01
419,ID:FeLZx+IRa,>>415  保護者からのＤＶとも言えるな,2019/01/06 14:50:04
420,ID:3iYXZpVv0,>>344  とっくにオスもフタも本あるんだよんなぁ…,2019/01/06 14:54:47
421,ID:z0py6DsC0,>>420  古代ギリシャの弟子しかり戦国時代の色小姓しかり、時代が違えばそのくらいはフツーだったこともあるから、多少はね？,2019/01/06 15:17:33
422,ID:PcZGendOd,>>422  まぁオーゼンはマルルクからしたら世話になりっばなしだし、文句言えないんでしょ,2019/01/06 15:54:04
423,ID:F7pNYEwN0,あれはマルルクの趣味だぞ,2019/01/06 15:58:40
424,ID:YV8QTny20,ハウアーユードコカの続きも見たいこのジレンマよ,2019/01/06 16:01:58
425,ID:NVCNKkS40,総集編だから見ない人が多いというがどちらかというと前編ではナナチのあのシーンが入ってないから行かないという人が多いイメージ,2019/01/06 16:21:29
426,ID:wM70ufP70,>>391  現実でも潜水病とか高山病とか高所恐怖症とか上昇不可には事欠かないから  それにファンタジー風味を足したようなもんじゃ,2019/01/06 16:26:02
427,ID:cgFvZ8Ab0,笛の色で非公式のやつで赤笛→赤子同然、蒼笛→青二才、月笛→月並み、黒笛→玄人みたいなのあったと思うんだけど白笛は何だっけ？,2019/01/06 16:33:35
428,ID:eDQj+dNW0,シロウト,2019/01/06 16:40:14
429,ID:Ys5zwe570,たぶん白眉だろ,2019/01/06 16:43:27
430,ID:aiFLJOZs0,>>391  「なんなの？」って聞かれると、人間の感覚だけを奪う悪意と言うのが妥当  アビスから逃げようとする生命を逃がさない為のトラップ  人間と同じ感覚器を持たない生物には影響がないらしい  人間性はともかく生命も持ってないのかと聞かれるとなんとも言えんが、人間の持っている感覚=魂と考えると魂を持たない成れ果てはそれ以上奪われる事はないんだろうな  7層の呪いは未だ不明,2019/01/06 16:55:46
431,ID:aiFLJOZs0,>>393  ナットってナルトの事だったのか,2019/01/06 17:03:15
432,ID:z0py6DsC0,>>428  非公式？1巻に普通にあったと思うぞ  ハローアビス５話と２巻帯にもあったらしいが   ＞＞まだ潜ることの出来ない"探窟家のタマゴ"である鈴付きから始まり、深界一層の深度450mまで探査可能な"見習い"の赤笛、深界二層まで可能な"一人前"の蒼笛、  ＞＞深界四層まで可能な"師範代"の月笛、深界五層まで可能な"達人"の黒笛、深度制限のない"伝説級英雄"の白笛,2019/01/06 17:32:38
433,ID:z0py6DsC0,あ、ごめん完全に勘違い  スレとかで出てたやつね,2019/01/06 17:33:29
434,ID:2MGnnN0U0,そもそも上映館数がヤバイ少ない過ぎて見る見ないを選択できる状態じゃねぇ,2019/01/06 17:36:43
435,ID:latEw2kM0,（θωθ）んなぁ…大画面でジロジロ見んじゃねぇよ…,2019/01/06 17:39:48
436,ID:hT8J/WuZ0,俺はどっちにしろアニメ映画見たきゃまともに地元でやらなくて仙台行きしなきゃならんから上映館少ないのもう慣れた  たまーに東京でしかやらんとかあるけど,2019/01/06 17:40:53
437,ID:KRzAj43A0,探検家はどんなモンスターも倒せるぽいけども  メガネには倒せないよね麒麟ぽいやつとか,2019/01/06 17:54:39
438,ID:PcZGendOd,>>427  まぁ作者が登山ものの小説見て影響受けたっていってたからその発想であってると思います,2019/01/06 17:56:42
439,ID:z0py6DsC0,ガンダムの『重力の井戸』のイメージをちょっとだけ重ねて読んでる  力場は生命の魂を引きとめようとする働きなんじゃないかなぁ、みたいな,2019/01/06 18:18:27
440,ID:NREFYqssd,県内に上映する映画館無いとどうにも足を運ぼうとするタイミングが,2019/01/06 18:22:17
441,ID:nl+VNe8Ed,>>422  元々オーゼンさん男だったらしいからね  やはり竿が付いていた方がイメージとして浮かびやすい,2019/01/06 18:28:27
442,ID:zqliq/AY0,長町いいとこ一度はおいで  仙台は慣れ果てみたいな子が沢山いる産地だから,2019/01/06 18:29:17
443,ID:KsGhCQkBH,立川行ってきた  閑静でいいね  https://i.imgur.com/jiWp4K7.jpg,2019/01/06 18:39:18
444,ID:9MQ1orlO0,なんだこのおっさん！？,2019/01/06 19:01:47
445,ID:gUGYWzeJa,>>444  写り込んでるぞw,2019/01/06 19:13:21
446,ID:PIELzs08a,>>444  おっさん隠し撮り卿,2019/01/06 19:15:25
447,ID:hT8J/WuZ0,なんか海軍みたいなキャップですね,2019/01/06 19:16:34
448,ID:FeE8i2w+0,>>446  待てよ、カメラが写ってない   つまり・・・インターセプター,2019/01/06 19:23:51
449,ID:tkHUTvsi0,>>444  おっさん隠し撮りかよwww,2019/01/06 19:34:07
450,ID:806SPWZT0,軽装の探窟家かな,2019/01/06 19:35:31
451,ID:latEw2kM0,（θωθ）んなぁ…巨人の酒坏で助けた黒笛無事地上に上がれたのかなぁ～,2019/01/06 19:39:29
452,ID:z0py6DsC0,なんかこの探窟家めちゃくそかっこよくない？　黒笛だろこれ,2019/01/06 19:39:43
453,ID:NlB+8nBza,>>134  リコさんの裸吊り,2019/01/06 19:50:28
454,ID:CCNsszK30,>>444  自分ならいいけど他人はやめたげてよ  とりあえず削除しよ  ね？,2019/01/06 20:09:00
455,ID:A+9P+9K20,一般被写おっさん,2019/01/06 20:17:35
456,ID:YV8QTny20,>>134  トーカが出る,2019/01/06 20:29:45
457,ID:Qg7NmysW0,とうかぁ,2019/01/06 20:34:57
458,ID:QJhigan/0,>>437  仙台ってイベントの開催が福岡とか札幌とか名古屋には一歩及ばないよな,2019/01/06 20:40:49
459,ID:CysOeoYU0,五層終わりまで映画一本だと駆け足になるのかな  ハマシラマとかカットかな,2019/01/06 20:46:20
460,ID:PtJ0KzVYd,>>293  今日見てきたけどBGM変更ってか全体的にアレンジかかってて劇場用に録り直ししてると思うよ  サントラめちゃくちゃ繰り返し聞いたから、しょっちゅう「あ、違う」って感覚を覚えた  それだけでも見る価値あった   あとオープニングのライザとトーカのやりとり追加で前編がきれいにまとまったね  最後にライザの顔が見えるシーンがより一層感動しました  てゆうか原作の演出の素晴しさを再認識できたよ   あとたぶん声も録り直してたね  どの人も最初からきっちりキャラ掴んでる演義に変わってた   あとレグがマルルクに性別聞くシーン  「マルルク・・・君は女なのか」  これ、テレビじゃ「男なのか」じゃなかったっけ？気のせいか,2019/01/06 20:53:26
461,ID:mNmrPoExd,ナナチの性別で論争があったようだけど、自然界には年齢で性別が変わる生き物もいるんですよ。    それはそうとこれから劇場版見てくるぜ！,2019/01/06 20:54:07
462,ID:0iRtxq6Y0,TVだと最初異常にゆっくりだったオーゼンの喋りが普通の速度になってたな,2019/01/06 20:55:42
463,ID:WYbJ+0apM,>>461  元も｢女なのか？｣だったよ,2019/01/06 21:00:26
464,ID:PtJ0KzVYd,>>295  オーゼンがライザの墓を掘り返してみた話をして「ライザはきっと待ってるよ」って言ったとき  リコがレグの手を握ってぐっと表情を引き締めるカットがあったんだけど  テレビでそんなカットあったっけ  さりげないけどいい演出だと思った  帰ってアマプラで確認してみよ,2019/01/06 21:05:32
465,ID:YV8QTny20,>>462  勝負して負けた方がメスになる虫もいるんですよ  すごいですよね,2019/01/06 21:08:40
466,ID:PtJ0KzVYd,>>464  そっか気のせいだった  あのシーン「あのセリフは入れたらあかん」ってこのスレで叩かれてた記憶があったから  もっとストレートなのかと改竄されてた,2019/01/06 21:09:26
467,ID:TQJDBtgox,>>428  素人裸足、だったか、、、白眉だったか。   ただ、つくし卿の配信でそれが質問された時、『よく考えましたねえ。思い付いた人に称賛を差し上げたい』と言っていたので、作者はそこまで考えていなかったというw,2019/01/06 21:22:14
468,ID:7L2BBQgZ0,ネタバレ避けるために数日このスレ覗かずに今映画見てきたけど冒頭のシーン追加は良かったね  あとマルルクの色紙もらえて嬉しい,2019/01/06 21:24:39
469,ID:xWLboCv70,>>444  ボヘミアンラプソディと並んで極音上映待遇なのか,2019/01/06 21:26:10
470,ID:XqIu21eWp,赤の朝焼け→青い空→紫の夕焼け→闇の夜空→白い奈落の星  ってツイッターで見た,2019/01/06 21:28:30
471,ID:7L2BBQgZ0,強いていうなら新しいオープニング曲とかほしかったな  マドマギの総集編とかは新しいオープニングあった気がするしそれを少し期待してた,2019/01/06 21:33:55
472,ID:bRyx5AbY0,早く続きが気になるけど次辺りハウアーユードコカの続きとか出してきてさらにモヤモヤしそう,2019/01/06 21:34:35
473,ID:LOsHAn0N0,誰々の半生を描くフーアーユーダレカ,2019/01/06 21:36:42
474,ID:bRyx5AbY0,アビスの中は時空が歪んでるんでしょ？なら後からアビスに入ったトーカが大人になった状態でリコと再開するとかありそうじゃね  リコ達を追って深層までたどり着いたマルルク(成れ果て)と再開とかもありそう  っていう妄想をcube見てたら思い付いた,2019/01/06 21:38:32
475,ID:hT8J/WuZ0,プルシュカ出るかなぁ声だれかなぁ  あとカートリッジを食べ物で再現するならシュークリームが一番だということに気がついた  クリームパンでもいいな  俺もこぼれたドロドロぺろぺろしてけぷってしたい,2019/01/06 21:38:43
476,ID:CysOeoYU0,悠木碧のような気がしてならないそす,2019/01/06 21:41:49
477,ID:7L2BBQgZ0,そういや後編はリコさんの痛々しいシーンあるけどr-18指定にしなくていいんだろうか  前編はもし親御さんがチビッ子を連れてきてたとしても大丈夫だと思うけどあのシーンは子供に見せるにはショッキングすぎるでしょ,2019/01/06 21:43:37
478,ID:QZlWZcby0,>>457  あのイカレやべぇリコさんの父親トーカさんのことをモットよく知りたい見たい！！,2019/01/06 21:44:05
479,ID:hT8J/WuZ0,あとふわふわミーティドリンクも欲しい  ストロー２本刺しで君も喫ミーティ,2019/01/06 21:50:19
480,ID:WGbQpW1m0,>>475  トーカは死んだだろ  時間は歪んでても時空は歪んでない  どこにもそんなことは書いてない,2019/01/06 21:51:21
481,ID:KMQ2qsAF0,オーゼンが肉食ってる色紙だった…,2019/01/06 21:56:58
482,ID:FKJ3+Pd40,>>462  クロダイなんかは生まれて２～３年は全部オスで  （だから関東だと幼魚をﾁｿﾁｿって呼ぶ）  成長すると一部を除いてメスになるんだよね  「友達のショタがだんだんメス化してドキドキする」とかつくし卿好きそう,2019/01/06 21:58:07
483,ID:WYbJ+0apM,まーたアビススレで知識を得てしまった,2019/01/06 22:04:55
484,ID:qZnvhP5H0,>>475  トーカじゃなくてナットと言いたかったのかな  二人の時間がずれていく話は新海誠の「ほしのこえ」思い出す  オチはアニメじゃなくて漫画の方がわかりやすくてオススメ,2019/01/06 22:09:18
485,ID:vnf6RT5n0,まるるくんよりナットをメスにさせたいよね,2019/01/06 22:10:25
486,ID:EaMxaD280,>>478  一応PG12指定はついてるんじゃなかったっけ？,2019/01/06 22:10:45
487,ID:qZnvhP5H0,>>469  俺は初めて町アソビカフェで喫マルルクしたのに  コースター・・・レグ&リコ  ランチョンマット・・・レグ&リコ  映画館で色紙・・・レグ&リコ だった,2019/01/06 22:14:55
488,ID:FKJ3+Pd40,>>484  さらに余計な知識だが  動物の性転換はメス→オスの方が圧倒的に多く  オス→メスのパターンは少ない  今回はつくし卿に配慮してレアな後者をあえて例に挙げた,2019/01/06 22:19:25
489,ID:ujkvawkv0,パンフによると冒頭のトーカとライザのやり取りのシーンは  つくし卿が原作で入れたくて温めてたエピソードらしいね  総集編後編のラストもTV13話のボ卿の締めとは違うシーンになるとのこと   全体的に会話のテンポが自然になってたり  TV版1話間の繋ぎ目の音楽が新しいものに変更されてたり  1本の作品としてしっかり再構成した総集編だったと思う  特に演技や音楽みたいな音へのこだわりは随所に感じられたな,2019/01/06 22:20:17
490,ID:6M3oO0Ldr,マチアソビカフェの喫マルルク  うちはマルルクコースター来たよ  喫オーゼンもしたからそっちについてきたのかもしれんが,2019/01/06 22:22:51
491,ID:BwFtsVOd0,まだ解明されてない謎は沢山あるが一纏めに解決したら神漫画になりえるな。  上昇呪い、お祈りガイコツと2000年問題、誕生日に死ぬ呪い(穴から遠ざかれば解決)、アビスに惹かれる信仰、  リコさん復活の謎、レグの名前や記憶の謎、六層に居ても空からネームタグと花弁が降ってくるなど。  やっぱり時間・時空も歪んでると考えられるね。作者はどこまで考えてんのかわからんけど。,2019/01/06 22:23:40
492,ID:WEUQ3OoGd,パンフ前後編共通だし800円で安価だし気にはなってるけど買い？  内容濃ゆいのかな,2019/01/06 22:31:24
493,ID:BwFtsVOd0,レグの名前はリコに名付けられる前からレグだったので、アビスを通じてなんらかのループをしていると思われる。  例えば7層に降りると過去の一層に戻るとか。  大穴はもともとセルンみたいな組織が作ったタイムマシン的な施設で、最下層に人口ブラックホールがある。  荒廃した時代から過去へエクソダスしようとしたが、マシンが暴走して文明崩壊、大穴はオーパーツ的なものになり当初の意味を知るものはいなくなる。  うーん、書いてて恥ずかしくなってきたわ&#55357;&#56834;,2019/01/06 22:33:34
494,ID:latEw2kM0,>>493  キャラが好きなら買って損はないと思う,2019/01/06 22:38:50
495,ID:vnf6RT5n0,キャラと世界観の設定とキャストへのインタビューが載ってて見ごたえあると思う  てか最後の方にあるつくし先生のイラストだけで買う価値ある絶対ある,2019/01/06 22:38:50
496,ID:Qg7NmysW0,レグをボコる事で心配するメンバーが光り輝くシステムなので  次もレグには痛い目を見てもらう,2019/01/06 22:46:00
497,ID:qZnvhP5H0,>>491  せっかく東京来たから観光ついでにマチアソビカフェ覗いて入りにくかったら退散しよう  →あれ2Fじゃん、でもグッズ購入のみ入店OKとあるからちょっと入ってみよう  →鉄の扉をあけるとリア充オーラ放つ人たちのすし詰め  →圧倒されてるうち席に案内されてしまう  →大テーブルでリア充カップルに挟まれ独り喫マルルク  →これで心が折れなかった俺を誉めてやりた・・あれ、頭の皮が捲れてるぞ,2019/01/06 22:46:10
498,ID:WEUQ3OoGd,>>495,496  ありがとう。後編見に行く時に買っちゃうわよ,2019/01/06 22:49:44
499,ID:6M3oO0Ldr,>>498  乙w  あそこは行き慣れてないと面食らうかもな  グッズはざっと見たけど他作品のしか置いてないようだったね,2019/01/06 22:58:09
500,ID:8kPFYs7s0,yes,2019/01/06 23:09:28
501,ID:qZnvhP5H0,>>500  アビス関連は料理以外は流れてたディープインアビスだけだったね  てゆうか入店した瞬間に  「今答えが見つかるなら全部無くしてもいい～♪」て流れてて  で、店員さんに席案内されるときに  「逃げ場のない方へ～♪」て  もろリンクしてしまった,2019/01/06 23:13:34
502,ID:qZnvhP5H0,>>494  上の方でレグの声優さんがレグの「正体」を知らされてるとあったので  地上でレグ(犬)が死ぬ  →アビスに魂が巡り少年型干渉器の中に入る  →ライザと出会って言葉を覚え、自らレグと名乗る  の可能性が高いと一人思ってる,2019/01/06 23:31:27
503,ID:viAnhOGid,映画視聴してきたで  ちょいちょいセリフとか省略されてるところがあるので、セリフに違和感を感じるところもあった。   例えば即ハボのシーンで追手が近づいてくる！の下りがまるごとカットされてたので、唐突にハボさん出てきて「追いつかれた！」はちょっと違和感あった。   それでも俺はサントラ大好き人間なので、あの音楽を劇場で聞けただけで大満足ですわ   あとレグと夜明けを見るシーンの音楽が聞いたことない曲だった気がするのだけど気のせいかな,2019/01/07 0:10:48
504,ID:viAnhOGid,なぜあぼーんされたのか・・・,2019/01/07 0:11:42
505,ID:4+mtVW6b0,明日か明後日仕事帰りに行こうかなぁ  あんまり行く気無かったけど見たくなってきた,2019/01/07 0:13:24
506,ID:5rJcJ7750,＞＞即.ハボ  どう考えてもこれのせいじゃないですかね……  なおあぼーん設定は専ブラ準拠なので自分で自分を消しておるぞ,2019/01/07 0:13:59
507,ID:UBw7CUdZ0,>>503  なるほろね～。  まあアビスに還る、って表現がよく出てくるけど、やっぱアビスを介して様々なモノが巡っている、ループしているとも考えられるね。  飛躍してるかもしれないが七層の最果ての渦はブラックホールやワームホール的なものがあり、そこから地表とかにワープできるのではないだろうか。  レグは深部から登ってきたのではなく、七層から地表にワープしてきた？  ライザの封書も電報を上げたのではなく、七層からハボのいたあたりに送信したのではないだろうか。  ライザの封書に六層の記述があったのがポイントだよな。気球みたいなやつで五層の亡骸の海を超えられるとは思えん。遺物を使ったかもしれんが。  一巻読み直して作者のミスかとも思えたけど、最初からそこまで考えてたとしたらツクシは凄いやつだな。  1～2巻のあたりから伏線が凄い、リコたちが出発したのがキユイの誕生日の2日前とかだからアビス内は時間がたつのが遅い、重力が高いのか。,2019/01/07 0:14:30
508,ID:We89hc2r0,>>508  レグがアビスを上る旅してきたのは、ファプタと会ってたり各層で記憶のフラッシュバックを起こしてることから明らかだと思うで  ライザの封書を運び秘密の花園に埋葬したのもたぶんレグ,2019/01/07 0:29:08
509,ID:UBw7CUdZ0,>>509  なるほど。また読み直さないと駄目だな。,2019/01/07 0:38:06
510,ID:oIBHdI/BM,本来6層にいるはずのクオンガタリが4層の花畑に湧いたり、リコですら知らないでっかい鳥がツチバシの巣を襲ってるのもレグが上がってきた影響なのではって考察もあったな,2019/01/07 0:50:58
511,ID:9O8gY/1X0,マルルク色紙の圧倒的レア感  ちなみに私はリコ&ナットでした,2019/01/07 1:08:34
512,ID:fU9C9R9t0,そういえば、映画開始時のキネマシトラスのロゴがこっそり変わってたね  顔を囲む線の終端がレグの腕になってた,2019/01/07 1:09:30
513,ID:Y4jgbXUYp,テレビアニメの時からそうだぞ,2019/01/07 1:10:40
514,ID:9dTHCgA50,キネマシトラスはしょっちゅうロゴで遊ぶ  卓球ラケット持たせたり兎にしてたりする,2019/01/07 1:14:32
515,ID:fU9C9R9t0,あ、そうなんだ  勉強不足でした,2019/01/07 1:15:13
