スレ数,ID,コメント,投稿時刻
372,ID:KgeRkftJ0,>>370  歯車に侵食されていくーっ！  シュールすぎる,2018/12/07 14:55:10
373,ID:fI1vElhvr,>>370  ほぼ同じような効果のSCPあったな,2018/12/07 15:13:49
374,ID:p51V89680,>>370  集合体が苦手だと辛い,2018/12/07 15:52:03
375,ID:GTl0sFQW0,それよりもベンキーマンが主役である事へのツッコミはなしかよ,2018/12/07 16:49:36
376,ID:vY/mGjsC0,（θωθ）んなぁ？,2018/12/07 17:01:51
377,ID:jnspcheQ0,共用語を使えるのが3賢とカジャ、ムーギィだけでカジャとムーギィはヴエコのことを知らない  つまり残りのガンジャのメンバーは村の構成要素になった可能性が高い  ヴエコに付き従いお世話していた来てください子ちゃんが下のお世話をする肉便器になっている可能性も・・・,2018/12/07 17:43:32
378,ID:jnspcheQ0,すみません  >>367見逃してました,2018/12/07 17:47:59
379,ID:0GjZzkemd,>>338  ボ「さあ鏡を見てください  (人としての)その顔とお別れですよ」→上昇,2018/12/07 17:55:34
380,ID:k1l2/SJQ0,下痢を伴う感染症が流行ったら下の世話をしている人が無事でいられる訳ないよな？  真っ先に発症していそう,2018/12/07 18:05:35
381,ID:+hy0li91M,ボ卿日本にも体持ってたのか,2018/12/07 18:05:46
382,ID:GTl0sFQW0,肉便子が定着しててワロタ,2018/12/07 18:16:57
383,ID:KgeRkftJ0,>>381  (´・ω・｀)男性ならコンドームで無事だった,2018/12/07 18:20:10
384,ID:NLbhJAeFd,ナナチをタワーオブテラーに乗せてミーティの記憶を蘇らせた後で美味しいものいっぱい食べさせてあげたい,2018/12/07 18:29:08
385,ID:ytamCwbH0,>>385  美味しいものすらトラウマになるナナチ・・・   レズセを覗き見してるベラフの薄い本楽しみだなー！,2018/12/07 18:40:37
386,ID:eV9h6lem0,べラフはふわふわナナチと壷ミーティを一緒に置いて愛でたいそうなので  その趣味は健在なんだろう,2018/12/07 18:44:20
387,ID:BpK2P3a30,ヴエコにベラフ♀のお世話と喫ベラフをしてもらいたい,2018/12/07 19:03:39
388,ID:wEDpLgUl0,とうとうソシャゲコラボか,2018/12/07 19:05:53
389,ID:MK8Wr/Tn0,今なら星5マアアさんが当たる！,2018/12/07 19:20:22
390,ID:wwRRWuq1r,タワテラこの前乗ってきたからタイムリーすぎる  あの声アニメのボ卿と同じだったとは気づかなかった  ダメ絶対音感ないからな,2018/12/07 19:33:27
391,ID:gA/onvR1a,ソシャゲコラボマジ？５０００円までならボ卿に貢ぐよ,2018/12/07 19:34:09
392,ID:jnspcheQ0,ボ卿「ナナチをナデナデしてたらふふふ  その下品なんですが・・・勃起、してしまいましてね」   レグ「度し難いぞ！ボッ卿！」  ナナチ「おまっ！(いう)」,2018/12/07 20:07:51
393,ID:0mSnYvAor,板対抗バトロワにもレグ追加  ナナチも追加してくれぇ,2018/12/07 20:37:48
394,ID:0P2fWK4Gd,ファミチキは美味しいですね,2018/12/07 21:13:22
395,ID:A/SG26bTM,エロ子さん便を直接触ってたけど、感染対策としては最悪の行為だよね  エロ子さん倒れたら誰が治療すんねん  エロ子さんの時代には感染症の研究は進んでないのかね,2018/12/07 21:49:48
396,ID:NUAO12RF0,>>396  糞便に直接触れるのに抵抗がないようなプレイもしてたんでしょうね,2018/12/07 21:52:22
397,ID:6dsXjcsMK,まあ医療に携わってたら糞尿や血液なんかには慣れてないといけないしね  排泄物になれはててないとやってけないジョブだし,2018/12/07 22:25:38
398,ID:++eRY5JD0,そういや二層用の予防接種とか用意されてたわけだし  それより深層では常に未知のウィルスや病原体を警戒することになるんだろうな  過酷だなー,2018/12/07 22:29:33
399,ID:xtosDZ2C0,銃 病原菌 遺物,2018/12/07 22:37:33
400,ID:k1l2/SJQ0,水が貴重なんだし、ろくに身体も洗えない環境のはずだよな～,2018/12/07 22:46:18
401,ID:Dlk7XoyI0,確かワズキャンが病気予防のために船底にいる虫食ってたな,2018/12/07 23:09:26
402,ID:gHdFN8cF0,ワズキャンならうんこ絞って水分確保くらい普通にやりそう,2018/12/07 23:13:26
403,ID:PosCgyFsp,虫を100回噛むと水分がでてくる,2018/12/07 23:20:14
404,ID:0mSnYvAor,ワズキャンなら患者の下痢をそのままのんで病気を予防しそう,2018/12/07 23:28:10
405,ID:GTl0sFQW0,>>405  リアルに死んだ仲間の死体食って免疫付ける動物はいる  種痘とかもその発想から来たもんだし,2018/12/07 23:42:52
406,ID:k1l2/SJQ0,普段から虫を食ってるワズキャンの体内は寄生虫の宝庫なんじゃ・・・,2018/12/07 23:43:59
407,ID:GQIlBuUH0,レグチンを鼻の穴に突っ込む,2018/12/07 23:45:18
408,ID:hEqlfriD0,ナナチンチンを耳の穴に突っ込む,2018/12/07 23:47:08
409,ID:NUAO12RF0,ナナチの耳はめっちゃ気持ち良さそう,2018/12/07 23:48:23
410,ID:GTl0sFQW0,>>407  寄生虫ってのは特定の食物連鎖ルートでしか移宿しない  むしろ豚とかの方が危険  ナメクジはガチで死ぬから初心者は決して一人で生食してはいけない,2018/12/07 23:59:08
411,ID:t3y+NIAY0,>>411  2人ならいいの？,2018/12/08 0:02:39
412,ID:kqQ8I2bx0,仕方ないなぁ…いいぜ、こいよ,2018/12/08 0:06:29
413,ID:wv695GTg0,ナナチのふわふわに寄生したい,2018/12/08 0:11:35
414,ID:8JvW9TCY0,寄生虫レベルのサイズだとふわふわを楽しめないだろう  いまのままで寄生したい,2018/12/08 0:13:53
415,ID:wpnDDRDR0,ナナチの寄生虫,2018/12/08 0:35:58
416,ID:CIb1UoZi0,（θωθ）んなぁ！？,2018/12/08 1:03:15
417,ID:TQ1mZrPop,いや...寄生獣か...！,2018/12/08 1:03:47
418,ID:RveEJe6hd,ボ「我々をあまりいじめないでください」,2018/12/08 1:12:42
419,ID:bX4kLMh80,リコ「ナナチお腹ノミとりしてあげるよ」  ナナチ「んな～」  リコ「あれ？アビスのノミはピンク色なのかな」  ナナチ「んにゃあ☆リリリコそこちちち乳首」  リコ「あれ？良く見たらお腹の下にも」  ナナチ「んにゃはあん！」,2018/12/08 1:25:42
420,ID:ONTTC8Tyr,はい音読して,2018/12/08 1:40:52
421,ID:8JvW9TCY0,>>420  最後ちんちんつままれたのか……,2018/12/08 1:41:38
422,ID:wH8zffNF0,>>422  股間乳首だぞ,2018/12/08 2:08:38
423,ID:NTdFY1taM,で、結局来てください子＝ジュロイモーちゃんで、激しい営み＋身体に落書き＋業物格納ってことですね！至急電報船で人間態でのオオガスミ戦画像,2018/12/08 2:15:42
424,ID:c7Su+c4O0,マルルクのにおい……  たくさんのお師様と交尾したにおい……,2018/12/08 2:19:13
425,ID:8JvW9TCY0,じ、ジュロイモーちゃん！ おち〇ちん激しくしないで！,2018/12/08 2:20:34
426,ID:BbPz/w7hr,プルシュカの過去に出てきた祈手みたいに次の話ではあっさり死んでるかもしれんよ,2018/12/08 2:25:20
427,ID:c7Su+c4O0,マルルクとてもえろいからたくさん子供産む,2018/12/08 2:26:33
428,ID:Sce1Z4T+0,ナナチは一度の出産でたくさんのナナチを生みます,2018/12/08 3:11:25
429,ID:OHF0vZg90,レグチンはワクチン,2018/12/08 3:23:48
430,ID:g2A4S3LK0,3賢と言いつつ、性の捌け口にしちまうのはなんか歪んでるなぁと思う。,2018/12/08 7:37:06
431,ID:yCEA9GCPd,逆に本来虐げられる役割の人に上の役割を与えるって素晴らしいことだと思うね,2018/12/08 8:10:22
432,ID:rGDQQOAXr,>>431  古代から体を売る女を神聖なるものとして見る風習はあるからな現実にも  神殿娼婦とか,2018/12/08 8:59:17
433,ID:X0L2bCz20,>>370  メガギギギアルかな,2018/12/08 9:34:18
434,ID:VS3LSHqJa,>>431  三賢はみんな性の捌け口にしてもいいのかな？,2018/12/08 10:02:36
435,ID:qnAFGu7l0,三賢＝賢者モードの三人,2018/12/08 10:18:44
436,ID:AJWyMo140,いくらなれ果てるといっても、  人間とは遠いウサギ型になる必要は無くね？,2018/12/08 10:43:47
437,ID:VS3LSHqJa,頭に布団載せる必要もないし便器になる必要もないしケツ汚くなる必要もないぞ,2018/12/08 10:48:47
438,ID:rGDQQOAXr,便をなめとりたい欲で成れ果てるなら便器になるのが一番効率的だろ,2018/12/08 11:16:21
439,ID:9Lv61vp70,ヴエコは結局成れ果ててるのか、果ててないのか,2018/12/08 11:25:13
440,ID:bX4kLMh80,>>75  ヴエコを飼ってた下道男の昔話に出てきた  難破船にあった遺体の一つが自ら燃焼してたのは  尽きない火薬と何か関係がありそうね  アビス内部探索までしてなさそうだから  アビス周辺住民に遺物で襲われたのかな,2018/12/08 11:25:37
441,ID:10yX+7Qf0,ベラフさんの喫ミーティも知識欲の表れだろうし、成れ果てて便舐めとってるからってスカトロ趣味とは限らん,2018/12/08 11:28:17
442,ID:8JvW9TCY0,喫ミーティは便舐め取ってるのか？,2018/12/08 11:30:13
443,ID:c3CA3ghl0,いるブルで成れ果てた人間の身体はどこに行くんだろう  いるブルに吸収されてきえるならそれでいいとして、いるブルになったものの身体はいるブルになったとして、成れ果ての身体は貰えるのかな魂はどこに行くのかな,2018/12/08 11:53:29
444,ID:XFvT74Gr0,あの難破船の男達は船に乗ったとこで襲われたわけじゃないはずで  アビスで何かされて船に逃げ込み海に出てからああなったんだよね  いったいどういう状況だったのやら,2018/12/08 12:19:23
445,ID:iMU1U+tw0,原住民に遺物で攻撃されたんじゃないの  警戒心が強かった原因は彼らにありそうだし,2018/12/08 12:25:21
446,ID:BKZYBr1K0,>>442  スカトロ趣味じゃなくても便は舐めとるかも知れんが便器の形になるのはスカトロ趣味だろう  性的な便器になりたくてtotoシステムズに成れ果てるとは思えん,2018/12/08 12:27:48
447,ID:3E3eAeNJd,子供はとりあえず何でも口に入れるからな,2018/12/08 12:47:38
448,ID:QhvI/JKja,メイニャ！,2018/12/08 13:06:07
449,ID:uv8pQ+Hvr,>>448  ひらめいた,2018/12/08 14:03:16
450,ID:H2Hog8u40,ナナチくちゃい...,2018/12/08 14:03:35
451,ID:oOU4N5oPa,んなぁ…,2018/12/08 14:04:41
452,ID:/++m0ERc0,メイニャ型のカイロケースをグッズとして売って欲しい,2018/12/08 14:07:18
453,ID:5K2h4dJc0,肉便器さんは男も女も関係ないのかな…度し難い,2018/12/08 14:07:22
454,ID:8JvW9TCY0,>>453  尻から出し入れしそう,2018/12/08 14:34:26
455,ID:K0JlvCuKa,性行為の相手が誰であれﾘｺｻｰﾝは「入れる側」だから,2018/12/08 14:36:33
456,ID:kqQ8I2bx0,リコたんインしたお,2018/12/08 14:39:29
457,ID:ZYT39u5B0,リコは生えたら絶対誰かに挿入したがるタイプ,2018/12/08 14:48:25
458,ID:3E3eAeNJd,リコもほんとはトーカから産まれたんだろ  だからライザよりトーカ似なんだわ,2018/12/08 15:06:17
459,ID:K0JlvCuKa,え！！殲滅卿の旦那が妊娠！？,2018/12/08 15:12:13
460,ID:cUZmMIIcr,子宮もなしに妊娠を！？,2018/12/08 15:17:06
461,ID:dzrmo0Hk0,できらぁ！,2018/12/08 15:18:02
462,ID:FbX5kw2jd,孕め！白笛の子を！,2018/12/08 15:19:41
463,ID:WXc6WM3t0,MIAがこうもガチホモと相性がいいのはなぜなのだろうか,2018/12/08 15:30:03
464,ID:uOFVN/C1a,だいたい即ハボさんとつくし卿のご尊顔のせい,2018/12/08 15:35:09
465,ID:ETq3uwEuH,>>456  わかる  https://i.imgur.com/5olQQ5q.jpg,2018/12/08 15:40:36
466,ID:khhznxxQp,>>419  ぼ「三人いれば勝てると思ったのですか。素晴らしぃ 素晴らしい,2018/12/08 16:11:11
467,ID:KtXyWWtNa,レグ馬鹿野郎僕は勝つぞお前,2018/12/08 16:12:04
468,ID:khhznxxQp,これが成れ果てると生便器になるのか,2018/12/08 16:12:44
469,ID:fNOrYLcT0,>>336  シーだとセンターオブジアースとかもアビスっぽい,2018/12/08 16:14:00
470,ID:wRDqMHhT0,>>466  これはひどい,2018/12/08 16:19:30
471,ID:tBI91e+/0,>>466  続きは？？？,2018/12/08 16:36:27
472,ID:K0JlvCuKa,>>466  これは… アレだ「腸内フローラ移植」ってやつ  医療行為だから(震え声),2018/12/08 17:48:58
473,ID:5K2h4dJc0,リコさんに性遺物を与えてはいけない…,2018/12/08 18:58:06
474,ID:7/NhBT3yd,>>466  仁人すき,2018/12/08 19:15:45
475,ID:2DIbeYOqa,このビントロングという動物はお尻からポップコーンのような匂いがするんですよ 可愛いですね  https://i.imgur.com/90Rtj5b.jpg,2018/12/08 19:42:29
476,ID:+32FlNyy0,>>476  麝香猫ってフェロモンが香水になるって言って乱獲された動物だろ  キリングパンツで言ってた,2018/12/08 19:44:10
477,ID:kqQ8I2bx0,うんこーひーの人か,2018/12/08 19:49:21
478,ID:kqQ8I2bx0,猫だわ,2018/12/08 19:49:32
479,ID:ce23YUpy0,ふわふわですね,2018/12/08 19:50:17
480,ID:+UhXbYpI0,>>466  ４９話の皆さんもアビスの呪いでやられたんですね,2018/12/08 20:19:38
481,ID:bX4kLMh80,リコさんは成れ果てたらオケツに突っ込むのが価値になるのか,2018/12/08 20:25:33
482,ID:/++m0ERc0,>>455  メヤァ！,2018/12/08 20:28:22
483,ID:bX4kLMh80,そういえばミーティはナナチのものになったけど  ナナチはベラフのものになったからナナチヤバいんちゃうん  ナナチのアナチが吸われちゃう,2018/12/08 20:59:25
484,ID:NZCV37lmp,吸ったら無くなっちゃうでしょ,2018/12/08 21:06:20
485,ID:C1tJCq9p0,もう飽きちゃって内視鏡もどきの行為くらいはしてるかもしれない,2018/12/08 21:08:34
486,ID:bXcpXPcu0,ベラフを人間に戻してリコさん隊に加えてしまえ,2018/12/08 21:13:18
487,ID:qnAFGu7l0,ベラフやめるのだ  そこはうんちを出し入れする穴なのだ  んなぁぁぁ～,2018/12/08 21:13:33
488,ID:BKZYBr1K0,>>488  入れるの？,2018/12/08 21:41:26
489,ID:dzrmo0Hk0,うんちを出し入れする穴なので当然！,2018/12/08 21:55:50
490,ID:kqQ8I2bx0,吸うのかも,2018/12/08 21:57:01
491,ID:LcP33laF0,メヤァァ…,2018/12/08 21:58:39
492,ID:bX4kLMh80,んなめぇ！,2018/12/08 22:36:16
493,ID:ZYT39u5B0,>>488  アライさん？,2018/12/08 22:38:36
494,ID:0ex/iDov0,ナナチなのん,2018/12/08 22:42:25
495,ID:NZCV37lmp,私ですよ,2018/12/08 22:54:33
496,ID:t3y+NIAY0,荒らしじゃない、だ、、と、、,2018/12/08 23:11:16
497,ID:A5NgQgex0,いよいよ明日か,2018/12/09 1:24:35
498,ID:WbYcYWLa0,今日なんなよなぁ,2018/12/09 1:28:43
499,ID:8o4FZgwkd,分析によると明日説、20日説、30日説があるという事が判明している。,2018/12/09 1:43:00
500,ID:soqlcoDo0,共に更新を見届けましょう,2018/12/09 1:52:39
501,ID:a1rlRx0/0,12/30なんて竹書房動いてるの？,2018/12/09 2:14:50
502,ID:A5NgQgex0,動いててもまた出版社側のミスで更新不具合とかやりそう、竹書房だし,2018/12/09 2:21:52
503,ID:gvISk5uu0,レグのにおい……沢山のファプタと交尾したにおい……レグえろいからたくさん子供産む……,2018/12/09 3:35:59
504,ID:McZR9m+Y0,つい先日の生放送で作業しながら年内にはもう一話出すつもりとは言ってたな  作業しながらそう言うって事はまだ完成はしてなさそうだから明日は無理そう  というわけで20日説が濃厚,2018/12/09 3:49:47
505,ID:/wqDqC1Ma,それガンダムサンダーボルトで見たわ  うまいって言ってもどの程度だよ？値段が高い？,2018/12/09 8:25:26
506,ID:HrSpusUm0,（θωθ）んなクッシュ…んなぁ～…,2018/12/09 8:31:18
507,ID:JpS0bucvK,パパ棒うまい棒,2018/12/09 9:23:15
508,ID:04AOjV5V0,ナナチとロマンチックに背中合わせでねたいんなぁ,2018/12/09 9:56:21
509,ID:ND3bfrMU0,目覚めたら寝ぼけて布団に入ってきたナナチの寝顔が目の前にあって思わずキスしようとしたら涙をこぼしながら「・・・ミーティ」と呟かれてみたいんなぁ,2018/12/09 10:13:01
510,ID:sm2Rx5xy0,なんらかの形でミーティとナナチがリコ達の元に戻って  イルぶるに不死のミーティを対価に祝福されたミーティを生み出して貰うのはまた酷なことかなあ,2018/12/09 10:34:08
511,ID:D1RjFSlCa,30日だろうな  竹の更新は土日祝日GW年末一切関係ないからな  今年中と言っておいて20日にできるようなつくし卿ではなかろう,2018/12/09 10:35:50
512,ID:ZDKxO72D0,>>503  まあ年末進行があるのは印刷所だけだから「web作業ぐらい自宅でやれ」とか言われそう  30日なら全然通常運行だろう,2018/12/09 10:37:35
513,ID:krKhVb5J0,>>511  不死のミーティよりしゅくふかミーティ(不死じゃない)の方がいるブル的には価値が低い可能性があるからワンチャンあるな  ただしゅくふかミーティはいるブルがコピー元を知らない、というか過去に一度たりとも存在したことのない架空の存在だから無理だろ,2018/12/09 10:53:43
514,ID:ND3bfrMU0,>>511  な、なんと恐ろしいことを  人クローン以上の罪深さ   無理だろうし  出来たとしてもイルブルから出ることはできないんだろうなあ,2018/12/09 10:57:26
515,ID:ND3bfrMU0,死者は生き返らない  メイドインアビス的にそんな甘い世界は描かない気がするな(ミーティの尊厳死をあれだけ扱っておきながらってのもあるし)  かといってミーティをあのまま放置するわけにはいかないから話の展開的に何らかの方法で消滅させるんだろうな  ということで、村は消滅する展開と予想,2018/12/09 11:09:49
516,ID:JpS0bucvK,村はミーティごと卵に還るんだろう  そしてナナチが卵を産む  卵は孵る  ららんらんミーティ卵モーニング,2018/12/09 11:53:16
517,ID:WbYcYWLa0,ナナチに卵産ませたいな,2018/12/09 11:54:49
518,ID:bGikxK4l0,ナナチの卵をふんだんに使ったオムレツ,2018/12/09 13:00:36
519,ID:Ntr3CWJx0,>>516  逆に「こうあるべき、こうでなくてはならない」というような価値観に真っ向反逆するのもメイアビっぽいと言われればそんな気もする,2018/12/09 13:12:20
520,ID:OBb9qZh10,理屈が通ってないものはご都合主義になるだけ,2018/12/09 13:38:12
521,ID:dC/SXNk80,ナナチンチン♪,2018/12/09 13:51:54
522,ID:gvISk5uu0,ナナチンチンから卵がぷりゅぷりゅ出てくるやつください,2018/12/09 15:01:29
523,ID:LAoUYh3Od,>>520  俺も自分で言っときながら村は残りそうな気がするんだけどね つくし卿的に   ここでミーティが仲間に加わる超展開  ファプタ「これじゃ不便そす」と、失った右手がにゅっと突然生えて、みぃ～と鳴いた  「村とファプタは一心同体、これなら外に出ても大丈夫そす！紹介するそす！」   「ミーティ改めミティーそす」,2018/12/09 15:15:22
524,ID:UR23hQB9r,ファプタの価値がかなり高いなら  ミーティとナナチ取り戻しても  ベラフはミーティ１０匹ぐらいイルぶるに生んでもらうかもしれない,2018/12/09 15:18:42
525,ID:Ybz13ham0,ファプタの腕もう1本追加してベラフごと買い取ろう,2018/12/09 15:33:06
526,ID:bSU4UNK2p,レグを丸め込んでファプタをまるごと還元したら何でもできそうだ,2018/12/09 17:19:25
527,ID:8gkYsO+td,ファプタの体液とか排泄物とかには価値つかないのかな,2018/12/09 17:24:07
528,ID:WEs3R9csa,>>208  ナマポは人権やのに不正しただけでハネられるんか  不正する奴は死ねということやな  人権をなんやとおもてるんや  ゼッタイ許さんわ,2018/12/09 17:34:52
529,ID:dC/SXNk80,上昇不可で正気を失った書き込みがきてるそす,2018/12/09 17:37:15
530,ID:Awt+YPjrp,ワッチョイ辿ったら寒気する誤爆ばかりでな  人権主張する前にやるべき事たくさんあるだろうに,2018/12/09 17:43:20
531,ID:oj7AHCHra,保護されて生きるより冒険したいけどなかなかそう行かん世の中  どっかの絶海の孤島に未開の大穴空いてないかな,2018/12/09 17:45:27
532,ID:5h6gzFlV0,いつからか誤爆を装った寒いネタ振りも増えた  更新がないなら素直に成れ果てればいいものを,2018/12/09 18:09:57
533,ID:NPh7OdhK0,頭カラッポのほうが夢詰め込めるし、溶けた北極(こおり)の中に  恐竜がいたら玉乗り仕込みたい,2018/12/09 18:34:06
534,ID:ZDKxO72D0,>>532  割と定番ではあるよね  http://livedoor.blogimg.jp/nylon66-2nd/imgs/1/f/1f3d8aa5.jpg  http://livedoor.blogimg.jp/nylon66-2nd/imgs/8/4/84f22f21.jpg,2018/12/09 18:44:12
535,ID:IUNPCJF40,>>534  更新されなくても、へのへのかっぱだよね,2018/12/09 19:26:17
536,ID:8gkYsO+td,ん～なぁ～,2018/12/09 19:30:24
537,ID:Awt+YPjrp,んなっなな～,2018/12/09 19:42:09
538,ID:HRYN2bF/0,リコとライザの親子火葬砲というネタを思いついたけど少し下品でこのスレには合わないからやめた,2018/12/09 19:43:39
539,ID:KTZhVQmv0,>>532  田舎に一人で放浪に行った日には通報からの連行不回避ですね…,2018/12/09 19:55:41
540,ID:8igPnseV0,ネズミ型の成れ果て「価値をいっぱい払っていってね！ハハッ」,2018/12/09 20:23:15
541,ID:bGikxK4l0,あのものは夢の国チキンレースをするのが価値だよ,2018/12/09 20:37:44
542,ID:ZBK91VWyr,アビスは2000年ごとに異世界転生してるのかな,2018/12/09 20:41:29
543,ID:HrSpusUm0,更新まあああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ！？,2018/12/09 21:55:06
544,ID:YfnnXtJbr,更新なあああああ？,2018/12/09 22:34:38
545,ID:dC/SXNk80,アビスを読んでからお腹壊している時にリコさんはこんな気持ちなのか…と想像してしまう体質になってしまった,2018/12/09 23:07:04
546,ID:vRhBMCQOr,心配ありませんよ。あれらは人間としての運用はしておりませんので,2018/12/09 23:22:22
547,ID:g6Inh3i+0,アビスは時間の速度が違う,2018/12/09 23:27:30
548,ID:ND3bfrMU0,イルブルの本体はまああさん  見かけ倒しと思われたジェロイモーの口にまああさんがパイルダーオン(挿入)されることによって最狂の成れ果てふわああさんになる,2018/12/09 23:28:29
549,ID:NPh7OdhK0,えっちな成れ果ては全身が性器帯,2018/12/09 23:40:17
550,ID:eQ1I9msBr,今日は更新日だぞ,2018/12/10 0:27:35
551,ID:vj086RDr0,んなぁ！今日更新じゃん！,2018/12/10 0:28:12
552,ID:aGVmfo+l0,「◯◯なんですよ 可愛いですね」って文法見る度になんか笑う,2018/12/10 0:49:46
553,ID:LyW1uXpK0,実は交信来てる,2018/12/10 1:04:55
554,ID:ekNk1URI0,コウシンガタリする悪い子はアビスの奥底にしまっちゃおうね～,2018/12/10 1:13:49
555,ID:K4T6JIJP0,ナナチ依存症になってしまいました　どうしてくれるんですかつくし卿,2018/12/10 1:40:52
556,ID:Hdid7eOXd,めやぁ,2018/12/10 2:34:40
557,ID:6yWylc8U0,もうきてるー,2018/12/10 7:33:36
558,ID:fSmnHY73a,まさか寄生虫がアビスの秘密そのものだったとは…,2018/12/10 7:59:35
559,ID:QL2u/1CrM,最新話はちょっと引き延ばしぽい印象を受けたが、実際どうなんかね。ガンジャ時代のベラフは初登場のときデザイン固まってなかったし、大筋は決まってても細部はその都度考えてるんだろうか。ガンジャを描きだしたら止まらなくなって長くなってるのかも？,2018/12/10 8:15:33
560,ID:rlF7MZ4ed,たまにこういう意見見るけど、例えば自分が普段仕事しててそんな風に行き当たりばったりで作業する？  アニメ化までして、ここまでたくさんの人が関わってる作品だよ？,2018/12/10 8:38:14
561,ID:k+gMoioIK,ふにゃこふにゃお「来週の話は来週の自分が考える！」,2018/12/10 8:47:07
562,ID:+dRYGwBg0,やはり20日か,2018/12/10 9:00:22
563,ID:rI0BedDRd,>>561  そういう柵が作品をつまらなくする  そうやって落ちぶれていった作品をいくつも見てきた  つくし卿はそれに飲まれてないから凄い,2018/12/10 9:03:35
564,ID:FKmG45Vb0,>>561  編集担当がいきあたりばったりなんやな,2018/12/10 9:05:54
565,ID:eQ1I9msBr,最終的な答えとか大枠は決まってても  その過程は大雑把な構成しか考えてないことのが多いんじゃない   実際に小説とか書いてみると思ったより説明が長くなったりして大変だし,2018/12/10 9:23:16
566,ID:90BsGyNmp,こうしん！！！！！,2018/12/10 9:31:49
567,ID:fSmnHY73a,>>561  仮面ライダーとかは大まかな流れだけ決めて後は行き当たりばったりで脚本書いてるって聞いたことある  漫画もそういう書き方してる人結構いるんじゃないかな,2018/12/10 9:44:24
568,ID:puq9TZ6K0,小説とかも始めから終わりまで、大まかな粗筋を作ってからその後細かな描写を書いていって肉付けして、最終的に作品として仕上がる  という話を何処かで聞いたことあるぞ  物語の作り方という括りで見れば小説も漫画も大して違わないんじゃないか,2018/12/10 9:49:29
569,ID:gttm9j1E0,展開グダグダで矛盾まみれの漫画なんて枚挙に暇がないやろ,2018/12/10 10:02:29
570,ID:Kdp81SbX0,ジョジョ7部はラスボス決めてなかったから大統領の初見はどう見てもモブだった,2018/12/10 10:05:52
571,ID:FKmG45Vb0,越前リョーマvs跡部はどっちも勝つ展開を用意してたから設定もしっかりしていてパワーバランスが良く描けている,2018/12/10 10:08:29
572,ID:eQ1I9msBr,週刊誌はかなり時間が限られるし  グダグダで矛盾だらけでも仕方ない,2018/12/10 10:08:31
573,ID:90BsGyNmp,ワンピースは週刊連載の影響モロに受けてるな,2018/12/10 10:27:13
574,ID:ZxGpJnLT0,ジョジョは先の展開全く考えずに毎週描いてたらしいね  つくし卿は逆に設定ガッチリ作った上で描いてるから真逆だと思う  最新話も引き伸ばすつもりなら百合シーンをダイジェストにするわけがない,2018/12/10 10:31:46
575,ID:+6YCutK/a,更新まああぁあぁぁああぁ,2018/12/10 10:52:08
576,ID:Iu8c6HHwp,で、50話はまだですか？,2018/12/10 10:55:13
577,ID:doO2tMFor,リコ隊の冒険はこれからだ！  つくし卿の次回作にご期待下さい,2018/12/10 11:06:15
578,ID:IvVm2jf90,>>560  なんかわかるが  次は年内更新という早いスパンだから1話の展開を2話にわけた  つまり今回は次号のクライマックスのための「溜め」ととるね   スレ内の空気も静かだな・・・嫌な感じだ  ミーティ成れ果てエピソードが公開される直前を思い出させるぜ  知らんけど,2018/12/10 11:32:38
579,ID:rI0BedDRd,ワンピ○スみたいに過去編でしか悲惨なことが起こらない漫画じゃないからなぁ,2018/12/10 11:52:07
580,ID:7s3M6sW0p,次回はどうせエロ子さん回想で成れ果て村の成り立ちと卵発動くらいじゃん,2018/12/10 12:25:56
581,ID:cry1e5/2d,次はパレードたな,2018/12/10 12:27:06
582,ID:DRHo81fRr,エース「せやな」,2018/12/10 12:35:14
583,ID:a7dt3S+Np,更新まぁぁぁああああああ！？？？,2018/12/10 12:37:29
584,ID:1DOWjbbzd,エロ子さんの卵の成り立ち発動？,2018/12/10 12:38:04
585,ID:QL2u/1CrM,>>579  なるほど、溜めね…。次回近々公開することが決定してるから今回は思う存分溜められるわけだ。期待だな,2018/12/10 12:44:53
586,ID:NJQCJvUQa,こうしんがきたぞー,2018/12/10 12:47:55
587,ID:K+yeKCJU0,うそつけ,2018/12/10 12:48:28
588,ID:puq9TZ6K0,>>587  取り消せよ…！！！今の言葉…！！！,2018/12/10 12:52:03
589,ID:MNekRHYUa,乗るなナナチ！！,2018/12/10 12:54:27
590,ID:eO3XBf09p,ナナチとライザって出会わなかったんだろうか,2018/12/10 12:56:36
591,ID:asR0a+Ld0,ナマポ代出たらBD全部買う,2018/12/10 13:00:44
592,ID:z5LfOPMPa,更新まああぁぁぁあああ！！？？,2018/12/10 13:01:00
593,ID:7s3M6sW0p,ナナチに乗るぞ！,2018/12/10 13:22:09
594,ID:3L52rFpC0,>>591  ナナチアラサーかよ,2018/12/10 13:25:47
595,ID:doO2tMFor,熟ナナチ,2018/12/10 13:28:14
596,ID:L4m21juCd,見た目よりは年取ってると思う,2018/12/10 13:31:03
597,ID:ICUf/q030,オトナナチエロいよね,2018/12/10 13:39:47
598,ID:rXZf4SuLd,8頭身ナナチ,2018/12/10 14:02:09
