スレ数,ID,コメント,投稿時刻
430,ID:LumCgAmsd,>>428  RPG、ハクスラ感でいえば近い。漫画としての面白さもあるし。  俺はもうすぐ完結のイムリ推しとくよ。  人が爛れて死ぬのが見れたり、精神的に壊されたり、そういうのが好きなら,2018/10/23 14:38:23
431,ID:BiJDQ4VD0,オースの人口ってどのくらいなのかな。  岸壁街の人口はそのうち何割くらいなのかな。  岸壁街の盗掘品はどうやって売りさばいてるのかな。  あの狭い環境の貧民窟って相当に過酷そうなんだけど、その中から名をはせた人とかいたら面白そうなのにー。   そもそも探窟組合ってどのていどの力があんのかな。  ボ卿ってさんざんやらかしてるけど、笛取り上げられることもなくやりたい放題なわけでしょ？  白笛くらいの人達になると、組合？ｼﾗﾈｗｗって感じだし。  そうなると笛による深度制限もどのくらい守られてたかって思わなくもない。   「国」と「探窟家」の関係性も。  「身重のライザが従わざるを得なかった」にもかかわらず、結局鐘を捨ててリコを選んだってなると、はじめからもぐらなきゃよかったんじゃんてことになるじゃん。   海外に売られていった遺物がその後どうなったのかも気になる。  オークションで入手可能なら、金のある国ばかりが遺物を買い集め国力を蓄えて覇権を握ることになりはしないか？,2018/10/23 14:45:35
432,ID:mbIMnS6ud,レグ（東亜重工製）  無言で火葬砲をぶっぱなしてくるしシャキサクしか食べない,2018/10/23 14:47:38
433,ID:wgtbyszMr,火葬砲(重力子以下略),2018/10/23 14:55:07
434,ID:rG0IYNdCa,友好的なボを無言でヘッドショットして「なんてことするの！？」と同行者に責められそう,2018/10/23 14:57:14
435,ID:XFPqk9i70,チキタGUGUはどうよ  TONOは絵が上手いとは言えないがキャラが可愛いのに容赦なく酷い目にあったりするのがアビスに近いと思ってる,2018/10/23 14:58:50
436,ID:AcgoNRCP0,>>430といい、>>436といい、目が腐ってるのか感覚がおかしくなってるのか…  だいたいこのスレで他作品の話出してくる奴はアレな奴ばっかなのよね…,2018/10/23 15:06:10
437,ID:fRNxLWYQa,アビスが好きなドシガタどもには伊藤潤二の漫画をおすすめしたい  ジャンルは主にホラーだからアビスとは全然違うが  「うずまき」うずまきの呪いという意味不明な怪奇現象が起こる町の話  「ギョ」足のある魚という意味不明な怪生物が上陸して来る話  特にこの二つがオススメ、理不尽でおぞましいものに襲われながらもなんとか生き足掻こうとして結局どうしようもなくどんどん追い詰められていく,2018/10/23 15:25:16
438,ID:ptGxztGgr,稲川淳二いいよね……,2018/10/23 15:27:35
439,ID:sqbsueF/r,いばらの王いいぞ！  ・主人公がいたいけなメガネ少女  ・ロリやショタがひどい目にあう  ・人が石になったり化物になったりする  おまえら好きそうだろ？,2018/10/23 15:48:49
440,ID:4lfpalxAM,>>386  ’不滅のあなたへ’なんかは？  でもタッチが違うんだよね  あとは’棺担ぎのクロ’とか,2018/10/23 15:51:36
441,ID:Isd3LkFg0,>>407  試し読みしてたら11月の原画展行ってみてえ…ってなってしまった,2018/10/23 15:51:54
442,ID:k8OfCh1J0,>>440  あれは敵キャラがいまいちだったな  それ以外は良かったです,2018/10/23 15:57:23
443,ID:fRNxLWYQa,いばらの王のケモノキャラ好き  作者がケモナー自称するだけあっていいよね…,2018/10/23 16:12:55
444,ID:9KVVtVGA0,>>438  伊藤はよん&むーが一番面白い,2018/10/23 16:35:28
445,ID:nZNzPGQGa,いとうじゅんじすき  富江はホントに美しいよなぁ‥,2018/10/23 16:49:05
446,ID:LumCgAmsd,分裂奇形を美しいとは  あんた魅入られてるよ。。。,2018/10/23 16:51:20
447,ID:zyXgfox8K,>>386  どの系統をご所望か？  ドシガタ系が好みなら掘骨砕三の「クロとマルコ」を推薦するが、幻想と日常を主題にするなら鳥取砂丘の「境界線のリンボ」や「逢魔町そらそれ」を推す  あるいは外連味ならみなぎ得一の「足洗邸」シリーズや八房龍之助の「宵闇幻眩草子」が良いし、睦月のぞみの「兎の角」なんかもお勧め  まあ、個人的にはハクメイとミコチとかルドルフ・ターキーとかホーキーベカコンとかも推挙したいがｗ,2018/10/23 16:54:53
448,ID:HJ9tZ6xTM,銃夢もいいかも  度しがたい科学者も出てくるし,2018/10/23 17:00:39
449,ID:k8OfCh1J0,銃夢好き  スペースカラテ編がちょっと長すぎて離れてたけど最近は割と面白い,2018/10/23 17:05:24
450,ID:AcgoNRCP0,さすがに他スレでやれよ…   無関係な漫画を無理やり関連付けていつまでもおすすめ合戦してんじゃねえよと  それとも単に荒らしてるだけか？,2018/10/23 17:08:35
451,ID:fRNxLWYQa,>>448  エロ漫画になるが掘骨砕三の真髄は下水街汚物譚「夜に虚就く」にある  ミーティでシコれた奴には間違いなくハマる  世界観も素敵で俺はエロ抜きに純粋に漫画として好きな一冊,2018/10/23 17:08:50
452,ID:WIc0Jfmp0,自分の好きなものを語りたい頭の中成れ果て共が沸いてる,2018/10/23 17:14:37
453,ID:bPY8SGFo0,オススメガタリ,2018/10/23 17:15:06
454,ID:Uj25jlNwa,確かにスレチだけど寄生虫とか顔射の危険性とか人肉食とか淫夢フロムSCPとか散々垂れ流されてるスレだし今更感,2018/10/23 17:17:39
455,ID:00nccKqy0,つくし卿がよく引き合いに出す漫画はナウシカだなぁ  闇の中の光を描いてるからね,2018/10/23 17:28:53
456,ID:fRNxLWYQa,確かに腐海はアビスっぽいな  とんでもない造型の植物や生き物がいるし   そういやアビスには上昇負荷関係無く毒ガスとかで人が立ち入れない場所ってありそうで無いな,2018/10/23 17:38:36
457,ID:IdBmHXCma,腐海はあくまでも自然だがアビスにはアビス自体の意思を感じるな,2018/10/23 17:41:48
458,ID:xyGNIKqR0,>>457  6層の地熱は毒気の塊でしたがリコ達は平然と通り抜けましたが,2018/10/23 17:43:24
459,ID:tt8nSyOT0,ワズキャン達は6層に降りるときにタマちゃんとは遭遇したのかな,2018/10/23 18:13:56
460,ID:vlEvSp0ad,ワズキャンが勘で回避したやろきっと,2018/10/23 18:15:09
461,ID:f0WU6cDP0,ア ビ ス 村  ～リコさん隊はイルぶるを開拓できるのか～,2018/10/23 18:25:07
462,ID:0nnTlPRx0,今から根絶やしにするんだぞ,2018/10/23 18:26:00
463,ID:tt8nSyOT0,>>461  んなぁ～るほど！,2018/10/23 18:32:10
464,ID:KUS/WhD4d,>>455  横断歩道みんなで渡れば怖くない,2018/10/23 18:38:12
465,ID:zyXgfox8K,まあ聞かれて答えたうちも悪いが、そんな喧嘩腰でキレられても……  あとつくし卿の漫画に似たものを探せば自ずと性癖を掘り下げてしまうのも仕方ないかと   ともあれガンジャ隊だ。多分ワズキャンの勘もだがキシャアちゃんがある程度ルート知ってたんじゃないか？  過去に大断層があったのか分からんが、あそここそラペリング不可なんだしネリタンタンの巣穴についての知識がないと降りるのが難しいだろ,2018/10/23 18:59:12
466,ID:dHs34l4Kp,シャアンちゃんはそんな事言わない,2018/10/23 19:03:24
467,ID:zyXgfox8K,すまん、素で間違えた,2018/10/23 19:05:35
468,ID:tt8nSyOT0,シャアンちゃんは上昇負荷や原住民村の近くしか知らないかと勝手に思ってた  それともあんな子供も四層まで行って戻ってこれるのかな？,2018/10/23 19:06:33
469,ID:vlEvSp0ad,そこはまだなんとも言えなくない？  普通に考えたらまともな装備もない子供が4層までいけるとは思えないけど可能性も0ではないだろうし,2018/10/23 19:09:38
470,ID:tt8nSyOT0,確かになんとも言えないな  前にこのスレで2000年前は6層の位置がもっと手前だった説のパターンもあるし、次の更新に期待だな,2018/10/23 19:13:57
471,ID:7uAqL+/gp,船の遺跡が大断層にあるんだから、何らかの地殻変動は起こってると考えていいんじゃないか   そういや、ナウシカでは腐海の深層で植物が結晶化して砂になってたな。ショウロウ層の描写に少し似てる。,2018/10/23 19:24:07
472,ID:lvn1nSNad,ナナチにチャオチュール与えたい,2018/10/23 19:27:53
473,ID:zyXgfox8K,ショウロウ層となきがらの海があるのは間違いないが、それ以外は不明だものな,2018/10/23 19:28:59
474,ID:b2CbKLNiM,シャアン住んでたあたりがナナチハウスのとこだと思う,2018/10/23 19:52:45
475,ID:+n9avt4y0,>>386  出遅れたけど別式,2018/10/23 20:12:20
476,ID:zyXgfox8K,ていうか散々言われてるけど、そもそもナナチハウスの元キノコ小屋ってどういう事だろうな？  誰が何の為にあんな所で茸栽培してたのかがまず意味不明だし、アビスに呑まれて上から沈んできたとすれば地上とは環境が変わってるはずなんだよね。でも今でも高温多湿  元民家→キノコ小屋→ナナチハウスと変遷していったとすれば、真ん中の奈落キノコ栽培家っていったい何者？ｗ,2018/10/23 20:26:00
477,ID:dHs34l4Kp,私ですよ,2018/10/23 20:30:32
478,ID:RtaUIBs9a,そりゃおめえそこを拠点に周辺探索していたキノコ好きの探掘家に決まってるだろ,2018/10/23 20:30:43
479,ID:7FjAjLEg0,ちょっと待ってほしい  探せばタケノコもあるはｚ,2018/10/23 20:32:11
480,ID:rzl7hUoga,というかキノコ小屋なんて初めて聞いたんだけどそれもツイッターか生放送のつくし発言？,2018/10/23 20:35:37
481,ID:tSPlKb5t0,>>477  世の中には色んな変態がいるから研究のためにアビスの真ん中に基地作るヤツいればキノコのためにアビスの真ん中に栽培地作るヤツもおるんやろ(),2018/10/23 20:36:11
482,ID:S7tfSwX0a,タケノコ派は不死化させて適当な肉食獣に放り込め,2018/10/23 20:37:16
483,ID:+n9avt4y0,>>481  あついうすいほん,2018/10/23 20:41:58
484,ID:V9McxppZ0,実際タケノコってすぐ喉渇くしくどくて重いから  きのこの方が食べやすくてビスケットがうまいよな,2018/10/23 20:42:19
485,ID:zyXgfox8K,>>481  今からでも確認したいならラジオ・イン・アビスの最終回視聴しれ。つくし卿本人がナナチハウスは元キノコ小屋だからめっちゃ湿度高いって言ってる,2018/10/23 20:42:58
486,ID:rzl7hUoga,>>486  なるほどありがとう,2018/10/23 20:50:33
487,ID:dHs34l4Kp,ナナチんちでググれば出てきそう,2018/10/23 20:55:06
488,ID:+n9avt4y0,ナナチんちんでググったけど出てきません！,2018/10/23 20:56:36
489,ID:omhx11S5d,チんちん,2018/10/23 20:58:34
490,ID:fCNyzcr90,ナナチん家はもとキノコ栽培所だけど  栽培とは全く関係のない水キノコが活躍したな,2018/10/23 21:09:22
491,ID:bPY8SGFo0,あのキノコ栄養じゃなくて麻薬流してんじゃねえの,2018/10/23 21:21:00
492,ID:XqZfME8X0,ンボップラー・リコ,2018/10/23 22:35:11
493,ID:j9wK7uoi0,一段落ついたらメイアビ設定集出してもらいたいねぇ,2018/10/23 22:45:39
494,ID:RtaUIBs9a,画集だけでも喜んで買うわ  ていうかつくし卿の画集普通に欲しい,2018/10/23 22:47:09
495,ID:DtAUYPYpd,つくし卿の色遣いはやばいからな,2018/10/23 22:56:22
496,ID:k6EL2XdM0,なんか盛り上がってるから更新されたのかと,2018/10/23 23:21:20
497,ID:zVujVu870,本編を更新することは、たとえどれだけアビス愛がある成れ果てにもできない……  だが、スレの更新ボタンを押させることならできる(使命感),2018/10/23 23:26:49
498,ID:Ccyi/utw0,ナナチんちん  https://dotup.org/uploda/dotup.org1674240.jpg,2018/10/24 0:04:50
499,ID:zBBYUuNE0,キノコ…ナナチ…ちんちん…  導き出される結論は…！,2018/10/24 0:08:23
500,ID:iZ2Rx6i00,ナナチは♂！,2018/10/24 0:13:51
501,ID:CC+QtXRb0,ミーティの輪郭が「ん」っぽく見える,2018/10/24 0:16:49
502,ID:iZ2Rx6i00,◎ん&#20032;,2018/10/24 0:19:08
503,ID:cRxAiGDH0,>>502  レグのメットそっくり,2018/10/24 0:23:43
504,ID:GbgZhAzf0,まじでボ卿にメチャハメされたい  うんこ出してもそのまま平然とパコり続けてくれるだろうから  洗浄なしのときにいきなり襲われて脱肛したい,2018/10/24 1:29:53
505,ID:rVLEjXh40,>>471  だが埋葬塔6000前からあの場所にあったのだ  塔自体がそう言う遺物のような気もするが,2018/10/24 1:32:02
506,ID:/ZgzTj2Y0,素晴らしいですね  https://pbs.twimg.com/media/DqKUUGpU0AEwzTL.jpg,2018/10/24 2:00:46
507,ID:JjiSsZHy0,>>507  確かに埋葬塔の存在もあったね   そういやアビス世界には放射性炭素測定みたいな技術があるんだろうか  無かったとしたら、そんな簡単に6000年前とか4000年前とかわかるんだろうか  それとも単純に年号が書いてあったのかな,2018/10/24 2:07:03
508,ID:JjiSsZHy0,>>508 は >>506宛です  間違えました ごめんなさい,2018/10/24 2:07:49
509,ID:NMbVmft10,2000年毎に深くなるよ説を否定するためだけに埋葬塔を出したまである,2018/10/24 2:26:56
510,ID:ck6sHx550,二層が昔のオースでお祈りガイコツがそこの住人なら  ポンペイ遺跡感あるな,2018/10/24 2:30:33
511,ID:rVLEjXh40,>>508  地層があって20000年と言う正確な年代が出ているので、少なくともお祈り骸骨を基準にしていれば極めて正確  しかし、放射性炭素測定は古代の炭素濃度が現在と違っている可能性を排除しているので、実はあまり正確ではないと言う説があるのだ(あすかあきお談)  >>510  あれは多分、巨大な筍なんだよ  穴が深くなると塔も伸びる  やっぱきのこゴミやな,2018/10/24 2:31:43
512,ID:n5QxapSu0,>>386  堕天作戦読んでくれ！！！たのむ！！！！,2018/10/24 2:43:45
513,ID:3M52v2tMr,考える必要がなかったから考えなかったけど  箱詰めの工程って顔面も割るんだよなきっと  脳と脊髄を出来るだけ損なわずに取り出そうとした場合、どう捌くのがいいのかとか想像したらゾワゾワするよね,2018/10/24 5:12:30
514,ID:1Tzsc/Ky0,顔面はさわらんでいいだろ  パカっと頭開くだけ  脊髄とかいるならあとは背中側,2018/10/24 5:14:55
515,ID:3M52v2tMr,だって顎も切除するみたいな指示書あるべ‥,2018/10/24 5:19:36
516,ID:3M52v2tMr,心臓と肺の一部、気道は残しそう,2018/10/24 5:22:36
517,ID:U+js8w80a,以下人体解剖検証スレ   素晴らしい… 素晴らしい…,2018/10/24 5:28:22
518,ID:RPbqnMRHK,延髄から脳までをまとめて取り出すなら頭頂部を開いて背中側から首を割るのがベストだが、顎か……  感覚器官を摘出したのか、下顎が邪魔になったのか、どっちだろ,2018/10/24 5:28:48
519,ID:wNgMNFCyd,下顎どころか頬骨辺りまで切除の赤入ってなかった？  プルシュカどんな顔になったんだよとおぞましかったぞ,2018/10/24 6:50:43
520,ID:+zWnl6Uka,おやおや、今は綺麗な白笛になっているではないですか  リコさんたちにとってもその方が都合が良いのでは？（ボ卿並感）,2018/10/24 6:56:45
521,ID:2/QqUJjN0,>>514  目玉は捨ててたけど鼻から上は残してたような  顎を切り離して捨てる,2018/10/24 7:29:32
522,ID:t9AdXtVJ0,>>458  腐海はああみえて、人間が環境回復のために作りだした菌糸類で出来ているので自然ではないんだな。,2018/10/24 8:18:17
523,ID:RPbqnMRHK,あ、わかった  摘出する前に間脳や視床下部を弄るためだ。鼻の裏からが一番近い,2018/10/24 8:49:22
524,ID:tCOwW9grr,>>522  舌を感覚器官として残したのかもね  ある程度の神経が必要だった可能性もあるし、ボ卿が呪い避けに必要だと判断した部位があるんだろう   関係ないけど、前にプルシュカートリッジはリアリティないからあんまキツくなかったってレスを見てとても残念だったんですよね……(ほほえみ),2018/10/24 8:51:08
525,ID:tCOwW9grr,>>524  ガチ医療関係者……？  知り合いの医大生と同じ匂いがするぞ  素晴らしいですね,2018/10/24 8:51:58
526,ID:4Hk17PMO0,知り合いの医療関係者に聞いてみたいがマジドン引きされそう  成れ果てのお医者様はいらっしゃいませんかー,2018/10/24 9:10:34
527,ID:nQIs9SDma,あのシーンを嬉々として解説する医者がいたらなんかやだ,2018/10/24 9:18:08
528,ID:1u6I0B700,>>525  舌も破棄の紅付いてるよ（#32参照）  感覚器官は負荷を強く受けるからね,2018/10/24 9:20:43
529,ID:2OQottdeM,ブラックジャックとか脳底の手術する時に下顎外してたなあ。しかし朝っぱらから酷い流れだ,2018/10/24 9:21:34
530,ID:tCOwW9grr,>>528  医大生は実習しすぎて死体解剖に関してなら「今日の人メタボで大変だなぁ」ぐらいの精神状態でやれるらしい   まぁカートリッジは生きてるけど……,2018/10/24 9:28:08
531,ID:CmG6cyMdp,>>528  病理医は変人が多いけどな  ホント困ってる,2018/10/24 9:39:38
532,ID:/ALuEIoIa,レグ見るからに受けだけど測り棒よりもちんこ長かったら切断されるんだよなぁ  とかそんなレスしようとしたら偏差値高いのに度し難い会話しててまじなんなのこのスレ,2018/10/24 10:05:04
533,ID:zc2ySOozr,ストレスで朝から頭ブチ切れてる救急医よりはセーフ。,2018/10/24 10:12:17
534,ID:RPbqnMRHK,残念、脳神経学と精神医学を齧ってるだけでガチ医療関係者ではありません  ただ間脳～脳底、脳下垂体あたりを弄ってるのは確実。投薬で脳内麻薬ドバドバにしてるんだろ？施術するならそこだ,2018/10/24 11:01:42
535,ID:8uGlimL2a,これが正しいと仮定すると  つくし卿どこでそんな知識身につけたんだ,2018/10/24 11:23:45
536,ID:6eVmDYoR0,出版社に専門家がいるんじゃね,2018/10/24 11:39:10
537,ID:dEVbljIg0,5巻ラストにうつ伏せで「パパ...あたし夜明けが見たい...」で終わるプルシュカ を想像してワロタ,2018/10/24 11:42:00
538,ID:tCOwW9grr,>>536  普通に資料集めたのでは  漫画家は別に既存の知識だけで書くわけじゃないし、特につくし卿はその辺入念に調べてそうだし,2018/10/24 11:46:41
539,ID:ck6sHx550,>>520  下顎はこめかみから繋がってるからな,2018/10/24 11:50:16
540,ID:2/QqUJjN0,>>533  特急異物アナルカッター  「なんでも切れるよ～」,2018/10/24 12:34:28
541,ID:nHCkpjW3d,しかし五感がないってどんな感覚なんだろうな,2018/10/24 12:53:02
542,ID:6eVmDYoR0,どんな感覚かって？感覚の無い状態だよ,2018/10/24 13:00:19
543,ID:0EpH9azR0,ちんこのリミッターが外れて赤玉が出ても射精を続けてしまう,2018/10/24 13:06:18
544,ID:2/QqUJjN0,>>542  「イケませんナナチ！」,2018/10/24 13:07:15
545,ID:BaRWxFg/a,五感がないと極寒でも平気だな！,2018/10/24 14:42:17
546,ID:dEVbljIg0,山田くん10m上げなさい,2018/10/24 15:19:18
547,ID:ck6sHx550,極寒に裸吊りにして一滴ずつ水を垂らしてやろう,2018/10/24 15:36:35
548,ID:JjiSsZHy0,昇天,2018/10/24 15:39:47
549,ID:5LoP0kHad,黎明亭ボン楽,2018/10/24 16:27:41
550,ID:PP4VqP6Od,みー亭ナナ平,2018/10/24 16:38:37
551,ID:RAFssCPI0,>>506  穴が沈み込むばかりじゃ島も沈んで海の底になっちゃうから、沈み込むと同時に地表は隆起するんじゃないかな？  そして２０００年ごとに崩れてアビスに還る。  少しづつ穴の底に沈み込んでいるが隆起する力で一層にとどまっているのが埋葬塔あたりで、地表の変動から比較的安定している  埋葬塔付近に逃れてきた人々は、もう祈るしか無いまま埋まってしまう・・・とか。,2018/10/24 18:29:47
552,ID:iZ2Rx6i00,んなぁ！英語版のちんちんどうしたの？がtinkleじゃねーじゃん！  誤訳か？,2018/10/24 18:58:20
553,ID:SDDviowBM,>>536  解剖とか処刑とか凌遅刑の動画見れば勉強できるよ  l,2018/10/24 19:06:26
554,ID:CmG6cyMdp,改めてレグリコの入浴シーン見返すと、やっぱ臍の描写へのこだわりが尋常じゃないな、つくし卿…,2018/10/24 19:10:39
555,ID:FfrasZGHp,ちんほわはつくし卿のアプリで直訳したネタだから公式がそれに倣うとは限らないぞ,2018/10/24 19:12:16
556,ID:faJUGDQqd,チンポみたいな固有名詞はもう外人にも意味が知れ渡ってるからな,2018/10/24 19:16:27
557,ID:iZ2Rx6i00,NNAAの代わりにWEELLとかになってるところが多いな,2018/10/24 19:22:02
558,ID:1IntD9Qha,やっぱ業物でしょ  Great Weapon,2018/10/24 19:26:30
559,ID:BKK/6k8p0,ちんちんどうしたの？←可愛い  チンポどうしたの？←生々しい,2018/10/24 19:27:20
560,ID:iZ2Rx6i00,ちんちんの訳語がpenisだぞ  他なんかなかったんですかね,2018/10/24 19:34:38
561,ID:FsQqCKE7F,NNAA←かわいい  URYYY←Dio様,2018/10/24 19:38:54
562,ID:GvANDuT7D,what's ur cock?,2018/10/24 19:41:38
563,ID:1IntD9Qha,Joy Stickとか訳されるよりはいいと思う,2018/10/24 19:44:46
564,ID:FfrasZGHp,ワッザペニス！！？,2018/10/24 20:07:32
565,ID:LiL/unvX0,ﾋﾟｰﾅｽ,2018/10/24 20:09:30
566,ID:FsQqCKE7F,YAOIANA?,2018/10/24 20:20:47
567,ID:cRxAiGDH0,アメリカ語版のぬるぬるレグ乱入の時のボ卿って   「Well Well  Well Well Well Well  Well Well Well Well Well」   って言ってんの？,2018/10/24 20:20:51
568,ID:6eVmDYoR0,ジョイスティックは草ｗｗｗｗｗｗｗｗ,2018/10/24 20:25:35
569,ID:FfrasZGHp,その場面は5巻だからまだ訳されてないよ  ファンメイクじゃmy my my言ってるけど,2018/10/24 20:26:03
570,ID:ck6sHx550,>>562  ypaaa←同志ナナチ,2018/10/24 20:55:31
571,ID:MPUyEX1N0,ナナチスキーレグニコフリコシェンコプルシチョフ,2018/10/24 22:13:22
572,ID:iZ2Rx6i00,ナナチンスキー,2018/10/24 22:15:11
573,ID:O/2E/iG20,Я！,2018/10/24 22:21:03
574,ID:3NCuY9kS0,ロリコンだからって理由で海外のまで含めた小児医学の本を読み漁ってるやつもいるし普通だな…！,2018/10/24 22:26:05
575,ID:V+gEURCY0,戦争とエロスが世を豊かにする,2018/10/24 22:27:16
576,ID:O/2E/iG20,ちんちんとまんまんが世を繁栄へと導く,2018/10/24 22:30:18
577,ID:zBBYUuNE0,世に平穏のあらんことを,2018/10/24 22:31:13
578,ID:nHCkpjW3d,>>568  マレフィセントかな？,2018/10/24 22:35:50
579,ID:ck6sHx550,ナナチ小隊,2018/10/24 22:40:24
580,ID:D3EZSzpZa,ナナチ小隊がいくつ集まるとナナチ軍になりますか？,2018/10/24 22:59:25
581,ID:LiL/unvX0,1000～2000くらいか,2018/10/24 23:05:41
582,ID:JWIjbTr/0,ネオナナチ,2018/10/24 23:07:09
583,ID:FfrasZGHp,おや？ナナチたちのようすが...,2018/10/24 23:07:19
584,ID:ck6sHx550,オルタナナチ,2018/10/24 23:07:25
585,ID:FxeJ6TGDp,んなっんなっんなっいざ進め～  アビス侵略せよ～,2018/10/24 23:13:08
586,ID:nE1uk8px0,プログレナナチ,2018/10/24 23:20:08
587,ID:4o0pg+dz0,リョナナチ,2018/10/24 23:20:20
588,ID:9F83MXAm0,とりあえずナナチっていいたいだけでしょ！  んなナナナッチ！,2018/10/24 23:24:33
589,ID:tsoo24bN0,>>588  それはあかん！,2018/10/24 23:24:38
590,ID:u931rQlO0,ンッッ！ なぁ…,2018/10/24 23:28:40
591,ID:pIX5Zpmpa,ナナチドイツ,2018/10/24 23:29:27
592,ID:FxeJ6TGDp,ネオクラシカルナナチ,2018/10/24 23:29:27
593,ID:FxeJ6TGDp,メロディックスピードナナチ,2018/10/24 23:29:53
594,ID:H1+Qja6S0,ナナチ党はヤバい,2018/10/24 23:31:15
595,ID:FxeJ6TGDp,マルルク主義のナナチ党,2018/10/24 23:33:13
596,ID:LiL/unvX0,ナナチ狩り,2018/10/24 23:33:18
597,ID:ueI8++gk0,おやおや おやおやおやおやおやおやおやおやおや,2018/10/24 23:34:39
598,ID:6eVmDYoR0,ドイツで猛烈に批判されそう,2018/10/24 23:35:16
599,ID:QW/etsPRa,デブの少佐「諸君、私はナナチが好きだ。諸君、私はナナチが好きだ。諸君、私はナナチが大好きだ」,2018/10/24 23:37:59
600,ID:u931rQlO0,ナナチ！！ナナチ！！ナナチ！！,2018/10/24 23:39:27
601,ID:pIX5Zpmpa,よろしい、ならば喫ナナチだ,2018/10/24 23:42:07
602,ID:1u6I0B700,プルシュカのおっぱいぷるんぷるーん！,2018/10/24 23:49:11
603,ID:isouj7lsd,ナナキチ怖い,2018/10/25 0:28:20
604,ID:0g+BJFrM0,ナナチキください,2018/10/25 0:28:36
605,ID:B16mBBa70,お前ら普段はマルルキストのくせに,2018/10/25 0:29:47
606,ID:UD3Hgw6p0,パーフェクトだよマルルク,2018/10/25 0:31:06
607,ID:R/Ta+4mId,マルルクのジョイスティック飽きるまでしゃぶり続けたい,2018/10/25 0:31:57
608,ID:0g+BJFrM0,オイラはnanarchist,2018/10/25 0:34:28
609,ID:6qG9MCQn0,このジョイスティックは白笛専用だよ,2018/10/25 0:34:31
610,ID:K5zkDh/30,レグの頭皮の匂い嗅ぎたい,2018/10/25 0:41:15
611,ID:XVAe2B3r0,レグの火葬砲をアナルで受けたい,2018/10/25 0:48:00
612,ID:bYz0QmnN0,>>612  お前のケツアビスは特級遺物かなにか？,2018/10/25 2:18:33
613,ID:ldyIR1W70,>>613  枢機へ返す尻穴  どんな物でも切断するアナルカッター,2018/10/25 3:09:57
614,ID:TKcJk8zp0,総統閣下ならナナチの事を何て語るだろう．．．．,2018/10/25 4:09:53
615,ID:vG540xfQa,この特級遺物を腕に付けて↑↑↓↓←→←→BAと入力すればスパラグモスが出るそす  https://i.imgur.com/iAa5Bu4.jpg,2018/10/25 4:24:38
616,ID:hoP10PKW0,>>542  チュパカブラシンドロームサエジマという短編フリゲが全感覚消失に詳しい,2018/10/25 6:51:45
617,ID:qnc2ml+xp,何このナナチのビッグウェーブ  こないだまで壺入りナナチ脱落とか言われてたのに,2018/10/25 10:55:28
618,ID:H+xtS+9ba,ナナチへの憧れは止められねぇんだ…,2018/10/25 11:08:38
619,ID:ENMYydsjM,実際キャラ人気投票したらどんな結果になるんやろ  ちなみに僕はレグが一番好きです,2018/10/25 12:04:02
620,ID:8NNmhreO0,ボンドルド「くっ、ボンドルドに負けた…」,2018/10/25 12:09:48
621,ID:bYz0QmnN0,実際問題本編でも唯一確認されてる本物の不死の所有権を得たりベラフったりしてるナナチはなんやかんやで超重要人物ではあるからみんなの関心があるのも仕方ないんや(建前),2018/10/25 12:10:44
622,ID:rNndLiRMa,>>620  私はナナチが可愛くて好きですがやはり黎明卿がとても魅力的なので彼に投票しようと思います  別にゾアホられてるわけではアリマセンヨ？,2018/10/25 12:18:19
623,ID:+wUxBPzgd,リコ(6位),2018/10/25 12:22:35
624,ID:2dULr4U/0,ボンドルド「おやおや順当な順位ですね」,2018/10/25 12:25:37
625,ID:ENMYydsjM,リコさんはメイニャに負けてそう,2018/10/25 12:45:26
626,ID:zPyR/xVxd,原生生物も結構得票しそう,2018/10/25 12:55:57
627,ID:rNndLiRMa,タマウガチは間違いなくランクインしてるだろうな,2018/10/25 12:58:36
628,ID:i/Xx0UkEd,7層の光の輪（2票）,2018/10/25 13:22:21
629,ID:B16mBBa70,言うて主人公だし美少女だし6位ってこたないやろ…  と思ったけど真剣に検討してみた結果そのへんが順当な気もしてきた,2018/10/25 13:25:48
630,ID:hoP10PKW0,エロ子もといヴエコさん一番すき  でもネタ枠としてトイレ触手成れ果てさんとかに入れたい気もする,2018/10/25 13:26:02
631,ID:WdpRuWbYd,カジャ一択,2018/10/25 13:32:13
632,ID:0vGC8S28F,まああ？,2018/10/25 13:35:00
633,ID:nxQMaSXLd,記憶喪失の夫に健気に尽くす正妻ヒロインがいい匂いのハテに負ける道理はないそす  レグとワンツーフィニッシュするそす,2018/10/25 13:51:03
634,ID:AnN4ijNl0,>>634  記憶喪失で家にも帰ってこないひょうろく玉は世間一般に夫と言われないと思うけど  「事実離婚」に相当する,2018/10/25 13:53:51
635,ID:rNndLiRMa,記憶喪失を良いことに既成事実を作るのはNG,2018/10/25 14:36:50
636,ID:YcodY8iBd,既にちんちんの臭いを知ってる仲なので問題ない,2018/10/25 14:44:49
637,ID:pTWzZT740,でもレグ勃起回数はナナチの方が上だけど？,2018/10/25 15:04:05
638,ID:0vGC8S28F,使った回数が重要,2018/10/25 15:15:33
639,ID:KRG7vba2M,信じて送り出したレグが記憶喪失でハテの子とヒトの子にしゅくふか計り棒堕ちさせられていたなんて…,2018/10/25 15:17:51
