スレ数,ID,コメント,投稿時刻
388,ID:r2neUQwX0,ニコ生やぞ,2018/12/19 21:13:10
389,ID:SLomE6Yj0,>>385  横穴の出口からリコ箱をロープで引っ張りあげるとかかしら,2018/12/19 21:17:05
390,ID:ENhEM78vr,リコ箱投げてその上に乗って３層を越えればいい,2018/12/19 21:17:49
391,ID:LBynKEC00,>>388  ニコニコのスマホアプリを入れて  つくしをフォローしたアカウントを設定しとくと  始まったときにスマホに通知が来るのでPCで見てる  来ない時もある  ふしぎ,2018/12/19 21:22:43
392,ID:VUYwwjjn0,配信見たけど今ってモザイクで原稿見せてくれないんだね  なんかつまんない,2018/12/19 21:24:23
393,ID:Mng952FU0,18禁なの？,2018/12/19 21:28:35
394,ID:z9/py4SO0,つくし卿は18禁,2018/12/19 21:31:25
395,ID:R5enJ7gRd,ナナチはエロ担当,2018/12/19 21:34:06
396,ID:MgAiFM/S0,佐賀県振興アニメを見ていて「やめろリコ！死んでしまうぞ！ってもう死んでるか」ってギャグはそういやなかったなあと気がついた,2018/12/19 21:34:26
397,ID:0iOXjsBp0,>>385  DIOみたいに壁面に足突き刺しながら歩いてたんだよ,2018/12/19 21:39:20
398,ID:MvIXhV5Ra,あのアニメはあれ以上死なないけどリコは死体に戻りかねないからな…,2018/12/19 21:42:00
399,ID:R5enJ7gRd,死にかけても承太郎が助けてくれるさ,2018/12/19 21:44:47
400,ID:SLomE6Yj0,>>391  オーゼン「桃白白だじょー  貴様など手も足も使わずに舌だけで倒してみせよーう！」  マルルク「お師さま飲み過ぎでふわわわわわぁん」,2018/12/19 22:02:13
401,ID:Xamzr4DG0,>>369  「貞操ビルの街」については突っ込み無いのかーい,2018/12/19 22:04:00
402,ID:E46gX/DV0,そういえば昔は配信の話題は自重する空気あったけど変わったね  見ないから知らんが卿が配信慣れしたからとかなのかな,2018/12/19 22:04:55
403,ID:A3KA5hK50,今日20日だとついさっきまで勘違いしてた…,2018/12/19 22:06:52
404,ID:0uDtJg50r,んなぁー,2018/12/19 22:10:51
405,ID:R5enJ7gRd,ナナチの喘ぎ声って、どんなんやろ？,2018/12/19 22:14:45
406,ID:iZ9DsB1j0,ん...ん...んなるほどー！んなるほどー！！,2018/12/19 22:21:01
407,ID:R5enJ7gRd,さすがブレインだね！,2018/12/19 22:23:08
408,ID:uw+J23LR0,んなぐぅ,2018/12/19 22:23:15
409,ID:SLomE6Yj0,んなぁ  ↓  みさくら語変換してみた  ↓   んにゃぁぁ゛ぁ゛,2018/12/19 22:34:04
410,ID:ft3nqEmi0,んなぐぅは笑っちゃうからダメ,2018/12/19 22:35:46
411,ID:s9DG2P3S0,つくし卿が金言製造機と化してる,2018/12/19 23:11:19
412,ID:s9DG2P3S0,今凄いことが起きたけど、秘匿で,2018/12/19 23:29:35
413,ID:TeWM3Ama0,>>389  あっ、そっか！でも、そっちも見れてない！   >>392  まじか！ありがとうやってみる！,2018/12/19 23:33:02
414,ID:Mjg6UuCQ0,何か凄いもん公開された,2018/12/19 23:35:48
415,ID:r2neUQwX0,俺が漫画が描きたいって言ったからあの流れがあったんやぞ  感謝しろ,2018/12/19 23:37:17
416,ID:7GLUz1UK0,素直に感謝するぞ,2018/12/19 23:50:47
417,ID:z4hlM8iH0,射精？,2018/12/19 23:55:09
418,ID:R/LmYRp50,自分だってブルプラ教えたし…,2018/12/20 0:00:53
419,ID:UZnBqjde0,50話更新まだ？今日だよね？,2018/12/20 0:01:30
420,ID:C7laxU/90,何が起こったんや,2018/12/20 0:04:43
421,ID:pAOzFOlx0,更新まだかよ  あくしろよちくわ,2018/12/20 0:07:38
422,ID:WDOzJ5fx0,配信おわた  おもしろかった,2018/12/20 0:14:13
423,ID:5da7T1oV0,今日の配信は素晴らしかったな,2018/12/20 0:17:38
424,ID:R/LmYRp50,アルコール入ってブーストアップしたな,2018/12/20 0:20:36
425,ID:d7Fyvwr+0,>>416  見逃したー  何かあったの？  本編ネタバレにならない範囲で流れだけでもいいから教えてくださいー,2018/12/20 0:21:33
426,ID:jClSKQaq0,んなぁ！今日更新じゃん！,2018/12/20 0:23:01
427,ID:/tnmLB4ya,0時更新じゃないの？,2018/12/20 0:29:01
428,ID:jW8gzG8p0,>>426  10年前に出した同人誌とかの画像をアップロードしてくれた,2018/12/20 0:40:55
429,ID:6mR8ZrRu0,パパと一緒に…50話が読みたいの…,2018/12/20 0:51:48
430,ID:/fEOIcNW0,原稿終わってなさそうだったな。。  30日更新かな,2018/12/20 0:58:31
431,ID:mdFTFu5x0,年内2回更新なんて無理やったんや・・・,2018/12/20 1:07:16
432,ID:rSi0H4ERd,>>431  今年あげる二話分はもう11月中に描き終わってたんじゃなかったっけ。,2018/12/20 1:19:36
433,ID:d7Fyvwr+0,>>429  ありがとう  同人誌ならドアビートルリコ2011～2017持ってるけど  それよりもっと前か～  ええな！,2018/12/20 1:20:12
434,ID:d7Fyvwr+0,0時更新じゃないからまだあきらめるなし,2018/12/20 1:21:57
435,ID:b2F2jNgg0,昔の同人誌は再販する気はないって言ってたから、いいもの見たね～うらやましい！,2018/12/20 1:33:54
436,ID:7zz7MwVb0,まああさんの声はどんな声になんのかな。  かわいい系の声を想像したけど、意表をついてオッサン風味でもいいのかな？とか。  まああさんの初登場のあたり見返してたんだけど、ちょっとモブ顔風味だったのが泣き顔になった瞬間魂が入ったというか、キャラが立った感じに仕上がっててびっくりしてしまった。,2018/12/20 1:59:36
437,ID:HIHGMIaV0,まああ(裏声),2018/12/20 2:04:58
438,ID:Q6hYCEq40,ま"あ"あ"ぁぁぁぁ！！！,2018/12/20 3:03:38
439,ID:GoVO4+pI0,某声優みたいな超音波ボイスまああさんもいいし、可愛い系トロトロボイスのまああさんも良い,2018/12/20 3:06:02
440,ID:/kXJI5pJr,なんでこんなにのびて,2018/12/20 3:38:43
441,ID:psm2oCvxa,「ま゛ああああぁぁん゛？　どうしたんだねリコくぅん」（cv若本）,2018/12/20 4:15:08
442,ID:KiNcwleVK,ファッツェンぶるあぁぁあぁ！！（CV若本,2018/12/20 4:40:32
443,ID:9cB5CoGr0,>>437  エロ子さんも初登場時点では萌え要素ゼロだったけどな  絶対途中で路線変更したとしか思えん,2018/12/20 6:26:53
444,ID:D/x5tHj10,まぁぁんさんは今のイーブイっぽく  悠木碧にやってもらおう,2018/12/20 6:28:34
445,ID:t/rHOMpe0,まああさん：新井里美,2018/12/20 6:38:55
446,ID:u9AFN1ui0,今知ってる悠木碧だと、旬なグリッドマンのボラーになっちゃうな,2018/12/20 6:42:11
447,ID:t/rHOMpe0,わりとガチで低めの女性声が合うと思ってる,2018/12/20 6:44:33
448,ID:YCrUAWD+0,そういえばファプタの吹き出しってフォント違うけどどんな声なんだろ?  干渉器とか成れ果てワズキャンとかも特徴的なんだろな,2018/12/20 6:52:23
449,ID:d7Fyvwr+0,ゲームのカード落としちゃった人の声やろ,2018/12/20 7:45:17
450,ID:tUZ30oMKd,昨日つくし卿が晒してたアップローダのURLブクマしてあったりする,2018/12/20 7:45:26
451,ID:9cB5CoGr0,>>447  ゴブスレの幻想ちゃんがおるやろ,2018/12/20 8:01:54
452,ID:SH9hoJNj0,ナレーターの無駄遣い,2018/12/20 8:11:12
453,ID:m3wI3elJM,更新プリーズ………,2018/12/20 8:42:39
454,ID:9cB5CoGr0,>>453  まどかだから,2018/12/20 8:46:02
455,ID:LFA3cHlpa,9時更新来なかったら今日はもうないんじゃないか？,2018/12/20 9:01:49
456,ID:SH9hoJNj0,竹書房だし,2018/12/20 9:06:38
457,ID:A7Wqktjr0,更新まぁぁぁああああああああ！！？？？,2018/12/20 9:19:05
458,ID:9cB5CoGr0,>>456  10時出社だろ,2018/12/20 9:25:59
459,ID:wlVLkcYxa,>>451  すごく見たいがもう消滅してる？,2018/12/20 9:40:19
460,ID:jPcNSbx9a,更新ー！早く来てくれー！  休憩in,2018/12/20 10:01:50
461,ID:aJODE6uX0,ちょっとまって、更新が入ってないやん！  50話が見たいから半休とったの！,2018/12/20 10:06:32
462,ID:BkbrwW8P0,まだかなまだかなー  学研の、おばさんまだかなー,2018/12/20 10:07:49
463,ID:5da7T1oV0,おやおや  更新は30日ですよ,2018/12/20 10:14:26
464,ID:GTtvpHe0p,30日っていうのは何日後ですか！？？,2018/12/20 10:17:39
465,ID:5da7T1oV0,地上10日後です,2018/12/20 10:23:41
466,ID:CznK5sLHM,>>143  4chanでも信奉者がむちゃくちゃ多い  世界のVIPにもやがて注目されるだろう   つかまだか？,2018/12/20 10:39:29
467,ID:Ucz67OJy0,これは30日やねぇ 今日はもう来ないでしょ       成れ果てそう,2018/12/20 10:55:19
468,ID:aJODE6uX0,まじで30日なのか･･･  いやワンチャンXmasプレゼントの可能性も･･･,2018/12/20 11:13:13
469,ID:toadwBwAp,この時間帯にコウシンガタリがいない事の方が驚き,2018/12/20 11:14:42
470,ID:ESHnerTTp,コウシンガタリも人間だからな  いろいろあるのよ,2018/12/20 11:40:24
471,ID:emdrPs00M,竹書房ってそんな年末まで働くんだ,2018/12/20 12:06:19
472,ID:KmlMbzcyr,指定暴力団に休みはない,2018/12/20 12:07:04
473,ID:5da7T1oV0,あれらは人間としての運用はしておりませんので,2018/12/20 12:07:31
474,ID:MyOsZGvY0,だいたいのところは仕事納めはだいたい28日かね,2018/12/20 12:08:20
475,ID:K0SwuIjMa,更新がきたぞー,2018/12/20 12:12:54
476,ID:tUZ30oMKd,>>460  １週間は削除されないみたいだけど貼って大丈夫かな？  一応つくし卿は好きに持っていって良いよとは言ってたけどさ,2018/12/20 12:19:41
477,ID:fmRuEwgiH,今日は更新無しか…,2018/12/20 12:20:04
478,ID:emdrPs00M,>>477  憧れは止められねぇんだ,2018/12/20 12:21:14
479,ID:AAi3svyad,今年は昨日の同人誌で乗り切れる,2018/12/20 12:23:34
480,ID:Jzr0QKMj0,いつも12次更新だっけ？,2018/12/20 12:37:30
481,ID:nX9arw0Yd,12次創作,2018/12/20 12:38:45
482,ID:rt+sKX1qd,3時あたりにあった気がするけど多分気のせい,2018/12/20 12:39:18
483,ID:ayN7pewr0,たぶん3層の呪い,2018/12/20 12:39:54
484,ID:pL5OdP+70,15時くらいに更新きたこともあるし、まだ希望はある。,2018/12/20 12:44:04
485,ID:ayN7pewr0,ここ何日か朝から配信していたつくしが今日は配信していないのは今日更新があるからかな？  あるいは昨日お酒を飲んで遅くに寝たからかな,2018/12/20 13:03:42
486,ID:7/mjVZPqa,竹書房は指定暴力団  あーね。完全に理解した,2018/12/20 13:08:50
487,ID:fhlZUlbd0,二回来るとか言わなかったら期待もしなかったのに,2018/12/20 13:27:21
488,ID:di10S42U0,諦めるにはまだ早いぜ！  な、なに～！おまえは！？  …という感じで＃50はよ,2018/12/20 13:35:13
489,ID:Us4uhcXn0,他の連載作品が今日付で更新されてないからまだ希望は・・・あるぞ,2018/12/20 13:38:32
490,ID:7/mjVZPqa,単行本待つ派だったんだけど、なんだ、ネットで連載してたのねー,2018/12/20 13:46:36
491,ID:lJFcR5XsM,ｺｳｼﾝ…ｺｳｼﾝ…ｽﾞﾘｭ…ｽﾞﾘｭ…,2018/12/20 14:34:18
492,ID:oxuyHaJYr,その答え(更新の日時)が見つかるなら全部(全財産や家族地位名声)なくしてもいい,2018/12/20 14:40:57
493,ID:rHwkFlLU0,まぁぁぁああああああああ！！？？,2018/12/20 14:45:48
494,ID:lJFcR5XsM,15:00までは希望を捨てない,2018/12/20 14:58:38
495,ID:rSi0H4ERd,更新を待つことがこの者の価値だよ,2018/12/20 14:59:23
496,ID:VcI+/tL60,鬱展開確定の回をわざわざ年末にぶつけてくんのかよ,2018/12/20 15:13:53
497,ID:c/T/Zej+M,ダメみたいですね………,2018/12/20 15:21:07
498,ID:saQmd5aPa,31日の夜に1ページずつ公開していって年を越すと同時にイルブル誕生やな！！！(ﾄﾞｼｶﾞﾀ,2018/12/20 15:36:39
499,ID:4D2lBuPqM,>>496  価値なんかいらなくてもいいから、更新してほしい,2018/12/20 15:41:23
500,ID:E++NoG7va,過去には夕方更新もあったから……(震え声),2018/12/20 15:41:52
501,ID:ZSOsL1W8a,>>499  つくし卿「新年明けましておめでとうございます。50話更新しました。どうぞおせちを頬張りながら読んでいってね」,2018/12/20 15:43:10
502,ID:wyHdtWGY0,御節も良いけどカレーもね,2018/12/20 15:47:02
503,ID:eHukRQ/F0,こうなると10日かな,2018/12/20 16:02:11
504,ID:+WzARXmp0,んぼっぷから新年が始まる説,2018/12/20 16:08:45
505,ID:MG94nDKq0,新年卿,2018/12/20 16:18:14
506,ID:/5VykLjop,30日更新とか日曜やん？ありえないよね？  だから今日更新のはずなんだよね,2018/12/20 16:27:45
507,ID:3MT7J7pw0,30日に竹書房が仕事するわけないよな,2018/12/20 16:33:01
508,ID:+MhRKL2bF,深層は時間が狂うのさ,2018/12/20 16:36:46
509,ID:di10S42U0,竹書房のサイトにある柘植文の編集部かんさつ日記を読んだら  年末更新やってもおかしくないなと思った  なんか土日普通に出てくるみたいだし…,2018/12/20 16:48:18
510,ID:FOogq+JVp,まさか竹のブラックぷりに感謝する日が来るとは,2018/12/20 16:57:33
511,ID:tVySlyYRM,まああさんの声はオタっぽい男性特有の高い声がいい,2018/12/20 16:57:51
512,ID:3ES5SxSpa,18時に来なかったら10日ですね  夜に更新来ることあるのか？,2018/12/20 17:03:21
513,ID:nX9arw0Yd,つくし卿は年末に二本脱腸すると言っていたので実質50話が来てるも同然！キテる、キテます！（ここでLegs/Art of Noiseが流れる）,2018/12/20 17:05:41
514,ID:PWWYK50g0,脱腸……！,2018/12/20 17:06:26
515,ID:tVySlyYRM,脱肛だろとマジレス,2018/12/20 17:10:02
516,ID:5da7T1oV0,土日も年末も関係ないのは今までの更新みてればわかるだろ  年末だから前倒しとか書く奴は燃焼剤,2018/12/20 17:17:12
517,ID:JA2z8m5cp,他の白笛はぼっさん以上に動けるんだろうか,2018/12/20 17:18:37
518,ID:rt+sKX1qd,まあ10日の辛抱辛抱,2018/12/20 17:19:16
519,ID:tVySlyYRM,>>518  それぞれが結構違う感じじゃないかと思うんだ  不働卿なんかはあんま動かない系っぽいし,2018/12/20 17:22:13
520,ID:j1FnAaY60,更新まあああああああ！？  まあぁああぁああ！！  まああ！まああああああ！,2018/12/20 17:42:44
521,ID:fhlZUlbd0,まああ…,2018/12/20 17:43:11
522,ID:ziwG4t7R0,年末に出る今年最後の話が絶対度し難い内容になりそうなのがな,2018/12/20 17:48:01
523,ID:j1FnAaY60,>>522  まあああ…まああ…,2018/12/20 17:52:21
524,ID:hW8JOuwYF,>>524  まぁぁああああぁっ&#8265;,2018/12/20 17:54:22
525,ID:PWWYK50g0,まあぁ？,2018/12/20 18:04:53
526,ID:ZkOVExPH0,まああぁぁぁん……,2018/12/20 18:06:48
527,ID:XTZviEt20,痛い痛い痛い,2018/12/20 18:09:36
528,ID:MG94nDKq0,んまぁ,2018/12/20 18:16:38
529,ID:mytoNGQy0,更新まああああああああああああああああああ！？,2018/12/20 18:18:59
530,ID:P9z2Mmv8H,まぁっ…   　　　　まぁっ…     あっ,2018/12/20 18:21:04
531,ID:P9z2Mmv8H,まああああああああああああああ！！！！！！！！！！！,2018/12/20 18:21:37
532,ID:SH9hoJNj0,やべえやつしかいねぇ,2018/12/20 18:46:39
533,ID:u9AFN1ui0,157層にあるなれはてスレだからな……,2018/12/20 18:48:37
534,ID:PWWYK50g0,マアアさんしかいないよ  すべての住民がふわふわに価値を見い出したマアア村だよ,2018/12/20 18:54:22
535,ID:OgEOJ2qN0,こいつら根絶やしにするそす,2018/12/20 18:57:57
536,ID:RJAF9YarM,尻が汚え奴から順に前へ出ろ！,2018/12/20 19:07:32
537,ID:jClSKQaq0,スレ伸びてると思ったら更新来てぬじゃん！,2018/12/20 19:12:58
538,ID:9cB5CoGr0,年内ってひょっとして年度内って事…？,2018/12/20 19:30:59
539,ID:NWTvrnn8M,(数)年内,2018/12/20 19:35:40
540,ID:ayN7pewr0,Reg,tintin do shit know?,2018/12/20 19:36:04
541,ID:ESHnerTTp,Reg, what happened to your pe***s?,2018/12/20 19:55:21
542,ID:SCz9Uo5o0,執筆を終えて家路へ向かうつくし卿。疲れからか、不幸にも黒塗りのツイッターに脱稿したと投稿し追突してしまう。作者をかばいすべての責任を負ったナナチに対し、連載先の主、暴力団員竹書房が言い渡した示談の条件とは…。,2018/12/20 19:57:35
543,ID:9cB5CoGr0,>>508  印刷所は止まるがwebに年末関係ないし  「up?自宅でやれよ。持ち帰りは残業代出さないからな。嫌ならタイマーかけとけ」  別に竹だけに限った話ではない  あっ…年末なのにソシャゲパンクした………,2018/12/20 19:58:23
544,ID:qFfHu2qEr,次会うときは新年だね…ナナチ…,2018/12/20 19:59:18
545,ID:jClSKQaq0,まだ30日があるから,2018/12/20 20:00:33
546,ID:N7UBJKSTM,来てないのかよ,2018/12/20 20:05:16
547,ID:d7Fyvwr+0,動作確認しなきゃだからタイマーはないんじゃない  今までで年末に更新したことあったっけ？  というか祝日も更新しなかった気がする  昔は前倒しで更新してたような,2018/12/20 20:06:33
548,ID:+vch5k5f0,俺のチン毛あげるからイルぶるさん50話産んで,2018/12/20 20:08:40
549,ID:di10S42U0,30日に更新されてもヴエコの語る村の成り立ちとファプタの秘密が明らかになってからじゃないと  ファプタの体の一部がナナチと引き換えになる説明ができないからナナチの話まで行きそうにないね,2018/12/20 20:09:02
550,ID:8oZL8avD0,竹書房の仕事納めいつや,2018/12/20 20:34:30
551,ID:m+a1rtD5M,>>551  倒産する時,2018/12/20 20:36:44
552,ID:lHI8aGOy0,しょうがないからファイブキングダムやってるけど、絵柄が違いすぎてふふってなる,2018/12/20 20:37:20
553,ID:WVqVeJxYM,いままでまああさんの声は岩田光央で脳内再生されてたゾ,2018/12/20 20:39:35
554,ID:KmlMbzcyr,>>477  自分で再うpは再配布に引っかかるからよくないけど、つくし卿が自分で消せるとこのリンクなら大丈夫じゃない？   個人的には見たい,2018/12/20 20:53:27
555,ID:Y3AYWAMJa,マアア村いいなぁｗ,2018/12/20 21:34:41
556,ID:SUbv/5V20,20日に更新しないとか  売りたいと思ってないのかな？  なんだか凄くやる気が感じられなくてガッカリだね,2018/12/20 21:41:40
557,ID:ylhlUFOn0,結局３０日更新かよ  ふざけてるな   ていうかアニメ二期はいつになったら作られるんだよ  ＤＶＤかなり売れたらしいし続編作らない手はないはずなんだがな,2018/12/20 21:52:17
558,ID:Ucz67OJy0,鬼かよ,2018/12/20 21:54:04
559,ID:GTKsSs8a0,欲の化身すな,2018/12/20 21:56:39
560,ID:9cB5CoGr0,>>549  では貰うそす  ビギッ！ブリン！  取れたそす,2018/12/20 21:59:09
561,ID:rjdq5DOH0,質落とさなければ一話に半年かけてもいいに決まってるだろ  一度ファンがついてしまえばな,2018/12/20 21:59:23
562,ID:edRRf4qEM,ここは成れ果ての多いスレですね,2018/12/20 22:00:06
563,ID:pL5OdP+70,なれ果て村は西成を参考にって言った者だけど、>>403を見ると、口外しない方がいいのかなとも思った。  せっかくファンが集まってるんだから、配信内で言及された設定や裏話を見てない人とも共有したいと考えたんだけど。,2018/12/20 22:05:16
564,ID:Qp9gzCBf0,ここは早く更新しろと文句いうがクオリティが低くても文句をいう欲にまみれたスレ,2018/12/20 22:05:25
565,ID:47tZ4QXe0,今日は更新来なかったかぁ  案の定成れ果てが量産されてるな,2018/12/20 22:45:04
566,ID:9cB5CoGr0,>>562  1話に半年以上かけてる月の珊瑚には固定ファンはいますか？,2018/12/20 23:00:32
567,ID:/ixWqGts0,金魚王国の更新待ちに慣れきってしまった俺的にはこれくらいなんともないぜ,2018/12/20 23:05:18
568,ID:GoVO4+pI0,まああああああああ！漫画の更新落としちゃった！！！,2018/12/20 23:08:24
569,ID:lt0G9SWd0,>>568  金魚はもう作者変わってるって話聞いたけどどうなんだろうね,2018/12/20 23:58:33
570,ID:4TgZKt6n0,>>564  いや、自重するのは本編のネタバレになりうる話題だけで  それ以外はむしろ教えてほしいってのが昔から多数派だったと思うけど   あと生のところに変なのが来ないように配信ページへの誘導は自重する空気だった  (こっそり今配信中と教えてくれるのはありがたい),2018/12/21 0:09:42
571,ID:zYSjnhDb0,ファイブキングダムと大人気アニメ「メイドインアビス」が衝撃のコラボ！今ならガチャ77回分が無料で引ける！ | AppMedia 　  https://appmedia.jp/news/2869435  >コラボ用に全ボイスを新たに収録！  >登場キャラは「リコ」「レグ」「ナナチ」の3人  >コラボ内容をご紹介！  >①期間中に最大77回ガチャが無料で引ける！  >②ログインすると「リコ」がもらえる！  >③コラボガチャ第一弾・第二弾が開催！  >④コラボイベントが開催！  >⑤声優直筆サイン色紙プレゼントキャンペーンも開催！  77回…？ナナチ？77歳の肛門モロ感の親爺？,2018/12/21 0:13:13
572,ID:4TgZKt6n0,つくし卿はもう原稿自体はできてるってレスも見たが  大方、竹が映画公開直前に合わそうとしてるんだろう   でもガンマコミックの他の漫画も全然更新されてないので  年末進行で忙しい竹の怠慢かもね,2018/12/21 0:14:43
573,ID:eEhjFoGH0,いえぷ,2018/12/21 0:47:15
574,ID:lWko60NA0,30日分を前倒して28日の仕事納めに更新…なんてことはないんだろうなぁ,2018/12/21 0:52:18
575,ID:wwjdx2vn0,３０日は旅行中だよ・・・サイト見れるかなあ,2018/12/21 0:58:13
576,ID:jibQ24hD0,77歳の肛門モロ感のナナチ,2018/12/21 1:05:38
577,ID:6qY+NcRyp,この穴を降りる者は一切の希望を捨てよ,2018/12/21 1:28:46
578,ID:degXZF8m0,>>575  それは賢いかも知れんが、毎日覗いてる訳じゃないから告知するなら早めにして欲しい,2018/12/21 1:33:49
579,ID:BZro74xE0,喫マルルクしながら優雅に待とう,2018/12/21 2:51:30
580,ID:jibQ24hD0,喫ナナチならまだナナチ臭を楽しむという点でまだ可愛げがあるけど  喫マルルクは滅茶苦茶にまさぐり倒すイメージしか湧かないから余計にいやらしい,2018/12/21 3:31:02
581,ID:OJmwV7Lbd,マルルクを吸ったことがあるかい  ん～名曲だね,2018/12/21 4:02:15
582,ID:uGVa2xyR0,マルルクはどの部位を吸っても美味いから捨てるところがない,2018/12/21 4:13:18
583,ID:OJRmPVez0,2度揚げで骨まで食えるマルルク,2018/12/21 5:02:24
584,ID:1r5A8W3J0,have you ever suck the maruruku　の事かい？  71年だっけ  ボーカルのナナチがお気に入りだったよ,2018/12/21 5:07:37
585,ID:usWfpwRmp,んなんな言ってるだけで、意味は分からなかったけどな  ミーティも好きなだけ吸えて、いい時代だったさ,2018/12/21 7:21:02
586,ID:degXZF8m0,これは前日流出がない時は待機するだけ無駄かな  まあ待つんですけどね,2018/12/21 8:04:13
587,ID:yQBvWcUC0,イルぶるにつくし卿のコピーを作ってもらおう,2018/12/21 9:18:33
588,ID:vqLcewbf0,そのためになにを支払うんですか,2018/12/21 9:22:38
589,ID:ZfyFCezh0,花京院の魂を掛けよう！,2018/12/21 9:38:52
590,ID:UNJ0diWM0,やはり絶界行か……いつ出発する？わたしも同行する,2018/12/21 10:04:03
591,ID:d593vQu9d,勝手に賭けられる花京院典明の魂可哀そう,2018/12/21 10:04:11
592,ID:eJdKVfNE0,関係のない作品で数えきれないほど魂かけられる人,2018/12/21 10:07:43
593,ID:qtK2R+Xop,リコのクオン砲の卵ってナナチから取り出した物だっけ？  １つ残らず取り出せたのか気になる,2018/12/21 10:33:15
594,ID:jcSC/n+v0,あ、配信してる,2018/12/21 10:53:10
595,ID:XZh1kv1d0,レグが体液まみれになるほど襲われたんだしレグから回収したんだろうな数匹潰していそうだし  ナナチは一ヶ所チクッとやられたけど振り払ってるっぽい,2018/12/21 11:00:13
596,ID:jcSC/n+v0,何やってるか全くわからない…だれか30日更新か聞いてよ,2018/12/21 11:01:26
597,ID:Za150ABH0,進捗関係は聞くとデタラメを答えるので無駄,2018/12/21 11:27:48
598,ID:C2x4Wxoj0,今日もニコ生ですか  SKETCHではもうやらないのかな,2018/12/21 11:32:38
599,ID:degXZF8m0,>>594  大きい奴だけ定期的に採取して、全部取り切らない様に調整してるんだよ  長生きさせなきゃねー,2018/12/21 12:09:16
600,ID:eVYeWdICa,>>591  メイド院アビス,2018/12/21 12:23:32
601,ID:hypmzBtUa,定期的にナナチをコウシンガタリの苗床にしようとしてるやつ出てくるよなこのスレ,2018/12/21 12:33:57
602,ID:usWfpwRmp,クオンガタリでクオンガタリを養殖しては如何,2018/12/21 12:42:09
603,ID:Ik00758Ga,多分同一人物でしょ  卵はレグからだろうね  もしナナチに寄生してたらボみたいにすぐ体を穴だらけにされてると思う   でもナナチが苗床にされる薄い本ならカジャ読みたいよ！,2018/12/21 13:12:53
604,ID:Zs9Fm6Tpr,おちんちんだけクオンガタリに寄生されてもおかしくない,2018/12/21 13:34:30
605,ID:/quv/Ian0,（θωθ）んなぁんなぁんなぁ～？,2018/12/21 14:42:48
606,ID:YbLgTa03d,おちんちんだけクオンガタリに寄生されたらどうなっちゃうの…？,2018/12/21 15:02:13
607,ID:gZda7DMxd,成体になって、空飛ぶおちんちんになる,2018/12/21 15:06:08
608,ID:qtK2R+Xop,かわいいですね,2018/12/21 15:25:38
609,ID:5HzUa+jwa,伸びてるからと期待したのに…,2018/12/21 15:40:21
610,ID:zZd5vI7Ha,更新来たら未読が3桁余裕で超えてくるそす,2018/12/21 17:30:14
611,ID:Q+ZV2mIy0,卿の話聴いてると漫画描けてきそうに錯覚する,2018/12/21 18:02:37
612,ID:ut4x5JgSr,漫画家は画家+小説家スペックって普通に考えてすごい,2018/12/21 18:28:53
613,ID:zYSjnhDb0,継続は力なりですよナナチ,2018/12/21 18:32:41
614,ID:weMpDQayd,活字だけで全て説明する小説の方がハードルは高い,2018/12/21 18:43:42
615,ID:SOcDHYmzp,絵しか描けない漫画家も多いけどな,2018/12/21 18:45:57
616,ID:qGD0RFN00,推理小説だとトリックを図解する事があるけど小説なんだから文字で説明しろと昔から批判されてるね  あとライトノベルなんかでも文字をぐねぐねに並べたり活字を大小したり  ページの大半を空白にしてみるとか漫画的な事をやってる作家もいるけど大抵評判悪い,2018/12/21 18:47:48
617,ID:C2x4Wxoj0,絵よりも話考える方が難しいよね,2018/12/21 18:48:40
618,ID:weMpDQayd,つくしのアシさんの件もそうだけど  編集は悪い噂しか聞かないな,2018/12/21 18:53:50
619,ID:SOcDHYmzp,アシになんかあったのか？,2018/12/21 18:54:36
620,ID:ut4x5JgSr,絵が悪くても話が面白ければ個性的と言われるが絵がいいのに内容悪いと量産性ゴミだからな,2018/12/21 18:54:40
621,ID:qGD0RFN00,漫画家の元には、どうしたら先生みたいに絵が上手くなれますか？  みたいな質問が良くあるそうだけど、ほとんど例外なく漫画はネタが全てだよ、という回答になるとか  よほどの売れっ子でもボツに苦しむんだからそういう回答になるね  でもキャンディ・キャンディみたいに漫画家が100％みたいな主張して決裂した例もある,2018/12/21 19:00:34
622,ID:oMJ4mu2Or,絵は向上するけどネタはなくなる一方だからな   エルフェンリートの作者とか子供の落書きレベルから始まっていまはむしろ絵を売りにしてる,2018/12/21 19:07:37
623,ID:uXsLDfB40,>>622  つっても小説家が漫画家になれない理由って結局は絵だからな  西尾維新が最初は漫画家目指してたけど、絵が上達しなくて転身したってのも有名な話   小説で個性を出すのって本当に難しい(から、テンプレで武装できるなろうが流行った)けど、  絵はそれ自体が確実に一つの個性になるから他はどうにかなると思う……最悪ネタが壊滅的でも原作付きで作画やることもできるし,2018/12/21 19:19:21
624,ID:n1zgs3nr0,さすがにけものフレンズの吉崎みたいな功績泥棒を誘発する発言はNG,2018/12/21 19:26:28
625,ID:SOcDHYmzp,なんだこいつ,2018/12/21 19:33:56
