スレ数,ID,コメント,投稿時刻
396,ID:/VgIRmGi0NIKU,>>396  一回寝そべったら、アウトじゃん,2019/01/29 18:25:38
397,ID:81ztRtM6aNIKU,それもはや寝ることすら出来ないな  壁に寄りかかって紐かなにかで体を固定して寝るのか,2019/01/29 18:26:54
398,ID:Ps2uekFqaNIKU,そういえばオーゼンさんも立ち上がるだけで上昇負荷受けてるんじゃないかとよく言われてたな,2019/01/29 18:27:34
399,ID:dGH96RvadNIKU,背骨伸ばすと音鳴るけど上昇負荷だよ,2019/01/29 18:29:19
400,ID:tyPcgpFb0NIKU,慣れれば上昇負荷なんか無いに等しいからヘーキヘーキ,2019/01/29 18:34:39
401,ID:Vp6FokEraNIKU,更新こなきゃ,2019/01/29 18:46:50
402,ID:fAlMNdU60NIKU,座った状態から立ち上がると目眩や吐気するけど上昇負荷だよ,2019/01/29 18:52:02
403,ID:sw7SMp7H0NIKU,落とし穴に落ちたらどうすんの？,2019/01/29 18:52:10
404,ID:CkXch+g3aNIKU,寧ろ上昇負荷で体鍛えてそう,2019/01/29 18:54:34
405,ID:xwrORD9W0NIKU,テニスですら五感を奪われることがあるんだから大丈夫でしょ,2019/01/29 19:09:07
406,ID:JaGejsaEaNIKU,>>404  掘ればいい,2019/01/29 19:18:38
407,ID:EEdbRd3bKNIKU,>>404  確実な死,2019/01/29 19:19:15
408,ID:QphnbUg20NIKU,奈落の底で待つのは地獄だ  来てはいけない,2019/01/29 20:20:16
409,ID:Eb0WuXl0aNIKU,ナナチが見ればあの幕状の力場は深いとこほど密度が高いのかな  レグがタマちゃん相手にやったように意識が向くと力場も大きく動くなら  力場を一瞬跳ね上げてさっと駆け上がるとか出来るかもしれない,2019/01/29 20:21:27
410,ID:cnyv0/dA0NIKU,逆に意識で力場を押し下げて上昇負荷かけてくる原生生物とかもいそうで怖い,2019/01/29 21:09:35
411,ID:xaG2bEGq0NIKU,考察のために50話見返して辛くなった。  まじで出産シーンからきついわ。,2019/01/29 21:17:12
412,ID:JgDMGicB0NIKU,読み返してるんだけどベラフってミーティ得るために体長半分と足全部差し出してたけど今でも十分体長いのに本来は倍の長さで足もついてるとかちょっと気持ち悪いな,2019/01/29 21:19:15
413,ID:jI9hZEoLpNIKU,2人目が生まれたシーンのグロさ凄い  生首から顔のないケモノがひり出てる   ヴエコはおばあちゃんになれたけど  悲痛に泣く娘を食って生き延びたらもっと歪むよなぁ,2019/01/29 21:50:50
414,ID:suADE3nX0NIKU,イルミューイかわいいと思って読んでたらまた爆弾くらったわ,2019/01/29 21:54:10
415,ID:5iR5S9Zo0NIKU,まぁ幸せそうだからオッケーです,2019/01/29 22:00:45
416,ID:DLdz4oKK0NIKU,で、明日た51話更新だよね？,2019/01/29 22:12:48
417,ID:8LcY4ehQdNIKU,おちちつつけ,2019/01/29 22:14:52
418,ID:FnAS5UhO0NIKU,お前らが止まんねぇ限りその先に更新はあるそす,2019/01/29 22:21:11
419,ID:rMf9NL76MNIKU,>>418  マルルクのおちちは俺がもらった,2019/01/29 22:23:33
420,ID:20XYSny30NIKU,意識の流れが見えるということはレグの視線がどこを向いてるかも筒抜けというわけか,2019/01/29 22:43:09
421,ID:zKWtUD3RaNIKU,レグがふしぎふしぎを意識すると、力場もふしぎふしぎ状に変化するのかな,2019/01/29 22:47:07
422,ID:X+D0hH/v0NIKU,ナナチは全身見るところだから問題ないぞ,2019/01/29 22:47:09
423,ID:dbNtrFRI0NIKU,映画でもらったナナチけもミーティ色紙いらねえ～！   と思いつつ机に飾ったらあら不思議  ナナチとミーティの笑顔が応援してくれるから  自然と机について勉強するようになったよ  色紙のおかげで勉強嫌いの自分が人生変わりました！,2019/01/29 22:48:17
424,ID:dbNtrFRI0NIKU,>>422当然  「おいらの言葉届いちまったかあ」のとき  レグのちんちんにいち早く気付いてんなふあツッコミしたのもそのおかげさ！,2019/01/29 22:53:33
425,ID:cnyv0/dA0NIKU,つまりナナチは普段からまとわりつくレグの意識に曝されて生活してるのか,2019/01/29 22:54:33
426,ID:571KkwQjdNIKU,ナナチって実際にいたらめちゃくちゃキモそう,2019/01/29 23:14:28
427,ID:DLdz4oKK0NIKU,お前それアビスでも同じこと言えんの？,2019/01/29 23:15:43
428,ID:dbNtrFRI0NIKU,>>426当然  おかげで最初はナナチはかなりレグの接近を警戒してるが  やがて心を許してか自らレグに触れるシーンがちらほら増えてく  リアルタイムで話を追いかけてるときはナナチがどこまでレグに身体を許すか楽しみだった   ちなみに6巻はじめで、レグはいつのまにか「気配を消してナナチに近づく」術を身に付けてる  これがぬるぬるレグを経て奈落の至宝の記憶が少し甦ってるせいかどうかはわからない,2019/01/29 23:16:20
429,ID:hj5EOYM+0NIKU,ナナチへのセクハラが力場感知生物への対抗手段になると思うと憧れが止まらねぇんだ,2019/01/29 23:27:50
430,ID:cnyv0/dA0NIKU,(気配を消すんだ…！あれはナナチ…あれはナナチ…),2019/01/29 23:32:05
431,ID:XY0w1y95dNIKU,>>429  確かにボ卿戦前まではレグを抱きつきを事前に阻止できてるが  ボ卿を倒した直後からナナチの意表をついてレグハラに成功してるな  (正確にはぬるぬるレグから戻った直後からナナチはレグの気配に気付けないでいる  レグのちんちんが不思議不思議してることにも最初気付けなかったから  予想外の自体に思わず「んなあ！」ふわしてしまったのでは),2019/01/29 23:43:06
432,ID:NfGxP/Hwa,すげぇ今更なんだけど、コラボガチャが2/8のメンテまであるのに結石4も同じタイミングまでしか使えないって結構あれじゃね  こういうのって入手出来なくなってから使えなくなるまでに、ある程度期間設けるもんじゃないの？,2019/01/30 0:01:59
433,ID:NfGxP/Hwa,すまん誤爆,2019/01/30 0:02:27
434,ID:wvNnX0Tg0,で、30日だけど更新まだ？,2019/01/30 0:05:05
435,ID:txAWXamb0,そういやアビスがコラボしてたソシャゲ結局やらなかったな…,2019/01/30 0:07:49
436,ID:ubjyGg/K0,まああああ…,2019/01/30 0:11:12
437,ID:1MwkyNm10,なんでコラボ止まりなんだよという強い気持ち  アビスのゲームを出せよ,2019/01/30 0:22:05
438,ID:hLeSDFgZ0,んな更気じゃ,2019/01/30 0:24:00
439,ID:E8NdFjgQ0,まあ更新確認しちゃうよね  今日なかったら１月の更新がなしになっちゃう  卿がインフルで辛い思いをする分、我々成れ果ても苦しむ,2019/01/30 0:25:47
440,ID:3lwOdhGk0,バンジージャンプ,2019/01/30 0:26:51
441,ID:kYvR3LJ30,辛いものを食べると翌日ケツも辛くなって辛い,2019/01/30 0:28:12
442,ID:7frHHf8a0,更新ラホッス,2019/01/30 0:42:33
443,ID:7ZTlg5/70,>>443  マェン,2019/01/30 0:54:48
444,ID:ISU1IrSo0,更新いつも何時だっけ,2019/01/30 0:56:12
445,ID:cBBRIgjh0,9時とか  遅くとも午前中,2019/01/30 1:02:26
446,ID:eSj99sS+a,深夜34時頃起こしてくれ,2019/01/30 1:04:37
447,ID:3VBev8Q30,>>446  夕方もあるぞ,2019/01/30 1:08:36
448,ID:aOq4GAr00,更新来た？,2019/01/30 1:32:18
449,ID:E8NdFjgQ0,ちなみに１００日以上ぶりに更新された４３話は  なんと夕方１８時ごろの更新だった  以下が当時の初期反応   ＊＊＊   625 名前：名無しんぼ＠お腹いっぱい (ﾜｯﾁｮｲ 0b45-2HIz [153.222.154.124])[sage] 投稿日：2017/11/10(金) 18:01:46.54 ID:2pjsZ/7O0 [2/13]  更新きてっぞ   626 名前：名無しんぼ＠お腹いっぱい (ﾜｯﾁｮｲWW e536-wz/p [126.68.2.59])[sage] 投稿日：2017/11/10(金) 18:02:38.71 ID:CPFciT2a0 [1/2]  来たそす   627 名前：名無しんぼ＠お腹いっぱい (ﾜｯﾁｮｲ 5bf1-Ud84 [111.102.199.65])[sage] 投稿日：2017/11/10(金) 18:02:40.81 ID:N+Fj3kkS0 [2/5]  マジじゃねえか！   628 名前：名無しんぼ＠お腹いっぱい (ﾜｯﾁｮｲ 0b45-3r/m [153.227.44.79])[sage] 投稿日：2017/11/10(金) 18:02:49.51 ID:DSsqdkHK0 [1/2]  うおおおおおおおおおおお  まじだった   629 名前：名無しんぼ＠お腹いっぱい (ﾜｯﾁｮｲW 154a-WWgg [124.97.11.53])[sage] 投稿日：2017/11/10(金) 18:02:56.59 ID:oATRNKS90 [10/18]  >>622  9文字目を縦読み   630 名前：名無しんぼ＠お腹いっぱい (ｻｻｸｯﾃﾛﾘ Sp71-P1qO [126.205.209.5])[sage] 投稿日：2017/11/10(金) 18:04:43.55 ID:zlxpus9Qp [5/5]  俺は信じてたよ！   631 名前：名無しんぼ＠お腹いっぱい (ﾜｯﾁｮｲW 0b45-wLi1 [153.229.7.76])[sage] 投稿日：2017/11/10(金) 18:05:22.73 ID:0MymEuPw0 [1/4]  43話きたあああああああああああ   ＊＊＊,2019/01/30 1:32:22
450,ID:E8NdFjgQ0,ちなみに１００日以上ぶりに更新された４３話は  なんと夕方１８時ごろの更新だった  以下が当時の初期反応   ＊＊＊   625 名前：名無しんぼ＠お腹いっぱい (ﾜｯﾁｮｲ 0b45-2HIz [153.222.154.124])[sage] 投稿日：2017/11/10(金) 18:01:46.54 ID:2pjsZ/7O0 [2/13]  更新きてっぞ   626 名前：名無しんぼ＠お腹いっぱい (ﾜｯﾁｮｲWW e536-wz/p [126.68.2.59])[sage] 投稿日：2017/11/10(金) 18:02:38.71 ID:CPFciT2a0 [1/2]  来たそす   627 名前：名無しんぼ＠お腹いっぱい (ﾜｯﾁｮｲ 5bf1-Ud84 [111.102.199.65])[sage] 投稿日：2017/11/10(金) 18:02:40.81 ID:N+Fj3kkS0 [2/5]  マジじゃねえか！   628 名前：名無しんぼ＠お腹いっぱい (ﾜｯﾁｮｲ 0b45-3r/m [153.227.44.79])[sage] 投稿日：2017/11/10(金) 18:02:49.51 ID:DSsqdkHK0 [1/2]  うおおおおおおおおおおお  まじだった   629 名前：名無しんぼ＠お腹いっぱい (ﾜｯﾁｮｲW 154a-WWgg [124.97.11.53])[sage] 投稿日：2017/11/10(金) 18:02:56.59 ID:oATRNKS90 [10/18]  >>622  9文字目を縦読み   630 名前：名無しんぼ＠お腹いっぱい (ｻｻｸｯﾃﾛﾘ Sp71-P1qO [126.205.209.5])[sage] 投稿日：2017/11/10(金) 18:04:43.55 ID:zlxpus9Qp [5/5]  俺は信じてたよ！   ＊＊＊,2019/01/30 1:34:08
451,ID:aOq4GAr00,>>438  日本のゲームの売り上げなんてfate関連でさえ20万本止まりだから  ソシャゲの方が何百倍も稼げるから当然コラボも多くなる  原画一枚8000円って言われてアキマンが「デザイン料別で20万円でお受けします」って言って断った  それぐらい人件費に天地の開きがある,2019/01/30 1:35:36
452,ID:DrvtYevT0,来るかな？,2019/01/30 4:12:04
453,ID:8uJaA05ca,更新ま↑あ↓あ↑？,2019/01/30 5:47:25
454,ID:2t/ySOwM0,原稿作業に入ったのが確認されたのが1/16  今日更新なら締め切りは1/25ごろ  1/23ごろからインフルでダウン  もし一週間で原稿作業が終わるなら今日更新あるが  そんなことあるわけがないのはわかるよな？,2019/01/30 6:14:02
455,ID:DrvtYevT0,16日までノータッチだったのか…3月10日かな,2019/01/30 6:24:28
456,ID:kGj3JruJx,ラジオにいるぶるネタ送ったやつ自重,2019/01/30 6:41:57
457,ID:yb4VGbJ7H,>>424  うちには腕折られた瞬間のリコさんフィルムが飾ってあるよ,2019/01/30 6:42:28
458,ID:2t/ySOwM0,>>456  ノータッチじゃないよ  いきなり原稿作業に入れるわけじゃないからな  打ち合わせ→プロット→ネーム→竹のチェックまで通って  各ページのどこに何を描くかが確定しないと原稿には向かえない  12/25の打ち合わせから卿はずっとそれをされていたはず,2019/01/30 7:20:31
459,ID:nH86v0vZ0,つくし卿は年末年始は挟んだ更新はいつも2ヶ月くらいかかってた気がする  気長に待とう  つくし卿もヒトの子だ  年末年始は実家に帰ってお母様の料理に感激ツイッター報告したりしてるのだ(今年は未確認だけど)   あんな顔と性癖だけどヒトの子なのだ,2019/01/30 7:28:55
460,ID:CfUXYK/Nd,>>460  実家は歩いてすぐそこなんだけどな  配信中にママン降臨したりするし,2019/01/30 7:34:50
461,ID:nH86v0vZ0,>>461  俺の知らんうちに引っ越してのか～  お金もうかってるようで良かった  配信中にママン降臨とか描いてる場面によってはオナニー見られたかのような恥ずかしさダナ,2019/01/30 7:46:27
462,ID:5oRZ4Ocia,つくし卿にはぜひ儲かりまくってもらって  海外とか人権のゆるそうな国あたりで思う存分夢を叶えて頂きたいです,2019/01/30 8:06:18
463,ID:nH86v0vZ0,>>458  へー腕折られたリコさんかあ  ・・・  腕折られたて！？  そ、それはどういった心理なのカナ  メイアビ知らん人が見たらてか知ってる人が見てもサイコパスかと思われるやん,2019/01/30 8:10:37
464,ID:iSRoQD710,更新はどこ？,2019/01/30 8:59:48
465,ID:DrvtYevT0,>>459  打ち合わせとかもろもろは12月の更新時に話してるから含まれてるので除外してるよ、下絵からペン入れの本番作業,2019/01/30 9:25:25
466,ID:IC47YAFOd,つくし卿はそういうんじゃないだろ。  例えばサスペンス書いてる作家が殺人したいと思ってると考えるのは安直でしょ。,2019/01/30 9:39:43
467,ID:yJWrctIu0,見た目は大切だよね,2019/01/30 9:49:00
468,ID:DrvtYevT0,まるで宮崎駿監督のような風格,2019/01/30 9:56:06
469,ID:5oRZ4Ocia,つくしいい！きょうは更新ねーのかよ！  インフルエンザだからしょーがねーな！体大事にしろよ！,2019/01/30 11:29:26
470,ID:SkC2VRxCp,壺ミーティを抱いて丸まってればいい,2019/01/30 11:42:55
471,ID:70rpwkK2d,喫つくし,2019/01/30 12:03:11
472,ID:DrvtYevT0,突死悪非道,2019/01/30 12:04:56
473,ID:rHguBVQ9p,つくし卿はインフルかかってたのか、更新は来月までまつか,2019/01/30 12:24:02
474,ID:JxAon3Hq0,俺がナナチだ,2019/01/30 12:24:27
475,ID:wqmH/KOLa,更新きてぬやんけ！,2019/01/30 12:37:28
476,ID:vfuBqO0Pd,は？（威圧）,2019/01/30 12:39:50
477,ID:pATQj3A+0,きてぬだぞ,2019/01/30 13:03:11
478,ID:aOq4GAr00,つくし！来てください！,2019/01/30 13:15:26
479,ID:81IjWjja0,メイドインアビスで検索するとケビン・ペンギンの曲が1番上にくるw,2019/01/30 13:33:33
480,ID:9dsw+HiYM,今日はナシか,2019/01/30 13:50:40
481,ID:vtSFyC8Z0,このタイミングでつくし卿のインフル完治宣言･･･あとは分かるな？,2019/01/30 14:15:28
482,ID:NrG+IVL+d,ノロの覇権が始まる…,2019/01/30 14:22:02
483,ID:bYUnqFjfd,尻が…からい…？,2019/01/30 14:26:12
484,ID:lnOepHSi0,つくし卿がおとといの夜には完全に直っていたとかツイートしてんぞ,2019/01/30 14:34:56
485,ID:GI3/FoHg0,解熱後も何日間かはウイルスを排出してるから富田さん、伊瀬さん、井澤さんにうつしたりしないようにだけ気をつけてほしい,2019/01/30 14:52:32
486,ID:wSrxI1Rw0,最新話度し難い・・・,2019/01/30 14:54:13
487,ID:wSrxI1Rw0,まだ更新は来てないけどな  すまん,2019/01/30 14:57:05
488,ID:cokaZ2o30,22日発症で23だか24にタミフル  24でもすでに６日経過なのでなにも問題ないと思われ,2019/01/30 15:00:58
489,ID:wvNnX0Tg0,は、はやく更新を…,2019/01/30 15:07:29
490,ID:tkD0nqKFp,カジャさんに止められたけど  リコさんは何を差し出すつもりだったんだろう,2019/01/30 15:14:45
491,ID:5a/Hd5RD0,そもそも治りかけが肝心だから、あまり無理しないでほしいんだよなぁ,2019/01/30 15:25:04
492,ID:RGOGxE7Dd,んなああああ,2019/01/30 15:52:03
493,ID:sJrEFCkod,はああナナチがいっぱい！！！画面いっぱいにナナチ！！！  んなふわもふもふナナチちゃん！！！？！？！？！？,2019/01/30 16:18:25
494,ID:gKeR+EZSa,皆いい感じに壊れてきてるそす,2019/01/30 16:25:29
495,ID:bl7qsZim0,んなぁ！？更新来てぬじゃん！？,2019/01/30 16:29:43
496,ID:9dsw+HiYM,更新などないないないn,2019/01/30 16:50:05
497,ID:uKUdieji0,今月は劇場版挨拶のほかにコラボカフェナナチ座etc・・・  とイベント盛りだくさんでそれに少なからず立ち会ってるはずだから  忙しいのはわかりきってたろ,2019/01/30 17:05:50
498,ID:7ZTlg5/70,ほら…ほら…更新,2019/01/30 17:06:15
499,ID:Vu2r7pjWa,十日ごとに三層の幻覚に襲われるアビススレ,2019/01/30 17:07:52
500,ID:RhIOISNUa,なんて…香ばしい…更新の…  はやく…それを…みんなにふるまってくれ…,2019/01/30 17:20:19
501,ID:wvNnX0Tg0,まじか、更新きて じゃん！,2019/01/30 17:28:17
502,ID:F1Bi2m1Da,観測器があの卵を食べて、かいけつタマゴーン…って幻影を見た,2019/01/30 17:36:58
503,ID:70rpwkK2d,（更新）ないよお…ないよお…,2019/01/30 17:46:09
504,ID:TWkWMTyg0,オイラ特製の更新シチューだ、オマエもやっとけ～。,2019/01/30 18:18:53
505,ID:LQj2OUbF0,更新の香り…なんて…なんてドシガタさ…はやく…はやくそれを…,2019/01/30 18:24:25
506,ID:L1qnKHc00,更新が延びる度にここの住人がアビスの呪いにかかっていく,2019/01/30 18:26:23
507,ID:IZlwjfwMd,きもち よくわかる  とてもいい更新 カジャもほしい,2019/01/30 18:26:26
508,ID:gKeR+EZSa,リコ「更新の味がする(錯乱)」,2019/01/30 18:46:21
509,ID:7frHHf8a0,更新まああああああ,2019/01/30 18:57:07
510,ID:rSulVmt7a,とりあえず新宿でつくし卿の話を聞いてくるで  質疑応答で更新まあ？って質問するで,2019/01/30 19:04:07
511,ID:TWkWMTyg0,果たして通じるのだろうか…,2019/01/30 19:06:52
512,ID:MUIH5v1Np,不粋だなぁ,2019/01/30 19:07:07
513,ID:YQ4JxeDna,あまり急かすとモチベ減退するからやめろ  これからやろうと思ってた時に限って母ちゃんに宿題しろ言われるのと同じだぞ,2019/01/30 19:10:54
514,ID:svJ3MkjKa,焦る気持ちはわかるが待ってた方が良いものが上がってくる,2019/01/30 19:13:11
515,ID:rSulVmt7a,嘘やで  家で布団の中や,2019/01/30 19:16:05
516,ID:TghgWJD+0,ふわふわ更新どこ...？,2019/01/30 19:24:31
517,ID:YisEi0pId,午後ナナチ,2019/01/30 19:25:52
518,ID:UZwPsCwS0,新年一発目だぞ  いいのを期待して待とうや,2019/01/30 19:42:47
519,ID:v3ryoTVwa,新宿なう  フィルムはボンだった  まだあったのが驚き,2019/01/30 19:55:08
520,ID:wSrxI1Rw0,>>519  突然回想が終わらない限り、新年一発目は約束された度し難だろうからな   期待せざるを得ないが、あまり急がなくていいよな,2019/01/30 20:08:23
521,ID:3cY2+ALop,ヴエコさん何ヶ月昔話してんだ,2019/01/30 20:10:00
522,ID:qLnEUoVB0,お年寄りの話は長いからしゃーない,2019/01/30 20:11:57
523,ID:RhIOISNUa,つくし卿速身体かコピーを作ってもらうにはここの住人のおさげ何本分の価値が必要なんだ,2019/01/30 20:18:48
524,ID:gKeR+EZSa,祈手をアシとしてこき使って、どうぞ,2019/01/30 20:25:13
525,ID:7Lunak1Yd,ボルフィルム当たりだな  ハボさん掘る権利と交換してもらえそうな価値そす,2019/01/30 20:28:22
526,ID:sNO2c4Yqp,無い毛掻き集めても価値にならないよ,2019/01/30 20:39:28
527,ID:oVNunqQR0,登る方が大変だからサクっと底にはつくと思ったのに  まだ着いてないのか,2019/01/30 20:40:44
528,ID:znEiehzP0,登りのグッバイアビス編は100巻くらい掛けてじっくりやるからよ,2019/01/30 20:57:29
529,ID:4lVKQBaN0,アビスの次は目黒だっけ？,2019/01/30 21:04:15
530,ID:F1Bi2m1Da,ここらが単行本になったらジリジリ待った事も忘れてスルッと読んじゃうんだろうな…  他所のＷｅｂ漫画なんかは一部を除き予定通り更新しているけど薄めた牛乳のような感じ  アビスは濃厚でドロドロの臭いチーズみたいなもんだねえ,2019/01/30 21:13:18
531,ID:1xj25c6Sa,黒笛おじさんはつくし卿曰く祈り手らしい,2019/01/30 22:44:53
532,ID:QXz9CUtCa,タマウガチの声優とおじさんが同じ人  って言ってた気がするが聞き間違いか,2019/01/30 22:54:09
533,ID:1/qNBZqhd,そう言ってたよ&#8252;&#65039;タマちゃんと黒笛おじさんの声は同じ人,2019/01/30 22:57:00
534,ID:dg5LLMb00,ナナチンカス,2019/01/30 23:12:03
535,ID:/qZ13AaVd,オフの日のボンドルドって言ってたね,2019/01/30 23:14:14
536,ID:1xj25c6Sa,わりと原作の範囲まで話突っ込んでた,2019/01/30 23:16:11
537,ID:FIQ3lQIj0,・ネリタンタンは近縁種なら他の層にもいるかもしれない  ・ベニクチナワはカサブタも硬い  ・イカのような生物はどうやって崖に産卵しているのかは未だ不明  ・タマウガチは草食だが、タマウガチに殺された生物の死体は藻の栄養になる  ・タマウガチに襲われていたおじさんはオフの日のボンドルド(祈手)  ・ナナチがミーティに見せていた鳥の人形、本当はあんな鳥はいない  ・マルルクの服はオーゼンさんがオーダーメイドで発注。頭のポーチの中身は仕事道具   とりあえずつくし卿が語っていた裏設定を今思い出せる範囲でまとめ  音響監督のファインプレーによって10歳の子からも質問受けられてて嬉しそうだった。,2019/01/30 23:19:53
538,ID:OQ6pCSGap,アニメ最終回ラストの電報船があがっていったオースの街は、探窟家以外の人達はみんな逃げて居なくなってるんだそうだ,2019/01/30 23:21:25
539,ID:u2RDyjw5d,レグがリコと混浴した時の「喉が乾く」というセリフは中学生の時のつくし卿の経験に基づいてるらしい,2019/01/30 23:21:27
540,ID:TO5BdD0i0,>>538  ・タマウガチに襲われていたおじさんはオフの日のボンドルド(祈手)  トコシエコウ生えるわ,2019/01/30 23:22:21
541,ID:/qZ13AaVd,ナナチの背中の毛は所謂たてがみって言ってた  ナナチのエクステはナナチ自身の毛じゃなくて他の獣の毛（これはつくし卿が言ってたんじゃなかったかも。忘れた）,2019/01/30 23:23:29
542,ID:FIQ3lQIj0,つくし卿の発言であってる  ナナチの髪はあんなに伸びるわけがないから違う生き物の毛なんでしょうねって言ってた,2019/01/30 23:27:58
543,ID:/qZ13AaVd,効果音の話が面白かった  従来使われている、漫画の記号的な効果音じゃなくて、  実際にその音を出してみて聞いたりして、再解釈して効果音を描いてるって言ってた,2019/01/30 23:30:04
544,ID:1xj25c6Sa,ナナチがミーティ背負って脱走するとき地面に付いてるのは上昇負荷による血便だってさ,2019/01/30 23:30:34
545,ID:7iOkuAqdK,ンボップは出したのか聞いたのか…？,2019/01/30 23:36:05
546,ID:vtSFyC8Z0,オフの日のボンドルドで草,2019/01/30 23:39:34
547,ID:eJzvYQnqa,>>133  風呂で濡れたり汚したりした本をブックオフに持っていくことを考える  シャワカンするやつってそういう根本的にどーかしてるやつなんだな,2019/01/30 23:40:38
548,ID:Wvm8Hu8L0,意外な既存キャラが実はボンボルだったとかいう展開の可能性が出てきた気がする,2019/01/30 23:43:52
549,ID:qLnEUoVB0,ボ卿はオフの日なかなか満喫してるな  タマちゃんに殺されかけてレグに助けられた上に言付け頼まれるってそうそうあることじゃねーだろ,2019/01/30 23:44:48
550,ID:m2QLvQgC0,マジかよ  こんなにガチの裏設定が出まくってたのか  そうと知ってりゃ行きたかったな・・・所用で無理だったけど   タマウガチの高すぎる殺意は、縄張り意識のほかに  ぬっ殺された人が、結局エサにされることからきてるのか  毒で全身腫れあがった藻類の苗床として・・・,2019/01/30 23:45:43
551,ID:eJzvYQnqa,>>178  んなああご,2019/01/30 23:47:23
552,ID:N5YxjgjJd,つくし卿を二人にしたら更新が二倍早くなると素人は思いがちだが、  結局のところ、何をしても許される身体が一つ手に入った事で、  なんやかんやあった後、最終的には二人は結婚してしまう宿命。,2019/01/30 23:49:10
553,ID:txAWXamb0,くぷも  なんて擬音つくし卿じゃないと出てこない,2019/01/30 23:52:05
554,ID:1xj25c6Sa,レグのライザとの回想は原作でそろそろ触れられる的なこと言ってた  あと山下Pが原作期待してますってつくし卿にエールという名のプレッシャーかけてた,2019/01/30 23:53:13
555,ID:j9OF/4jl0,いいね！,2019/01/30 23:58:17
556,ID:u2RDyjw5d,ペンキンの新bgmはやく聴きたいなぁ  どんな形で出るんだろ  総集編dvd特典なのか新劇dvd特典なのか新たにcd出るのか,2019/01/30 23:58:57
557,ID:oh2JMDugd,>>539  やはりか  そら誕生日で死ぬ病とか怖すぎるもんな,2019/01/31 0:01:22
558,ID:NbGW9LwK0,描いてない設定とかストーリーとか沢山あるんだろうな  全部見たい,2019/01/31 0:05:17
559,ID:DpyzZpmS0,つくし卿が2人いたら更新速度じゃなくて度し難さが二倍になりそうなんだよなぁ,2019/01/31 0:20:25
560,ID:CJEMXUpQ0,あの黒笛が祈手だとすると  ベルチェロ孤児院にことづてが伝わって無いのかも  はてさて,2019/01/31 0:30:34
561,ID:CJEMXUpQ0,>>560  わかる  更新ペースはそのままに描き込みが凄くなる感じする,2019/01/31 0:32:23
562,ID:TC2/LKGp0,>>561  ボンゾルゾル卿はそんなセコイことしない  むしろ後に続く子が出るのを期待するレベル,2019/01/31 1:13:37
563,ID:4KAk3S+o0,>>560  全て私ですよ,2019/01/31 1:21:36
564,ID:ZOapd+6l0,＞・ナナチがミーティに見せていた鳥の人形、本当はあんな鳥はいない  これ辛すぎひん……？,2019/01/31 1:44:46
565,ID:IH0gKcLf0,あのじいさんってボ卿だったのかよw,2019/01/31 1:47:26
566,ID:q8WPRjT/d,>>565  あれアニメだと鳥っぽくない声してるけどそもそも本当に鳥だったのか…？,2019/01/31 1:50:23
567,ID:FN+vLszd0,祈り手としていつでもボになれる状態だけど  タマちゃんの時は素の黒笛おじさんだったんだろうな  グェイラみたいに元の人格はちゃんとあるみたいだし,2019/01/31 1:55:25
568,ID:TgL/1Na70,祈手は全てボ卿,2019/01/31 1:56:52
569,ID:pKxtQA1Za,つまりバボさんもボ卿である可能性が  名前にもボの字入ってるし,2019/01/31 1:58:22
570,ID:x1fLr+vC0,オフのボ卿がいたからあんなにレグのことウキウキで待ってたんだな,2019/01/31 2:28:36
571,ID:9HPTg4Tr0,ハボさんがボ化したら念願の白笛なのでは,2019/01/31 2:35:46
572,ID:BqSnEn5Rp,前線基地の中探したらショタの祈手とかもいるだろ  出せよオラ,2019/01/31 2:56:51
573,ID:+h6RodRK0,おじさんは無尽槌拾った後お亡くなりになった人とは別だろうか  やはり4層もボの縄張りすぎる…,2019/01/31 3:16:02
574,ID:OjG1FFRmd,>>545  あれ磨り潰されてたミーティの傷が塞がりきらないうちに脱走したからミーティの血が落ちたものだと思っていたらナナチの血だったのか,2019/01/31 4:42:03
575,ID:IYp43kQJd,ボモードだけじゃなくて個々の祈手モードもっていうかオフ状態までも共有できるってことなの？  ボ本体じゃない一人が「休暇たのしい」ってなって帰ってきたら皆「たのしかった」ってなるの？  焼却された人やグェイラなんかの人格もボの中でまだ切替可能だったりするの？,2019/01/31 5:05:01
576,ID:IYp43kQJd,>>575  しかもただの血じゃなくて便だったのか…,2019/01/31 5:08:08
577,ID:BqSnEn5Rp,ワズキャン・ランチ  (イルミューイの赤子シチュー),2019/01/31 5:30:45
578,ID:OgQv5+/10,>>578  兎肉のシチューとかコラボカフェでやれそうだな,2019/01/31 6:45:07
579,ID:D7mBdPdD0,ランプの数だけ折手がいるわけだしな,2019/01/31 7:09:00
580,ID:bhIW7WfW0,星の羅針盤はまだ本性を現してないみたいだな  つくし卿がなんか言おうとしてたけど  山下プロデューサーにストップかけられたのでよくわからなかった  こないだ原作で出たのもちょろっと出しただけみたいな,2019/01/31 7:19:40
581,ID:tm36f7de0,なんでも言っちゃうからイベントに出すの危険だと角川の人に言われてたの思い出した,2019/01/31 7:23:37
582,ID:FN+vLszd0,あれだけ細部に裏設定作り込んでたら言いたくもなるだろうな  むしろそういうのだけで本作れそうだから出してくれ,2019/01/31 7:29:21
583,ID:mRXlCWz+0,完結したらぜひ設定資料集出して欲しいな,2019/01/31 7:34:43
