スレ数,ID,コメント,投稿時刻
350,ID:/o2qr4ly0,アイゼンメンゲル複合の話だね。現代医学ではアイゼンメジャー症候群ともいう   高度肺高血圧の持続で肺血管の線維化が生じた子供を、母親の背中にくっつけて、  機能しない子供の肺に代わり母親の肺を使用するってこと  BJは「ちゃんとした肺が移植できるようになったら」切り離すって言ってた。  でもちょっと落ち着いて考えればわかるけど、多分数ヶ月～年単位はそのままでいなきゃなのに、  子供が成長すれば当然体が合わなくなる。現実的な手術ではない。,2019/02/08 22:40:39
351,ID:FRijsb/X0,更新マアアアア,2019/02/08 23:40:14
352,ID:6HorviH90,2月30日くらいには更新くるやろ,2019/02/08 23:50:19
353,ID:+A+aGIxG0,メイニャの耳?あたりの点々みたいなのって力場を読む器官なのかな  それともただの模様?,2019/02/09 0:15:19
354,ID:Q0Bdn3kW0,内臓の摘出は現実でも臓器移植とかあるから理解出来るけど  脊髄を傷付けずにそっくり摘出する事なんて出来んの,2019/02/09 0:20:59
355,ID:6iflDRdq0,前の回のラジオ聴いてないのに次のラジオきちゃった……  1週間でくると思わないじゃん……,2019/02/09 0:33:43
356,ID:gpEz48TV0,カートリッジ内で臓器が元の造形を留めて生きてるとか無理だし。  謎の技術でサナギのようにてろてろになってるとか。,2019/02/09 0:59:54
357,ID:mxteKHCs0,遺物混入やろなぁ,2019/02/09 1:17:39
358,ID:AVFsNLFc0,プルシュカのコブクロ刺しをポン酢とあさつきで頂きたいですね,2019/02/09 1:34:44
359,ID:VBjUwKUFa,破棄破棄ゆってたけど本当に捨てちゃったのかな  もったいないってレベルじゃねーぞ,2019/02/09 2:13:03
360,ID:+abK1YN20,もったいないし遺物の実験に使ったりリサイクルする研究とかに使われてそう,2019/02/09 2:14:54
361,ID:fKgCBHH00,>>360  前につくし卿のサイン会行った時に同じ質問したらもったいないですよねとのありがたい返答を頂いた,2019/02/09 2:17:35
362,ID:j33NEbdQ0,ラジオ聴いたらリコ、レグ、ナナチの中の人達がつくし卿に「焼肉食べたい（=奢って）」と言っててワラタ   つくし卿も女の子にたかられる身分になったんだんなあ,2019/02/09 5:31:37
363,ID:9qzU6GD/a,つくし卿と焼肉とかドシガタいもの食べられそう,2019/02/09 5:45:49
364,ID:sWRYOtJ40,あか…,2019/02/09 5:49:09
365,ID:LGSCbi1h0,声優さんに好きなセリフ言わせ放題やんけ。  つくし卿報われてるなぁ。最初の頃は打ち切りやもとかだったのに、やっぱナナチの偉大さよ,2019/02/09 7:18:39
366,ID:xpHJC0kvd,内臓系ばっか食べてそう,2019/02/09 7:29:05
367,ID:mABRSdwR0,牛の睾丸包み焼き,2019/02/09 7:35:21
368,ID:/1aV1nXV0,>>364  ホーデンでポチれ,2019/02/09 8:15:08
369,ID:IYwFasUU0,ああやっぱり焼肉好きなんだ,2019/02/09 8:30:51
370,ID:43Aa8D+D0,一夜でいいからマルルクとハニースクしたい,2019/02/09 8:55:20
371,ID:noET07T3r,このスレ単語がだんだん悠遠語に置き換わっていって、最後には日本語が一切使われない暗号スレに成れ果ててそう,2019/02/09 9:33:50
372,ID:m4Cfu6mF0,悠遠語覚えなきゃ…,2019/02/09 9:38:48
373,ID:V6QHKohep,ﾄﾞｼｶﾞﾀ,2019/02/09 9:50:49
374,ID:0SG+MZQz0,コンぼす！ミミウ？インデブ、  ハディマエー！マェンまでぃも  ケフぃり マジャすま  メッつォコリじゃす…  コブエイギィツゴッシュソス、  ラホッス、ファモ！,2019/02/09 10:48:35
375,ID:bmJJ7fne0,なんとかほんでいっそす,2019/02/09 10:58:31
376,ID:+8YRzl6nd,ラホッチュソスマルルク,2019/02/09 10:58:52
377,ID:t75WCuB+0,フォかぬポゥ,2019/02/09 10:59:27
378,ID:0SG+MZQz0,インデヴンガム、リェゾーチ…,2019/02/09 11:01:13
379,ID:AeqDQvAX0,んガンガまでぃも・・・,2019/02/09 11:04:23
380,ID:Y6fDMIpA0,いぇんめぇ,2019/02/09 11:08:09
381,ID:EiAxWsoD0,ハディマエ、マルルクイルぶるラホッス,2019/02/09 11:12:37
382,ID:t06spdvS0,FF外からミミウするゾ～,2019/02/09 11:18:47
383,ID:lYqw/jBBd,>>226  読んだ瞬間股間がひゅおっ！ってなったYO！,2019/02/09 11:32:52
384,ID:U97MNV4C0,まああああああああ！（錯乱）,2019/02/09 11:39:21
385,ID:IYwFasUU0,翻訳遺物くれ,2019/02/09 11:50:51
386,ID:Y6fDMIpA0,どこでもナナチちゃん,2019/02/09 12:09:04
387,ID:OTL6JQLy0,マルルクのふぁっふホンでいっそす,2019/02/09 12:10:02
388,ID:6iflDRdq0,ポリヨーンさんが石削りながら絶頂してヴエコさんにドン引きされるのって何話だっけ？,2019/02/09 12:23:27
389,ID:U97MNV4C0,>>389  ハローアビス 46、7巻収録,2019/02/09 12:29:48
390,ID:6iflDRdq0,>>390  サンクス  単行本にすでに収録されてる分だったか  道理で公開分探しても見つからないわけだわ,2019/02/09 12:31:49
391,ID:QLWME5Isa,一連のドシガタ展開の中でもファプタが生まれる事がクライマックスかな  ファプタが姫と呼ばれているからワズキャン達が奉った存在になったんだろうけど  それならヴエコが寝込んでいる間にワズキャンが種付けしたとかさらなるドシガタになるのか…,2019/02/09 12:52:59
392,ID:IZPJERPla,ふと思ったけどファプタがイルミューイの子であの姿で生まれてたら成れ果てというか新種のアビスの生き物だよな  成れ果て達が姫と崇めてるから成れ果ての姫って言い方は全然おかしくないけど,2019/02/09 13:16:45
393,ID:QHlQRRrRd,果てサーの姫,2019/02/09 13:16:48
394,ID:l2hbEEKAM,サークルクラッシャーだしなw,2019/02/09 13:29:09
395,ID:WA4B+vvB0,コウモンまああああああああああああああああああああああ？,2019/02/09 13:47:06
396,ID:LYwqQpvEr,悠遠語ってやっぱひらがなとカタカナきっちり使い分けないとダメなのか？,2019/02/09 13:50:22
397,ID:5IpKOE6ca,ゼロの仮面に縦線が入ってちょっとボ仮面っぽくなった,2019/02/09 13:55:24
398,ID:WA4B+vvB0,【メイドインアビス】ナナチはんなぁ～かわいい　6ムチ  https://matsuri.5ch.net/test/read.cgi/anichara2/1549635907/   （θωθ）んなぁオイラ６ムチじゃねぇーよナナチだよ…,2019/02/09 13:56:12
399,ID:U97MNV4C0,誤爆乙,2019/02/09 13:59:38
400,ID:JEAElqubd,悠遠語変換サイトとかありそう  なかったら作る,2019/02/09 14:15:59
401,ID:5IpKOE6ca,海外版で悠遠語がどんな感じか気になる,2019/02/09 15:04:30
402,ID:y7qUSp/t0,明日まあああ,2019/02/09 16:20:50
403,ID:29sXzwmx0,ない！（迫真）,2019/02/09 16:29:17
404,ID:sWRYOtJ40,おや  配信が止まってますね  おめでとうつくし卿…  ついに成し遂げたんですね   っつーことかな？  2/10はないと主張してきた俺は嘘つきになってしまうのかも,2019/02/09 17:05:38
405,ID:+abK1YN20,2/10はないし2月中もないぞ,2019/02/09 17:17:05
406,ID:0SG+MZQz0,きっとアビスの深層(つくし卿のいる)百何十層だっけ  では、時間の進みが違うからきっと出来きてるさ！,2019/02/09 17:23:50
407,ID:fKgCBHH00,週をまたぐ更新は不都合が生じるから10日はなさそう,2019/02/09 17:29:24
408,ID:6SCWfUik0,諦めるのはまだはやい  もうここはアビスだもの,2019/02/09 17:35:14
409,ID:QHlQRRrRd,ここももう164層なんだしそのうちつくし卿がいる深層に追いつくでしょ,2019/02/09 17:44:03
410,ID:TACCkk2ca,つくし卿の深度ってゼロからこの作品考え出す境地やぞ,2019/02/09 18:15:05
411,ID:lcZRcJ5tM,つくし卿だって先に進んでるんだから追いつけるかどうかは分からんぞ,2019/02/09 18:15:22
412,ID:V6QHKohep,お前らラストダイブ済みかよ,2019/02/09 18:22:11
413,ID:+A+aGIxG0,この漫画を手に取って気に入るってある意味人生のラストダイブなのでは,2019/02/09 18:35:51
414,ID:grPWJjQta,三巻まではまだラストダイブレベルじゃないな,2019/02/09 18:50:03
415,ID:p3wzdfFs0,島におちる雨はどこに消えてんの？って感じだよね  アビスとかすぐ水没するでしょ,2019/02/09 19:01:40
416,ID:grPWJjQta,あの大きさの穴が水没するわけ無いだろ,2019/02/09 19:06:00
417,ID:Y6fDMIpA0,わかんね？力場だよ,2019/02/09 19:06:59
418,ID:9JHkWV+dx,164層まで来て数多のドシガタ生物（性癖）と出逢ったが、まだ絶望レベルの超級度し難にはお目にかかってないな,2019/02/09 19:08:12
419,ID:p3wzdfFs0,>>417  何千年も穴は存在してるんだよｗ,2019/02/09 19:11:01
420,ID:p3wzdfFs0,地下水がない世界なんだよねここ  海の下なんだからそれどころじゃないわけだが,2019/02/09 19:11:42
421,ID:0PiJk0Bmd,オーゼンさんの数千年存在してる穴,2019/02/09 19:14:39
422,ID:QHlQRRrRd,穴の中に川も海もあって未だに底も見えてないのに何言ってんだ,2019/02/09 19:18:18
423,ID:Fqij+zr6a,まーたしょうもない難癖つけるのが価値の成れ果てか(呆れ)  それ作品の本筋と何か関係あんの？w,2019/02/09 19:21:40
424,ID:OU+xmY4O0,漫画自体読んでないんだろ,2019/02/09 19:22:46
425,ID:kjxcMwfq0,水嵩が増さない呪い,2019/02/09 19:23:06
426,ID:+A+aGIxG0,そもそも水没するには底(あれば)が水の溜まるような常識的な状態じゃないと…  気になってしょうがねえ!　黎明卿名義でラストダイブ届け出してくる,2019/02/09 19:24:47
427,ID:EV/mjEmpd,現実の大穴であるサリサリニャーマも底あるけど別に水溜まらないしな  地下水脈が作った穴だから水溜まるわけないけど,2019/02/09 19:37:01
428,ID:/ZOcESn00,ヒロインを火事の中に助けになんか行ったら酸欠になるでしょ！酸欠！酸欠です！！  ↓  女1人助けられんなら酸欠で死ね！コラを思い出した,2019/02/09 19:43:14
429,ID:0SG+MZQz0,映画サンクタムの舞台になった奴だっけ？  アレも広大な地下水脈に流れ込んでいって  水没してすぐに引くだっけかね,2019/02/09 19:43:35
430,ID:IYwFasUU0,水没しないということは  巨大空間があるんだよ,2019/02/09 19:51:04
431,ID:0SG+MZQz0,第七層の「光の輪」ってのが、ワームホール  とか、事象の地平線になっていて、潜れば  潜る程に時間の進みが遅くなってオースの  2000年が1年だったり1カ月だったりするのでは？  (インターステラー的な),2019/02/09 20:10:29
432,ID:DdqwkhAap,海水流し込んでアビス埋めるとか楽しそうでやってみたい気持ちはわかる,2019/02/09 20:19:26
433,ID:N3f/FwNt0,>>402  台湾版だと音に字をそのまま当ててる  https://i.imgur.com/a87UfEB.jpg   英語版がどうなるか気になるけど6巻が出るのはまだ先だな,2019/02/09 20:24:55
434,ID:eig7sVnhd,https://i.imgur.com/b802sHZ.jpg   この島の窪みも三千年以上前にできたらしい,2019/02/09 20:27:00
435,ID:MWTUIS2F0,奈落の底が止まってるに等しいくらい時間の流れが遅かったら  踏破を成し遂げた、百戦錬磨、伝説に名を残す歴代白笛達が同時刻に一堂に会す事になる  これは燃える展開,2019/02/09 20:28:56
436,ID:v1UgOrLC0,大須島,2019/02/09 20:29:12
437,ID:eig7sVnhd,ミスった三千年は盛りすぎ　300じゃん,2019/02/09 20:32:18
438,ID:5g1chG+Ca,>>435  アビスのモデルだったりしないのか？,2019/02/09 20:41:36
439,ID:wV1HhWt7K,>>433  お前それやって『縮小する時空間異常』みたいな結果になったらどないすんねんｗ  過去の改竄だから観測出来ないけど,2019/02/09 20:41:59
440,ID:0SG+MZQz0,>>435  ＞この島の窪みも三千年以上前にできたらしい   青ケ島だっけ？100人だか200人しか村民いない  島だよね。一度は訪れてみたい所。火口が深け  ればまんまオースやな～,2019/02/09 20:58:37
441,ID:ErL0ztOx0,阿蘇山のカルデラの街ってなんかロマン,2019/02/09 21:01:06
442,ID:gpEz48TV0,「アップァアアン」って、「ダメ」って意味？,2019/02/09 22:13:26
443,ID:vZUWoq4U0,>>442  カステラの街ってマロン　に見えた,2019/02/09 22:16:56
444,ID:zT7MfZ/30,>>432  インターステラー的には底にたどり着いたレグが  昔のレグに干渉して、今まで記憶のフラッシュバックだと思われた声や映像は  実は未来のレグからのメッセージだったり,2019/02/09 22:35:46
445,ID:m4Cfu6mF0,>>435  モデルやろこれ すげー,2019/02/09 22:45:40
446,ID:p3wzdfFs0,>>441  火口が深ければ海面まで水没してるから風景は違うな,2019/02/09 23:34:43
447,ID:/ZOcESn00,彼は両親を水没で亡くしたのだろうか,2019/02/09 23:35:52
448,ID:Q/F873bS0,>>251  8つのプルシュカのいし,2019/02/09 23:42:36
449,ID:zT7MfZ/30,自然現象で言ったら大穴ができるといったら  火山で吹き飛ぶか地下水の浸食で底が抜けて崩れるかしかないかな  (隕石落下は横に広がる方がでかいので除外)   アビスは深いから吹き飛ぶか系かな  ここで予想  アビスは地底人が作ったレグ的なのがウルトラ巨大火葬砲を地上に打ち上げたor  古代人が作ったレグ的なのがウルトラ巨大火葬砲を下にぶちこんだ,2019/02/09 23:55:04
450,ID:rMFNRj600,2月中に更新あったら良いな～とは思うが流石にキツいか、楽しく慣れ果ててよう  ワズキャンってなんとなく宗教的な迫害受けてたイメージある...一コマで良いからワズキャンベラフの幼少期拝めんかな...喫ベラフ...,2019/02/10 0:01:11
451,ID:CkHWmEw2p,凄く悲しそうな目で泣いてたんだろうねワズキャンちゃん,2019/02/10 0:03:01
452,ID:g5iSmyiB0,>>449  預けておかないと消滅するやつだそれ！,2019/02/10 0:03:20
453,ID:rMFNRj600,一度ハクを失う悲しみを知っちゃあ...てのも納得するけどやっぱり自分の偽物がナナチの足枷になってるって本物のミーティの魂複雑な気分だろな......  「そす」は敬語(?)に訳されてる慣れ果て語によく出てくるから地上での「です、ます」にかかってると推測できる。故にファプタは敬語系お嬢様である。(L.E.D.),2019/02/10 0:06:06
454,ID:YMbZvik20,ショタワズキャンの迫害時代とか描かせたらつくし卿が暴走してぬるぬるになって読者全員成れ果てかねないけどそれでもいいのか,2019/02/10 0:17:11
455,ID:noVwCa4Ia,ネタ…じゃないよな？LEDは電球だ  証明完了はQEDな   ふと思ったがリコも太陽玉抱いて寝るぐらいしてそうだし多少の身体の変化は起こしてそうだなって,2019/02/10 0:18:26
456,ID:oj9xXM+k0,ワズキャンやボ卿にも幼少時代があったんだよな…,2019/02/10 0:21:30
457,ID:clxxW6aU0,さて10日がやってまいりました（迫真）,2019/02/10 0:36:16
458,ID:kCJH4BUl0,残念  9日の24時台です  更新には24時間を七回ほどなるべく耐えてくださいね,2019/02/10 0:40:14
459,ID:kCJH4BUl0,ってミスったわ,2019/02/10 0:42:04
460,ID:CkHWmEw2p,イェンメェ,2019/02/10 1:13:16
461,ID:jjl1IDdR0,ナット(竹書房)「分かれよ、なんで今更50話のツイートしてるのか、51話の更新は無いんだよ」   WEBコミックガンマ公式@竹書房  @webcomicgamma  21分21分前  その他  【メイドインアビス】最新50話配信中!  苦境に陥ったガンジャ隊のもとに、謎の遺物がもたらされる。  『欲望の揺籃』といわれる、その遺物の力とは…?  #竹書房 #WEBコミックガンマ #つくしあきひと  https://twitter.com/webcomicgamma/status/1094262610688536578  https://twitter.com/5chan_nel (5ch newer account),2019/02/10 1:15:30
462,ID:c5lWZ5bZ0,んなぁ！今日更新じゃん！,2019/02/10 1:20:04
463,ID:HyFeNM/Vp,>>443  「きたねえ手で触るんじゃねえビチグソが」っていう意味だよ,2019/02/10 1:40:18
464,ID:KnnuPUSlr,やったー！更新だー！,2019/02/10 2:26:44
465,ID:lSDZbUKH0,>>464  草,2019/02/10 3:18:03
466,ID:+cioZamK0,睾丸を見たあとなのですごく辛いものが食べたい  なんでただのみそ汁でもあんなに美味しそうなんだろう,2019/02/10 6:26:14
467,ID:w1nAwNj+0,更新は2月30日ですよ、慌てないで   ところで竹書房は地上60日以上前に禁域に指定されている,2019/02/10 7:03:40
468,ID:ayO1DH9jp,2000年ごとにリセットしてるから、地表は現代技術より少し遅れたくらいの文明で止まってるのか  そして穴には超技術の遺跡だらけ  たとえば姫乳房とか,2019/02/10 8:37:43
469,ID:TffZ5jqZp,ワンフェスで遺物拾ってくる,2019/02/10 8:40:04
470,ID:2nTvFJIRa,なんか最近10日、20日きても  どうせ来ないんだろうと思って期待しなくなった,2019/02/10 9:06:52
471,ID:FsjLGvvV0,気長に待つよ  作者に望むことは  最後まで書いてくれることだけ,2019/02/10 9:52:34
472,ID:Xbyt9Al30,>>471  1/30は、期待したんだけどねぇ…。,2019/02/10 9:59:41
473,ID:pHwAi1zId,年始&劇場版イベント&インフルのてんやわんやでなぜ来ると,2019/02/10 10:05:24
474,ID:KnnuPUSlr,>>472  お前ベルセルクの作者にも同じ事言えんの？,2019/02/10 10:16:32
475,ID:eDA85cob0,アビスオフは青ヶ島で決定か…,2019/02/10 10:22:47
476,ID:uTXY8xKG0,ベルセルクとかと比べれば、ここ近年のFSSは恵まれてるな  連載が年単位で継続している上に、単行本表紙描くのに休載無し、  その上昨日は副読本（クロスジャマー）の発売だｗ   まあ9年休載はそれでもデカいんだけどなｗ,2019/02/10 10:36:39
477,ID:4Jh3VSHJ0,過去のまだここまで話題になってなかった時期だって年末年始挟むと2か月とか更新あいてたから  今年忙しいのに年末に更新かけてくれたのは意外だった  古参からするとこの時期2月末更新くらいで通常ですよ   余談だけど「気長に待つよ･･･」系のレスも更新期待の裏返しなわけで「更新まだか早よ」と同列なのではないかと思った,2019/02/10 10:40:40
478,ID:AeMS2lPN0,まあ4月末頃には来るだろう,2019/02/10 10:41:27
479,ID:rtcAbs1od,俺が好きになる漫画がどれもこれも連載が遅くて辛い,2019/02/10 11:11:32
480,ID:FsjLGvvV0,ベルセルクは知らんが  ガラスの仮面なら知ってる,2019/02/10 11:20:31
481,ID:KJpH7iY80,Xっていう漫画があってぇ･･･,2019/02/10 11:31:49
482,ID:nQBkwDsy0,サイトを見に行くまでは更新されたか更新されていないかは未確定…これがシュレディンガーのナナチ？,2019/02/10 11:39:53
483,ID:YnqxQt1w0,10年新刊が出なかったFSSの話する？,2019/02/10 11:40:43
484,ID:O/kv8lc10,ミーティのころして！がこうしんして！になってるコラ画像好き,2019/02/10 12:15:07
485,ID:c9A3+nF9d,全然関係ないけどマルルクによる目覚めとこのスレで出てくる広告がなぜか成人向けBL漫画ばかり表示されるんで  エロ漫画買いに行ったらいつのまにかショタ女装本を買っていた(表紙がエロい女装して勃起してる高校生)  そして昨日母親に「またいろいろな漫画買ってきてぇ(飽きれ)」と言われる  よく見たら枕元の本の山の一番上がそれだった  人生オワタ＼(^o^)／,2019/02/10 12:36:40
486,ID:eDA85cob0,>>480  連載が死んだ作品というか作者が死んだ作品も数知れず…,2019/02/10 12:43:27
487,ID:9dCycc3mM,バチバチ…,2019/02/10 13:11:40
488,ID:FsjLGvvV0,まだお若いからその心配はしてない  むしろ自粛,2019/02/10 13:32:39
489,ID:7/ipFfM5d,つくし卿の心配より自分の心配してろ,2019/02/10 13:38:06
490,ID:c5lWZ5bZ0,メイアビ完結までは死ねない,2019/02/10 13:39:56
491,ID:Jca7nvxm0,プロなら月一ぐらいは更新しろよ   リーマンでも自営業者でも学生でも  締め切りや納期ないと仕事や勉強せんだろ   クリエーターだって同じだ   クリエーターが期限なく自由に時間かけられる環境であれば  よりいい作品が出来るなんて幻想だよ   週刊誌漫画家は月刊誌漫画家よりレベル低いか？  違うだろ   本作品に限らんが、遅筆なんて自慢にも個性にも何にもならん  編集はガンガン尻叩け！ファンもプレッシャーかけろ！,2019/02/10 13:45:49
492,ID:SZGI65VUa,つくし卿は深層で描いてるから地上時間では遅く感じても実際は超速筆だよ,2019/02/10 13:47:48
493,ID:eDA85cob0,別につくし卿にプロットを上げてほしいわけではない。  つくし卿が満足してかけた「作品」を見たいだけだ。  Creatorは常にアイデアではなく作品を魅せることを価値としているのだろう？  我々はつくし卿にCreatorであってほしいのだ。  つくし卿にPlotterなってほしいわけではないのだ。,2019/02/10 13:52:13
494,ID:c9A3+nF9d,>>492  まあまあ  俺らタダで見てるんだから月刊誌よりかは大目に見るわ  それにつくし卿がさぼってないのは生で知ってる,2019/02/10 13:54:28
495,ID:0dYo5ETl0,>>492  商業として本を刊行してるわけではないからね  編集部としては描いてもらってるんだから強く言えるわけないだろ   それに締め切りに追われて打ち切りとかグダグダになった作品もたくさんあるわけで・・・アビスはそうなって欲しくないな  そうなるくらいならこのスレでなれ果てることを選ぶわ,2019/02/10 13:58:53
496,ID:c0jnP9NS0,サイン会行ったり生放送見てた人ならよくわかると思うけどつくし卿は描くの自体はめっちゃ速い,2019/02/10 13:59:40
497,ID:FsjLGvvV0,Webで見たのに  単行本も買ってしまう  稀有な例,2019/02/10 14:03:06
498,ID:c9A3+nF9d,>>497  マガジンがyoutubeで投稿してた作家の作画映像の2倍速くらいの速さで描いててびびった覚えある,2019/02/10 14:24:10
499,ID:kt5bvAF60,>>492  害悪ファンすぎる  やめてくれ,2019/02/10 14:29:25
500,ID:YnqxQt1w0,こういう奴は上に立っちゃいけないタイプ  下働きのまま一生を終えて欲しい,2019/02/10 14:34:16
501,ID:OcsgM6ay0,締め切りに追われてクオリティ下がるくらいならエタるほうがいい  いいものじゃなれば安定ハイペースで生産されても困る,2019/02/10 14:36:14
502,ID:qh5/PmhQa,口開けて待ってるだけの分際で何様だよ...,2019/02/10 14:36:36
503,ID:jjl1IDdR0,人間性の喪失もしくは死にいたる,2019/02/10 15:02:56
504,ID:7sntiNJPa,単行本のカバー下への憧れは止められねぇんだ,2019/02/10 15:04:51
505,ID:clxxW6aU0,カバー下こそ本編（錯乱）,2019/02/10 15:07:07
506,ID:Jca7nvxm0,やはり批判のほうがおおいな。いくつか返信してみる   >>496  確かに完全商業じゃないし、webで無料でみれるんだから、ってのは反論として合理的  でも月に1回ぐらいは更新してもいいじゃないか   ちなみに単行本も買っとるぞ   金払ってんだから早くしろっていう当然の権利がある、という意見は下品だというのは  認めるところだが、逆に無料だから、いつまでも更新遅くてもいいというのもクリエータ  側の甘えだと思う   >>501  別に10日ごと更新しろと言ってるわけじゃないぞ、月一更新ぐらいはそれほど無茶な  要求とは思えん   お前さんの勤めている会社には業務ごとのデットラインはないのか？  学生さんか？課題にも締め切りはあるだろ   逆になんでもいいよいいよの人間こそ上に立っちゃいかんだろう、組織がつぶれるぞ   >>501  「締め切りに追われてクオリティが下がる」ってのが前提としておかしい   皆自分の仕事や学業に置き換えてどうよ？締め切りなけりゃ腰上がらないん  じゃないの？   適度なプレッシャーがむしろいい仕事を生むんだよ   10日ごと更新しろと言っているわけじゃないんだから、,2019/02/10 15:22:50
507,ID:Jca7nvxm0,もう一つ   >>503  こういう意見は逆に供給者側の傲慢だろう   プロ野球選手が下手打って観客席からヤジられて   「文句あるなら代わりにお前がやってみろよ！」   というのと同じレベル,2019/02/10 15:24:37
508,ID:c5lWZ5bZ0,不定期更新で原稿料とかどうなってるのかきになる,2019/02/10 15:25:46
509,ID:aG6oufRk0,凄い早口で言ってそうw,2019/02/10 15:28:38
510,ID:c5lWZ5bZ0,>>503はつくしあきひと先生だった……？,2019/02/10 15:29:46
511,ID:lWLVE5r+0,気持ちはわかるが、つい数週間前までインフルになるわ今アニメとか出張多いわで忙しいだと思われる  アニメや映画の監修もしっかりやってるっぽいし  それに更新早いときは早かったりするし,2019/02/10 15:30:26
512,ID:jjl1IDdR0,アニメってまだ3巻までしか消化してないんよね  2期でプルシュカがプル石になるとこまでだと少ないし  6層は原作でも回想中で切りがわるい  アニオリ挟んで6層に向かうとこで終わるか、  アニメ先行で7層降りるか、というと前者だろうな・・・,2019/02/10 15:39:33
513,ID:c0jnP9NS0,>>513  次の映画でラストダイブ直前までやるんじゃないの,2019/02/10 15:44:11
514,ID:fDPobOQ9d,作者の姿勢が気にくわないならファンやめりゃいいじゃん  ここで偉そうにまくしたてて誰の得になるの？,2019/02/10 15:44:45
515,ID:clxxW6aU0,>>514  4巻が1/3弱程度・・・終わってる。  4巻の残りと5巻を、90～120分程度の新劇場版でやるのは全然可能だろ  新作がテレビシリーズじゃなくて劇場版って話は確定なのでよろしく,2019/02/10 15:48:12
516,ID:fF5m3yKwx,大口開けて待ってるだけで物語が届く   アビスの大穴は大口開けて待ってるだけで人間たちの物語がいろいろ巻き起こる   俺たちはアビスだった！？,2019/02/10 15:55:55
517,ID:nTiprlq50,＃５１？＃５１は？    まぁあああああああああ,2019/02/10 15:56:55
518,ID:P0cmdtEcd,>>507  言いたいことは分かるけどな、このスレはあくまでもメイドインアビスという作品を愛するスレなんだ   雇主と作者の関係が今のままでも成り立ってるのなら、俺ら外野がとやかく言うことでも無かろう。   これ以上は正直スレチになりそうだからやめて欲しいな。,2019/02/10 16:12:27
519,ID:NWp/YsGj0,急いで作るとクオリティ下がるのは間違いない  ナナチから入ったクチだけど忙しくなったアニメ化辺りから漫画らしい手抜きが増えたのは間違いないかなぁ  よく言えば漫画を描くのが上手くなった,2019/02/10 16:20:37
520,ID:t+Aco+qPp,面白いな  俺たちを供給側だと思ってるのか,2019/02/10 16:20:57
521,ID:uq+m6TNSd,こういう勘違いしてるバカってどこにでもいるよな,2019/02/10 16:24:55
522,ID:Ns4dL/ht0,ハンターハンターに比べたら遥かにましなんだからガタガタ言うな,2019/02/10 16:25:53
523,ID:lWLVE5r+0,>>514  おそらく5層まるごとやるだろうね,2019/02/10 16:26:09
524,ID:7/ipFfM5d,別に次回一年後ってほどでもないし遅くても3ヶ月くらいだし遊んでる訳じゃないし  早く読みたいけどつくし卿の満足がいった作品を読みたいので待つ,2019/02/10 16:34:04
525,ID:PNilx3pI0,更新来たぞ,2019/02/10 16:44:01
526,ID:P12XU1iZ0,>>526  ↓↑,2019/02/10 16:46:08
527,ID:Jca7nvxm0,>>526  ホントだ！知らせてくれてどうもありがとう！   皆様、お騒がせしてすみません  つくし卿も急いでいただいて恐縮です,2019/02/10 16:50:37
528,ID:1dHeLdmp0,1話毎の中身が濃すぎるのに悶々と一ヶ月以上待って過ごすのは本当に辛いし確かになれ果ててしまうけど  納得行く形で最新話の更新して頂けるならいつまでも待てる  ただ…出来たら原稿の合間にまとまった設定集出してほしいなぁとか欲もあるが,2019/02/10 16:53:04
529,ID:0z+Bgj5ta,コウシンガタリどもが騒いでいる,2019/02/10 16:56:18
530,ID:clxxW6aU0,三層の上昇負荷かな,2019/02/10 16:58:47
531,ID:cGkDUVDh0,今日のアップデートはなしか・・・また１０日間がつらい・・,2019/02/10 17:03:05
532,ID:t+Aco+qPp,2月は30日が無いのもミソ,2019/02/10 17:17:38
533,ID:oj9xXM+k0,変に月1更新です！ってされて何回も休載→来月まで待てされるよりはマシかな  隔週とかになって1回で5ページとかにされても困るし  ただ次の更新予定は知りたい,2019/02/10 17:24:25
534,ID:iT8LqKww0,更新があろうとなかろうと話の続きが気になることに変わりはないのですよ,2019/02/10 17:38:04
535,ID:WavgdVw30,スレチで済まないがヒャッカちゃんってどこで展開してるの？  ガレージキットを買ったけど絵を参考に塗ろうにも手本の絵がどこにあるやら分からんのだが,2019/02/10 17:47:03
536,ID:tgaXmEEca,三月まで更新はないよ？,2019/02/10 17:54:59
537,ID:KJpH7iY80,つくし卿のpixiv見るといいよ,2019/02/10 18:17:02
538,ID:3i5EWQ010,>>492  ウェブ漫画で月一で更新してる漫画家なんて寧ろ希  年一回ぐらいしか更新してないのにサイトトップに君臨してる漫画とかあるからな,2019/02/10 18:19:39
539,ID:noVwCa4I0,コンスタントに連載させる負担もあるし  いまの作家さんで締め切り守れる人ほとんどおらへんのや  だからわりかし自由になるウェブ系に置いとくのが作家にも出版社にもメリットなんや,2019/02/10 18:25:28
540,ID:wezMVGaH0,映画は頑張って祭壇に向かってくとこで締めて欲しいわ。ビビビ魚は食べるシーンは絶対入れて欲しい。  レグの4巻の殲滅卿回想で悲しんでる暇は無いぞって言ってたが、レグが何を悲しんでたのか気になる  先導卿とかまだまだ美味しいネタがあるんだから早く続きが読みたいのだが,2019/02/10 18:34:52
