スレ数,ID,コメント,投稿時刻
321,ID:xxvqzMei0,まだ出てない白笛普通に死んでるかもって話、アビスだとどれくらいから劇的な死なんだろうな  リコさんがたまちゃんに穿たれた時、そのまま死んでてもアビスじゃ普通のことなんだろうし,2018/10/14 0:27:05
322,ID:YUXXvCma0,レグ「俺は悪くねぇ！」,2018/10/14 0:49:34
323,ID:wnywnQld0,>>320  あの花オンラインって言うゲームがありましてね…ググれば出てくるけど、公式は馬鹿だと思う,2018/10/14 0:53:29
324,ID:YYxTZtBc0,クソ花とかアンダーテイルじゃあるまいし,2018/10/14 1:05:32
325,ID:9DTkScyba,>>294  あれ作者そんな歳だったんだ。68かｗｗｗ  元成年方面の人で50オーバーでメジャーデビューとは凄い,2018/10/14 2:23:03
326,ID:IdrqjQ4l0,リコって頭皮から醸し出す臭くて甘い匂いがするんだろうな,2018/10/14 2:52:04
327,ID:aEdx9p3q0,パンプキンの作者さん結構年行ってたんだな　まだ30代ぐらいかと思ってた  内容も古い感じが全然しないし,2018/10/14 2:57:25
328,ID:m4YVXKy1a,あの尻が汚い成れ果ての正式名称を  僕たちはまだ知らない,2018/10/14 3:31:37
329,ID:A9/3E0Ew0,あの尻,2018/10/14 3:55:32
330,ID:Rn0UAXgla,>>329  トーカさんやろ,2018/10/14 4:52:19
331,ID:NUjkoJxV0,マ？,2018/10/14 6:33:33
332,ID:UtOHIJM4a,まああああああああ,2018/10/14 7:21:28
333,ID:tIYUYs520,パンシザの作者そんな歳だったのマジかよ…  絵も内容も全然古臭くないのに,2018/10/14 7:52:22
334,ID:KwL5rZk00,イルぶるの言葉が原住民語ということは  原住民がたくさん降りてきて加わったということなのか  2000年問題からの逃げ場を探して原住民が大挙して降りてきたのか  イルミューイを追い出した原住民たちを恨んでるから  ガンジャだけでなく村ごと根絶やしにしたいのか  まああは原住民の子供か,2018/10/14 8:02:29
335,ID:mLsq1BS4M,父母さんだったらリコさん無視してメイニャ愛でてるの度し難いな,2018/10/14 8:25:50
336,ID:mLsq1BS4M,トーカさんな  最近のスマホは親切すぎて逆に困るよね,2018/10/14 8:26:37
337,ID:/827JOxSa,意味深な変換w   しかしながら、トーカが父というのは錯覚というか罠かもしれない  ライザが女装趣味の♂でトーカが♀だった可能性も微粒子(ry,2018/10/14 8:36:33
338,ID:lh/Ocz8m0,逆転夫婦とかどこのファミリーコンポだよ,2018/10/14 9:13:35
339,ID:XFTen15P0,壺ミーティ  https://i.imgur.com/aV8D1Kj.jpg,2018/10/14 9:34:38
340,ID:a07yAOof0,>>294  誤った情報だとブログで作者言ってるで  http://dyp.seesaa.net,2018/10/14 9:45:32
341,ID:gvzN4RvQ0,>>340  (|)可愛いですね,2018/10/14 11:00:33
342,ID:lh/Ocz8m0,>>341  ほんとやサンクス  ググる先生も間違いあるんやな,2018/10/14 11:20:32
343,ID:Y+CT8xRIa,>>340  喫ミーティしたい,2018/10/14 11:28:35
344,ID:aEdx9p3q0,>>341  ほんまやん  流石に68はないよなと思ったけど,2018/10/14 11:29:41
345,ID:oInr3s3md,ライザの白笛てやっぱりトーカなんだろうな,2018/10/14 12:06:39
346,ID:j7IjY+6fM,>>346  >>3,2018/10/14 12:07:11
347,ID:gvzN4RvQ0,>>346  その考察めっちゃされた末に、時期が合わないから違うって結論が出たと聞いたが,2018/10/14 12:07:51
348,ID:lh/Ocz8m0,トーカと付き合った時に既に白笛持ってる定期,2018/10/14 12:16:04
349,ID:dfIDRAo70,ライザの白笛はアビスの底まで辿り着き遺物を使って時を遡り過去のライザと再開したリコだよ,2018/10/14 12:34:05
350,ID:Ekqdr7wVK,オーゼンの白笛は女性か男の娘,2018/10/14 12:37:55
351,ID:T9jK6Qf/0,ボ卿の白笛の元になった元祖ボンドルドも実は奈落を夢みる少年か少女だった可能性も微レ存…？  素材に子供使うくらいだからないかな？ないか。,2018/10/14 12:46:42
352,ID:PVaqPCk50,リコさんみたく勝ってに潜って白笛になった訳じゃ無さそうだしそれは無さそう  順当に行ったなら青笛の時点で15歳じゃなきゃダメなわけだし,2018/10/14 12:53:37
353,ID:LvP8sbZi0,>>352  子供は残酷だからな  むしろ大人の方が、子供を材料にするには躊躇するんじゃないか,2018/10/14 13:25:04
354,ID:IdrqjQ4l0,ボンボン砲,2018/10/14 13:41:38
355,ID:mLsq1BS4M,>>354  子供でカートリッジ作るボ卿は残酷だって言いたい？,2018/10/14 13:58:04
356,ID:dVnBW/2Ea,ボ卿の倫理観ゆるキャラっぷりは子供の無邪気な残虐を越えてるしなんとも  白笛に成る前にゾアホってないと精神の複製出来ないだろうし笛になる前にはもう探窟隊祈手率いてるから普通に大人じゃないかな 一応正式な笛持ち探窟家だしね,2018/10/14 14:18:50
357,ID:gvzN4RvQ0,子供の心を忘れないことが大事なのですよ、ナナチ,2018/10/14 14:21:38
358,ID:81G2lZTRx,ガンジャ隊は初めての探窟なのに、結構生き残ってた  ライザとオーゼン隊が4層まで行って二人しか残れなかったことから考えると、  やっぱりアビスはどんどん深く成長する仕様なのか,2018/10/14 14:22:04
359,ID:C16q48dD0,そういや祝福化したボンドルドの個体はレグビームでおしゃかにされたから、また祝福ボ個体作るために子供連れ去って親子ごっこした後カードリッジにするって作業しそうなんだけどどうなんやろ。,2018/10/14 14:40:50
360,ID:C16q48dD0,ゾアホ破壊不可避,2018/10/14 14:43:50
361,ID:ZkfIF1es0,(I)「憧れが止まらないのでもう一回やりますね」か  (I)「ナナチ達が私の憧れを継いでくれたのでその必要はありませんね」  のどっちかだと思う,2018/10/14 14:49:45
362,ID:VZeeCU6f0,信じて送り出した憧れがミーティにドハマリしてベラフ定点カメラ画像を送ってくるなんて…,2018/10/14 14:55:42
363,ID:lh/Ocz8m0,ボなら平然と両方でしょ  >>359  アンハードベル探索はガチガチに武装した他国の探窟隊と戦闘したから壊滅したんやで トーカも戦闘の傷が4層負荷で悪化して死んだんだし,2018/10/14 14:56:07
364,ID:A9/3E0Ew0,>>363  ダブルピースして無いのが不幸中の幸い,2018/10/14 14:58:02
365,ID:d/Re2g7+0,>>359  船団キャラバンのミオさんでさえ７年ぶりにオースに来て「穴が深くなっている」と  感じるくらいに結構な早さで深くなってるのかも？,2018/10/14 15:51:32
366,ID:dtjhyPD9a,ボの字に幼児性みたいなものはあまり感じないな、普通に成熟した大人の精神でしょ,2018/10/14 16:13:20
367,ID:gvzN4RvQ0,普通ではないのと、あの種の狂気性を幼児性と解釈することはわりとよくあるかと  サイコパスは他者への共感性が薄く、自分の興味、関心を最優先して相手にも押し付ける傾向がある  そういうのはわりと児童心理学でも扱われる未発達な精神の特徴とも共通するところがあるから,2018/10/14 16:17:50
368,ID:KjunmKrwM,ミオさんの穴深発言は、穴が本当に深くなってると思ったわけじゃなくて、美化する余地も無いくらい穴が深くて何も分からないものって意味合いの話やと思う。,2018/10/14 16:33:16
369,ID:bbZ1HbdR0,>>367  アレを成熟と言ってはいけない気がする。腐っている。,2018/10/14 16:46:30
370,ID:4/Q2gCbH0,成熟というか熟れて落ちる寸前というか,2018/10/14 16:47:26
371,ID:ZkfIF1es0,ボ卿は精神が生物として矛盾しまくってる超生物モドキなんだろう,2018/10/14 17:34:45
372,ID:heo2Vvn6a,>>365  ナナチカメラの向こうでべラフが目みたいな穴から触手ダブルピースしてるかもしれない,2018/10/14 17:42:13
373,ID:LS+jJYqw0,>>366  そんな事言ったら6000年前からあそこにある埋葬塔の立場は,2018/10/14 17:48:07
374,ID:5R7D3PWRM,>>301  ビリヤニ（本物）がおすすめ,2018/10/14 17:54:23
375,ID:RUndLM3Ua,リコがそれと知らずに睾丸焼きを頼んだのは、無意識に異性を意識してることの暗喩なのかな,2018/10/14 18:01:50
376,ID:XFTen15P0,ネタか本気かわからない発言は心配になるから勘弁して,2018/10/14 18:04:11
377,ID:yx9WUg8Fp,>>376がこんな事書いちゃうのは無意識にリコが淫乱であって欲しがってる事の暗喩なのかな,2018/10/14 18:08:28
378,ID:lh/Ocz8m0,リコさんが淫乱なわけないだろ  母親に似て性豪かもしれないけど,2018/10/14 18:19:11
379,ID:j7IjY+6fM,>>375  ジョージ「おいしそう！帰ってジャンバラヤ食うわ」,2018/10/14 18:20:01
380,ID:D+jYDmcZa,>>368  サイコパスは他者への共感が薄いけど理解してないわけじゃないからなあ  演技で共感してるフリはするし演技してる間は聖人君子そのものだし,2018/10/14 18:25:34
381,ID:9aVOq46LM,ボンドルといっしょ！(おかあさんといっしょ的な),2018/10/14 18:43:11
382,ID:qgk5xqJK0,ボ卿はサイコパスじゃなくて、アビスへの憧れが突き抜けてる感じ。  サイコパスだと犠牲にした子供たちのことは用済みのゴミ扱いで覚えてたりはしない。  自分も含めて、憧れを追求するためなら全ては尊い犠牲です。  勿論犠牲は悲しいことだけど、仕方がありませんよね。  ゾアホ使う前はどうだったんだろね。,2018/10/14 18:44:33
383,ID:qzKcRC7H0,憧れといっとけばだいたいなんでも許される説,2018/10/14 18:45:44
384,ID:D+jYDmcZa,たしかにボ卿はサイコパスではないよな  単純に命に対する畏敬の念がゼロなだけだね  自分自身の命さえ有効活用してるわけで非常にフェアだし  しかしつくし卿は今後ボ卿を越えるキャラを出せるのかな？  魅力をてんこ盛りしすぎてる気がする  ナナチとボ卿は越えられる気がしない,2018/10/14 18:50:50
385,ID:bbZ1HbdR0,おやおや、かわいいですね,2018/10/14 18:55:05
386,ID:gvzN4RvQ0,フラグですねぇ  実に素晴らしい,2018/10/14 18:55:12
387,ID:lh/Ocz8m0,べラフとワズキャンがいい感じだし期待できるっしょ  神秘や先導もいるし正体不明な門番もいる まだまだ深淵は深いよ,2018/10/14 19:00:00
388,ID:IdrqjQ4l0,まぁゾアホが作り上げた精神とも言えるから  オリジナルはもう少し人間味があるのかもしれない,2018/10/14 19:02:54
389,ID:IdrqjQ4l0,でも子供攫いに行ったセレニは完全にゾアホの効力外だったし  一度精神を隷属させればほとんど自由に活動出来るのかね,2018/10/14 19:09:00
390,ID:zgVNHYCD0,（θωθ）んなぁ～あれ？更新来てない…,2018/10/14 19:10:11
391,ID:kJdgkI1WM,>>385  ライザさんが一人で両方超えていくような気がしてならない,2018/10/14 19:10:12
392,ID:gvzN4RvQ0,少なくとも最初のボ卿はユアワースになることはできたんだしな  アビス基準で人間扱いされない今のボ卿と比べて、まだ人間のカテゴリに入ってた可能性はある,2018/10/14 19:10:25
393,ID:KTwt+4hza,ボ卿って格ゲーとかに普通にいそうだよね。  混じってても違和感ない気がする,2018/10/14 19:12:56
394,ID:jM1WCo0za,ボ卿はゾアホ使う前からあんな感じであってほしいなあ,2018/10/14 19:13:42
395,ID:LfnQRvunK,元から指名手配される様な奴や、そこは信頼しろｗ,2018/10/14 19:21:56
396,ID:yx9WUg8Fp,元からかゾアホ後かは定かではないような,2018/10/14 19:39:24
397,ID:+e5+pTTsa,多分オリジナルのボ卿って孤児院の先生とかしてる優しそうな神父の青年とかなんじゃないかなって…,2018/10/14 19:40:42
398,ID:sSzezBUkD,言峰綺礼みたいな？,2018/10/14 19:59:51
399,ID:C16q48dD0,レグほんとかわいいおへそぺろぺろしたい,2018/10/14 20:03:28
400,ID:jM1WCo0za,悪役が実はいい奴だったとか昔は優しかったけど何かのきっかけで…みたいなの嫌い,2018/10/14 20:05:33
401,ID:T9jK6Qf/0,作中であんなにクソ外道倫理観ゆるキャラワクワクさんやってるボ卿だけど  ボ卿の性格って優しくて礼儀正しい紳士っていうのが個人的には１番しっくりくる  性格と所業の矛盾が凄くゾクゾクくる。  家族ごっこもカートリッジにするため優しくしてやってるというより単純に子供が好きで可愛がってるって感じの行動でマジヤベー奴  ボ卿はアビスと関わってさえなければ孤児院の先生とか神父の青年やってそうっていうのは結構真面目に同意できちゃうからこわい,2018/10/14 20:05:41
402,ID:VZeeCU6f0,人としての運用は想定していない旨を本人たちに最初に言わない辺りやっぱりゲスだと思うの,2018/10/14 20:14:40
403,ID:nm4V7Ga+d,オリジナルボ卿のビジュアルがすごく見たいようで見たくない気もする,2018/10/14 20:17:56
404,ID:PGgXjdg00,ボは装備と祈手を壊して押し通っただけで1ミクロンも改心してないからなぁ  どうせ設備を整えて同じ事ヤるんだろうな,2018/10/14 20:20:57
405,ID:kJdgkI1WM,改心ていうのは悪いことした人がすることでしょう  ボ卿は悪いことしてないから改心はしないよ,2018/10/14 20:41:03
406,ID:LfnQRvunK,ゾアホる前からサイコパスじゃねーとあんなん無理やしな……,2018/10/14 20:41:23
407,ID:kJdgkI1WM,あれでサイコパスだったら万能細胞の研究だと言って受精卵で遊んでる人たちもサイコパスになってしまうけど,2018/10/14 20:53:02
408,ID:YUXXvCma0,そりゃ遊んでりゃヤバいやつだろ,2018/10/14 21:06:26
409,ID:qgk5xqJK0,あのまま厳寒のスラムで暮らしてても遠からず野垂れ死ぬ。  だったらアビスを目指す憧れと共に研究の手伝いになって貰おうと。  正直、アニメのあの声は反則だと思うの。,2018/10/14 21:20:08
410,ID:DXZ46ujla,>>341  おお㌧、でも結局何歳なんだろ   >>375  https://retty.news/34575/  色々ワロタｗ,2018/10/14 21:27:32
411,ID:gvzN4RvQ0,今度はインド料理の知識まで増えてしまった,2018/10/14 21:31:34
412,ID:jM1WCo0za,本当色んな知識が得られるなあ、アビススレは,2018/10/14 21:39:16
413,ID:nwBOcjqo0,ちなみにビリヤニTシャツもある  http://fugutunatennis.blogspot.com/2015/11/t.html?m=1,2018/10/14 22:12:31
414,ID:IdrqjQ4l0,あれ米料理なの,2018/10/14 22:40:07
415,ID:SHS/rFbs0,あまり辛くはなさそうだが,2018/10/14 22:41:43
416,ID:zBBaxR350,日本で食べると当然のごとくスプーンが添えられているけど  本来素手で食べるものだからね必ず右手を使わなくちゃならない  左手はケツを洗う手なので…,2018/10/14 22:56:06
417,ID:zzJcNnYA0,>>410  あの声はいいですよね。,2018/10/14 22:57:29
418,ID:TS8jNGVnd,まああさんの右手は不浄っぽいけど…,2018/10/14 23:10:47
419,ID:XBpS7dLV0,ビリヤニ美味しそう、いつか食べて見たい  さふさふしてスパイスでキマりそうなのがいいね   ボ卿はサイコパスより  大枠でMBTIで言うところのINTJだと思う  憧れが強すぎで他が色々欠落してるけど,2018/10/14 23:19:02
420,ID:VZeeCU6f0,お米が蛆虫に見えてきたそす,2018/10/14 23:28:08
421,ID:jM1WCo0za,ゴハンガタリだ！,2018/10/14 23:30:21
422,ID:dfIDRAo70,量に対してさじ小さくなあい？のリコ好き,2018/10/14 23:32:42
423,ID:YYxTZtBc0,ビリヤニ浸透したなぁ…  鍋じゃなく専用の壺で炊くんだってね,2018/10/14 23:38:42
424,ID:CLCtERuP0,白笛をはくてきだと思ってました  ボ卿の事をずっと女性だと思ってました  ナナチは女の子だと思ってました  ここに懺悔します,2018/10/14 23:39:15
425,ID:FzXDJlTqM,ナナチは女の子でいいだろ  男だと主張する人を否定はしないが,2018/10/14 23:42:49
426,ID:bbZ1HbdR0,>>425  あなたもしかしてダイバージェンス1%超の世界線から来たの？,2018/10/14 23:44:23
427,ID:gvzN4RvQ0,最初のボ卿が女性だった可能性はわずかながらあるし、  数あるボ卿の体＝祈り手の中に女性がいる可能性はもっとあるぞ！,2018/10/14 23:46:28
428,ID:TS8jNGVnd,あらあら、可愛いですわね,2018/10/14 23:46:42
429,ID:Qecf8XdA0,これはママ穴よ,2018/10/14 23:55:05
430,ID:jM1WCo0za,>>425  まあ漢字の読みは仕方ない  ボ卿は祈り手次第で幼女にもなりえます。プルシュボもありです  ナナチは女の子であってます。異論はクオンガタリの花畑に放り込みます,2018/10/14 23:56:43
431,ID:IdrqjQ4l0,>>421  クオンガタリの卵かもしれないぞ,2018/10/14 23:58:32
432,ID:CC3muaNZ0,マルルクはネコ,2018/10/15 0:01:43
433,ID:HOfEWoAma,なんかの間違いでまああさんのぬいぐるみが発売されるとしたら  匂いとあのけつも再現されるのかな……,2018/10/15 0:03:00
434,ID:t+/nU7E60,この漫画の無言コマのテンポ感が好き,2018/10/15 0:05:53
435,ID:r6ThjFc/0,ビリヤーニは一度食べてみたいと思ってるが近辺で常時出してる店が一軒しかないんだよな  しかも本来はお祝いごとの席とかで食べるものだけど最近に祝うようなこともないし,2018/10/15 0:11:49
436,ID:777GQK4U0,まああの汚いケツマウスパッドが欲しい,2018/10/15 0:23:00
437,ID:UxRdd1jnr,ケーキとかと同じなのでは、Tシャツの方の体験記読む限りだと普通に現地ではレストランでいつも出てるみたいだし,2018/10/15 0:23:35
438,ID:5qUYlSkF0,>>437  手が毛と絡んできたなさそう,2018/10/15 0:36:33
439,ID:AAtst3vwa,まああの汚いケツオナホ、右手のドシガタディルド付き  いくらまで出す？,2018/10/15 0:46:57
440,ID:DlzeD5pS0,>>394  15年以上前なら同人格ゲーが……  と思ったが、キャラが少なすぎるな,2018/10/15 1:01:09
441,ID:IKct4C5S0,>>394  ああ、モータルコンバットにいそうよね  究極真拳で椅子に固定して排尿が出なくなるまで切り刻むのか,2018/10/15 1:05:07
442,ID:O7jPgT/j0,>>431  アニメ見るまで「太陽玉」は「たいようだま」だと思ってた  「たいようぎょく」なんだな,2018/10/15 2:29:44
443,ID:IKct4C5S0,つくし…？何やってんの…？  https://m.youtube.com/watch?v=prm4APBzglk,2018/10/15 2:33:09
444,ID:+TsOKh3j0,イカ腹はあまり燃えないとつくし卿は仰っていたのでセーフ,2018/10/15 2:40:49
445,ID:5qUYlSkF0,なぜ萌えてくれないの？（不満,2018/10/15 6:13:33
446,ID:om8pQ5Hz0,ラフィおばさんがミオに出してた料理ってビリヤニなんじゃね？,2018/10/15 6:37:52
447,ID:I0Wligdda,米が主食でラフィーさんの店は香辛料屋さんだしな,2018/10/15 7:42:22
448,ID:PGTFdr0rd,貴重品なのに主食なのか米,2018/10/15 7:48:01
449,ID:IKct4C5S0,米は高級品だな  専ら外国人客向けの料理店なんだと思うぞ  レグがいつも食べてるのはからし饅頭,2018/10/15 8:16:34
450,ID:K0GNZnA90,貴重だからこそ死と隣り合わせの探掘の時に持たせてもらえるんだよね  おむすびに出来るからジャポニカ種なんだろう、新米はさぞ旨かろうな,2018/10/15 8:24:57
451,ID:ARzcNQrGp,あの地形じゃ、穀物はだいたい貴重品になりそう  イモ類ならいけるかも？,2018/10/15 8:28:05
452,ID:IKct4C5S0,貴重は貴重だけど、水耕は全く行われていない  米以外なら行けるんだろ,2018/10/15 8:46:53
453,ID:h4DY6UFx0,トーカはライザの白笛じゃないってのが通説だけど生きてるトーカのどっか一部もぎって持ってってもンマイハーって作れないんだっけ？,2018/10/15 8:52:17
454,ID:jSHdyaDPa,リコが石からプルを感じるらしいから体だけじゃなくて魂的な何かが必要な気がする,2018/10/15 9:08:34
455,ID:+n5EOCq3d,やれなくはないけどまともに使える土地少なそうだし米に限らず作物は基本貴重品な気がする,2018/10/15 9:08:35
456,ID:IKct4C5S0,>>454  トーカと出会った時に既に白笛  出会って結婚もしてないうち時点で身体の一部もいで白笛化とか引くわ  一人から何十個でも白笛作れそうだ,2018/10/15 9:12:56
457,ID:W6addpKAd,通説とかじゃなくて有り得ないって話なのに,2018/10/15 9:59:32
458,ID:pKRNU+b+r,(｜)この白笛ですか？すべて私ですよ,2018/10/15 10:01:31
459,ID:pKRNU+b+r,まぁいちいち答えるより>>3って安価だけつけた方が色々早いね,2018/10/15 10:02:45
460,ID:K0GNZnA90,段々畑とかを一から作るより遺物の売却で得た収益で糧を得る方がてっとり早いんだろうな,2018/10/15 10:06:54
461,ID:O7jPgT/j0,そもそもオースの島は植物が生えてるところが町周辺ぐらいで  他は殆ど見当たらない  土地と環境が栽培にむいてないんじゃない？,2018/10/15 10:12:58
462,ID:IKct4C5S0,マゴイモとトコシエコウは採れるんで,2018/10/15 10:24:21
463,ID:fnznWA0/6,>>463  その内クオンガタリも食える様になるぞ,2018/10/15 10:28:19
464,ID:I0Wligdda,トコシエコウて実を味付けに使ってたけど花葉や茎は食えんのかな,2018/10/15 10:29:49
465,ID:UkD8gDMLa,そもそもクオンガタリは食用に向いてるしな、イケるイケる  尚養殖のリスクは,2018/10/15 10:29:54
466,ID:IKct4C5S0,>>465  漫画の中では食ってる  現実のコショウノキは毒だから気をつけろよ,2018/10/15 10:34:03
467,ID:eM16v23wK,>>466  言うて生食は死亡するリスクが高いから、豚肉よろしくよ～く熱を通さんと不安だがなｗ,2018/10/15 11:16:31
468,ID:IJK+Dz6Ea,ライザ「おいレグ！こいつ行けるぞ！」ムシャムシャ  レグ「えぇ……」   ライザ「ははっ！誰？誰？」  レグ「えぇ……」,2018/10/15 11:33:35
469,ID:4xIvX3aad,ライザが苗床化する薄い本ください,2018/10/15 11:48:09
470,ID:UkD8gDMLa,虫姦→苗床化はいいぞぉ,2018/10/15 12:03:57
471,ID:auRJotbjM,ワズキャン生食普通にしてそう,2018/10/15 12:05:42
472,ID:OyqraIQca,生命の神秘はCCや異形の箱庭やRecovertheRestarts辺りが好き,2018/10/15 12:16:56
473,ID:gf+CoyQmd,ファッションリョナやめちくり,2018/10/15 12:23:31
474,ID:ARzcNQrGp,>>472  むしろ普通の虫より食用には向いてるみたいだし  品種改良すれば孤島でのいいタンパク源になるのでは,2018/10/15 12:31:10
475,ID:iLHkBZCsr,ガチリョナ召喚の呪文を唱えるのはやめなさい  ここはリョナガタリの群生地だ、無限湧きするぞ,2018/10/15 12:32:13
476,ID:4xIvX3aad,おやおや、クオンガタリの研究も面白そうですね,2018/10/15 12:36:51
477,ID:UkD8gDMLa,昆虫はたんぱく質の塊でどこにでもいるからサバイバルにはもってこいだって何かの漫画で言ってた,2018/10/15 12:41:04
478,ID:OyqraIQca,ボが研究しちゃったら悪用され兼ねないのでNG  そういやクオンガタリて6層のどの辺に住んでるんやろな 4層見たく花畑でもあるのか,2018/10/15 12:45:03
479,ID:UkD8gDMLa,研究するまでもなくリコさんがクオンボウガンを見せちゃったからな  シェイカーよろしくクオンボウガン量産して武装の一つにしかねんぞ,2018/10/15 12:56:35
480,ID:jGSRmK4vM,あのボンドルドをして巣を焼き払ってるんだから万一巣がふえるような愚はおかさないはず,2018/10/15 13:03:08
481,ID:fbRzKkOcr,クオンガタリの人体を強く変容させる性質を利用すれば、祝福や呪いとは違う形で人体を改造できそうだよね,2018/10/15 13:07:45
482,ID:/38dGju90,だとするとリコさん隊のマッドっぷりが際立ちますね,2018/10/15 13:08:46
483,ID:3XD7lIyVp,>>480  クオンボウガン思いつくリコさんマジ根っこのとこではボっさんの同類,2018/10/15 13:09:24
484,ID:XQWAJpJn0,クオンボウガン当てるのも火葬砲ぶち当てるのもさして抵抗がないの良いですね,2018/10/15 13:15:09
485,ID:X1qm2NV80,>>478  海にはいないけどな,2018/10/15 13:17:59
486,ID:NXXPGxCS0,やっぱリコさんって殲滅卿の娘のヤベー奴やわ  孤児院の情操教育がよかったんやろなぁ,2018/10/15 13:21:45
487,ID:uTecehJg0,ありがとうベルチェロ先生,2018/10/15 13:37:46
488,ID:fbRzKkOcr,プルシュカにも髪が変異しないリコさんすげーって言われてるし、  心技体揃ったリコさんはまさに白笛になるべくしてなった(やべー)探窟家の鑑,2018/10/15 13:39:51
489,ID:5qUYlSkF0,ある日突然呪い除けの籠の効果が無くなり糸が切れた人形の様に死ぬ可能性だってある,2018/10/15 13:45:38
490,ID:LwLo6e2Ta,と思わせて実はリコも死ねなくなる呪いにかかってるのかも知れない,2018/10/15 13:48:51
491,ID:pJjiGWmJ0,ハゲは変形する髪が無いよね…,2018/10/15 14:16:45
492,ID:/6YZDpXva,リコだってライザの娘として狙われる可能性もあったから  下手すればエロ子さんの過去みたいな目にあってたかもしれないんだよなぁ…   しれないんだよなぁ…,2018/10/15 14:59:46
493,ID:S35mnb/ca,>>492  頭皮が捻れてマアアさんの尻みたいになりそう,2018/10/15 15:09:52
494,ID:NXXPGxCS0,そんな過去があったとしてもなお憧れが止まらない目を持ってそうやなぁと思えるのがリコさんのスゴいところ。  そうでなくても複雑な事情はあるものの父は生まれる前から死別して、  母親もそこにどのような愛や葛藤があれ、結局生んだ自分を育てる母親としての選択をせず探窟家として奈落にダイブすることを選んだようなものだから割と境遇としては寂しい。  リコさんのポジティブモンスターは苦労を知らない無垢と幼さ故のポジティブじゃないところがおいしい。,2018/10/15 15:15:38
495,ID:ARzcNQrGp,>>493  ライザの場合はチンピラに恨まれるというより敵国から狙われるタイプだから、性暴力よりも人質として一生軟禁生活かな、リコさんは,2018/10/15 17:27:39
496,ID:QrWjCvSW0,>>495  寂しい、であっても悲惨、な境遇でないのは孤児院のお陰だよね  顔は怖いしやらせてる探窟家稼業は危険だけど、  それでもなお真っ当なメンタリティに育て上げた院長マジ院長,2018/10/15 17:27:58
497,ID:/6YZDpXva,敵国「へへ、こいつがライザの子供か…たっぷり楽しませてもらうぜ…親を恨むんだな…」   敵国「……なんだよ！　ちんちんついてねーじゃん女かよ、楽しめねえぞ！　しょうがないから軟禁しとけ！」,2018/10/15 17:35:59
498,ID:IJK+Dz6Ea,リコさん女の子なのになんで竿役が似合うんだろう,2018/10/15 17:39:50
499,ID:Ui5locrTp,本編からして棒をレグ穴にぶち込んでるからなあ,2018/10/15 17:45:46
500,ID:S35mnb/ca,>>499  レグくんはリコさんの前では完全にメスだしナナチもリコ飯食ったらメスの顔になる  おまけにプルシュカとキスしてるしね,2018/10/15 18:22:02
501,ID:0eaVSXg1p,リコさんが雄っぽいというより周りの雌力が高いんじゃなかろうか,2018/10/15 18:25:49
502,ID:IKct4C5S0,>>498  つくし自重  >>500  「こう言うのは早めにぶっ壊しておいた方がいいのよ？」  >>501  プルシュカくちゃい,2018/10/15 18:27:33
503,ID:r2x4rSwhd,リコさんイドフロント壊滅させたのはじきバレるだろうしボンドルドが証人になるから地上じゃ殲滅卿の娘まじ殲滅卿ってなるよな,2018/10/15 19:06:37
504,ID:hX2zDvHMa,リコさんはマンコ付いてるだけで全然女の子じゃないし,2018/10/15 19:07:03
505,ID:QrWjCvSW0,>>504  イドフロント壊滅はバレなくね？  まぁボ卿がリコさんを悪者に仕立て上げるっていうある意味普通の謀略をやったらそうなるにしろ、やらなそうだし  逆にリコさんを立てつつイドフロント破壊を正当化するのは困難だから隠し通すような気がする  ……あるいは、適当な原生生物に襲われたとかにしておくか,2018/10/15 19:08:45
506,ID:U8kpUxh/M,マルルクで果てたい…,2018/10/15 19:12:30
507,ID:+l03460OM,特級汚物のロボを拾い部下にする  12歳で垢笛のまま追跡を振り切って2層突入  不働卿の説得に成功して稽古をつけてもらう  ふわふわの成れ果てと出会い部下にする  冷麺卿と決別するもイドフロントを半壊させ強行突破  流れの中で白笛をゲットしてそのままラストダイブ  すでに探窟家の範疇を超えた存在だろう  超ボ級の奈落の星ですよ,2018/10/15 19:19:02
508,ID:IKct4C5S0,>>505  レグもマンコ付いてるけど全然女の子だよ？,2018/10/15 19:23:07
509,ID:hX2zDvHMa,超ボ級ｗ,2018/10/15 19:24:41
510,ID:O7jPgT/j0,>>504  ボ卿なら「ちょっと実験に失敗してしまいまして」って笑って済ませそう,2018/10/15 19:39:50
511,ID:HhqAwapjd,マルクク  赤子…可能,2018/10/15 19:45:09
512,ID:JIY8qd8pM,ヘソマンコ,2018/10/15 19:45:37
513,ID:uTecehJg0,レグのヘソは来るもの拒まず全てを受け入れるよ,2018/10/15 19:52:30
514,ID:cAgRBOQaa,まだ下の方を確かめてないそす,2018/10/15 20:01:26
515,ID:ARzcNQrGp,超ボ級…  ボが基準となる世界って一体,2018/10/15 20:02:07
516,ID:cAgRBOQaa,レグ「世界はこんなにも度し難かった」,2018/10/15 20:13:11
517,ID:h6Q/NUmTa,白笛の中ではボが基準となってもおかしくないんだよなあ  オーゼンがまともすぎるだけでライザも相当ヤバそうだしリコさんもボ卿をして同類言われてるし,2018/10/15 20:41:41
518,ID:5qUYlSkF0,this way…,2018/10/15 20:46:41
